Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.783333333,2.888862133,0.594417036,11.75470638,0.261250177,-0.845563566,0.14024659
0.791666667,2.808805943,-0.183263823,12.2909441,0.294714062,-0.920203183,0.129091308
0.8,2.940556049,-0.64113009,12.72045422,0.357648719,-0.997535123,0.117493
0.808333333,3.105383635,-0.821903229,12.92363834,0.407265208,-1.063306613,0.116538148
0.816666667,3.131746531,-0.854470789,13.02640724,0.434794504,-1.093202261,0.111258906
0.825,3.344797134,-0.622156978,13.25215244,0.442714978,-1.082704679,0.109699134
0.833333333,3.648144245,-0.253222853,13.46456909,0.414196784,-1.03547658,0.110123808
0.841666667,3.798419476,0.098097891,13.63214111,0.372876741,-0.978106497,0.120425664
0.85,3.785844088,0.346889555,13.90752125,0.337237886,-0.937949557,0.139314101
0.858333333,3.593002796,0.524752736,14.28419209,0.320847095,-0.931676547,0.163962439
0.866666667,3.286663771,0.661364198,14.49835682,0.320936078,-0.962077996,0.190122271
0.875,3.021225452,0.645167828,14.87567139,0.356637983,-1.01778853,0.221568128
0.883333333,2.86662674,0.454445243,15.1568718,0.411573637,-1.080486399,0.252556355
0.891666667,2.766405106,0.303961813,15.1778841,0.468597142,-1.117089018,0.269785226
0.9,2.991342783,0.420732677,15.29349041,0.527562625,-1.122492173,0.267174246
0.908333333,3.467675686,0.809330702,15.58415985,0.573701358,-1.084170083,0.2613853
0.916666667,3.861600161,1.177390456,15.91401577,0.566798777,-0.999398803,0.262196781
0.925,4.068162441,1.593008757,16.2145977,0.510262564,-0.894835775,0.273698458
0.933333333,4.100672245,1.954027534,16.62467003,0.425077128,-0.79180726,0.28847311
0.941666667,3.985105991,2.152784586,16.84103203,0.331650275,-0.704469492,0.295098755
0.95,3.66433382,2.201507807,16.84976196,0.239469548,-0.635750082,0.290762663
0.958333333,3.345958233,1.962719202,16.82003593,0.165935442,-0.579304848,0.270792733
0.966666667,3.379900932,1.539601445,16.65319252,0.130717026,-0.536047889,0.235683781
0.975,3.666419268,1.378544569,16.19147682,0.123906108,-0.471072517,0.195693904
0.983333333,4.004813194,1.321547508,15.66653061,0.115508412,-0.359701384,0.15278457
0.991666667,4.200082302,1.240542412,15.26060295,0.10415281,-0.231897931,0.110606015
1,4.080401421,1.218330622,14.84299469,0.094335957,-0.104738664,0.07191269
1.008333333,3.697948933,1.221823812,14.4461813,0.082459548,0.015617563,0.029392152
1.016666667,3.337976933,1.297201872,14.12090588,0.062136533,0.108908533,-0.007476511
1.025,3.146134138,1.506255269,13.88927174,0.043170769,0.173799158,-0.034173165
1.033333333,3.039108753,1.775824189,13.74793816,0.008328817,0.21036178,-0.04684487
1.041666667,2.952702761,1.836008906,13.61309338,-0.037279728,0.229015076,-0.050408326
1.05,2.868399382,1.647626281,13.35907459,-0.071599985,0.226709211,-0.044920316
1.058333333,2.701135874,1.309316635,13.18042755,-0.098941495,0.214878584,-0.039837095
1.066666667,2.546462059,0.908959508,12.8752327,-0.109028359,0.192453985,-0.04302995
1.075,2.408965588,0.573652565,12.59148979,-0.108318426,0.163768828,-0.057367823
1.083333333,2.433916092,0.423887074,12.33669281,-0.093551831,0.134580782,-0.077790985
1.091666667,2.535926819,0.403529316,12.10110378,-0.083882509,0.112062698,-0.094510294
1.1,2.678420782,0.435647845,11.7547884,-0.086523715,0.099226935,-0.107579899
1.108333333,2.822425842,0.451566786,11.40106869,-0.088953875,0.101735342,-0.11083935
1.116666667,2.879999876,0.48961255,11.14404964,-0.082313815,0.107190278,-0.104442021
1.125,2.922313452,0.48435539,10.94990349,-0.067771183,0.11303729,-0.08788767
1.133333333,2.901004314,0.432936072,10.86543465,-0.037567857,0.109019645,-0.068412714
1.141666667,2.827676773,0.488385588,10.87693501,0.002514001,0.094640856,-0.050478071
1.15,2.72295785,0.530672252,10.83802032,0.044351211,0.075990031,-0.034828317
1.158333333,2.677178621,0.551044285,10.81163502,0.076068702,0.05636441,-0.029204389
1.166666667,2.603250265,0.703073919,10.79100895,0.088870501,0.040313876,-0.017939555
1.175,2.50267005,0.735958576,10.71955013,0.093367407,0.022724583,-0.00907897
1.183333333,2.400723696,0.760899782,10.75962162,0.096301636,0.005642029,-0.003199109
1.191666667,2.386245251,0.799894691,10.71192646,0.092962165,-0.003753455,0.00155552
1.2,2.423001289,0.907815158,10.65478134,0.083852789,-0.014220525,0.010164638
1.208333333,2.435959816,0.947506905,10.51336861,0.076378961,-0.022512458,0.017979569
1.216666667,2.478286982,1.016796589,10.50219917,0.066596999,-0.023910393,0.0228587
1.225,2.536957741,1.076886296,10.46553421,0.043137463,-0.023381085,0.032595513
1.233333333,2.524195671,0.91545862,10.31965065,0.024789968,-0.01665741,0.033684529
1.241666667,2.473397255,0.757746935,10.28823853,0.027632774,0.002222299,0.02667966
1.25,2.305291653,0.663375616,10.29082966,0.030291402,0.016392532,0.014213148
1.258333333,2.094435692,0.628297925,10.40694237,0.038378586,0.017512398,0.004834875
1.266666667,1.863831401,0.699799776,10.5567522,0.050145234,0.007016716,-0.004893439
1.275,1.808477759,0.887436688,10.67529011,0.057185871,-0.017355036,-0.009675563
1.283333333,1.893883705,1.060240746,10.68951797,0.056140218,-0.047696058,-0.013783083
1.291666667,2.130106688,1.162123084,10.63358974,0.051380662,-0.071534463,-0.012889199
1.3,2.435906172,1.235830426,10.56591606,0.044280571,-0.077419025,-0.010207331
1.308333333,2.786376238,1.272196889,10.49475002,0.031208303,-0.069220975,-0.011527032
1.316666667,3.032569408,1.231308222,10.33790112,0.010949664,-0.037980934,-0.004742112
1.325,3.076981306,1.025645971,10.27622318,-0.013839635,0.002769492,-0.001061527
1.333333333,3.028115511,0.80135721,10.21395016,-0.028659433,0.041032738,-0.001739706
1.341666667,2.915195227,0.70735997,10.09438419,-0.037060899,0.07496493,-0.003445659
1.35,2.760147572,0.590044498,9.973130226,-0.038917955,0.10013668,-0.010314625
1.358333333,2.637979269,0.638488293,9.86263752,-0.029143142,0.117476963,-0.022448082
1.366666667,2.478227139,0.835810602,9.870219231,-0.025008805,0.131216261,-0.025095982
1.375,2.266113043,0.863226116,9.777738571,-0.025540795,0.137731152,-0.022726152
1.383333333,2.072766066,0.789977074,9.757846832,-0.027363429,0.131820232,-0.020168564
1.391666667,2.02966094,0.70303607,9.750796318,-0.021579234,0.116520039,-0.0175723
1.4,2.01636672,0.64720881,9.711083412,-0.016321002,0.101428887,-0.012016331
1.408333333,2.110807657,0.570116282,9.593379021,-0.003886229,0.091305379,-0.011113284
1.416666667,2.169032097,0.408833772,9.515967369,0.002065607,0.087373547,-0.013902446
