Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.208333333,0.025178008,0.025428357,9.697609901,0.007609955,-0.00054451,-0.002031855
0.216666667,0.001423176,0.02431971,9.756204605,0.006237057,-0.001203019,-0.002145853
0.225,-0.013118695,0.015664712,9.756240845,0.007695342,0.000255938,-0.002776645
0.233333333,0.003333225,0.029112071,9.756198883,0.008668128,0.001371781,-0.002949654
0.241666667,0.019698661,0.033468094,9.747035027,0.006035435,0.001256889,-0.002490978
0.25,0.015936535,0.028489774,9.759860992,0.006380113,-0.001460969,-0.002974689
0.258333333,0.0270449,0.008769386,9.710463524,0.007553179,-0.000658509,-0.001859739
0.266666667,0.012445947,0.03147966,9.770840645,0.007581344,-0.000200727,-0.001660354
0.275,-0.027817406,0.017352797,9.739761353,0.007467792,-0.002172676,-0.000198938
0.283333333,0.019956507,0.019799052,9.734240532,0.007953739,-0.002259852,-0.001056833
0.291666667,0.007324511,0.035149071,9.758015633,0.00709495,-0.001203019,-0.002345686
0.3,-0.003540657,0.010085508,9.756256104,0.006236609,-0.001031798,-0.002575024
0.308333333,0.009341612,0.008662092,9.715956688,0.007696237,-0.001199443,0.000314502
0.316666667,0.024076521,0.042366277,9.761650085,0.007954186,-0.002774409,-0.000741213
0.325,0.00233898,0.02833241,9.750705719,0.006579945,-0.000285667,-0.001001845
0.333333333,0.015178333,0.025163701,9.734232903,0.006380113,-0.002174912,-0.001314335
0.341666667,0.013518874,0.016515914,9.732429504,0.007267066,-0.0017748,-0.001972844
0.35,0.004513444,0.018947881,9.737909317,0.007580897,-0.000371501,-0.001259795
0.358333333,-0.004599477,0.014091124,9.745261192,0.006951893,-0.0008874,-0.001602684
0.366666667,0.010092662,0.047587864,9.735999107,0.005721604,0.000597486,-0.002920148
0.375,0.015557433,0.018826284,9.756227493,0.007409228,0.000512993,-0.002491425
0.383333333,0.0008798,0.006552004,9.741621017,0.007153067,-0.002087289,-0.000484605
0.391666667,0.017524466,0.007138537,9.739783287,0.007610402,-0.001171278,-8.54E-05
0.4,0.004792651,0.031608388,9.754362106,0.00666578,-0.00080246,-0.002060466
0.408333333,-0.002446272,0.000987092,9.745311737,0.006494112,-0.000888741,-0.00208863
0.416666667,0.015922228,0.014377214,9.754410744,0.005035378,-0.001575861,-0.002487848
0.425,-0.00223884,0.009341612,9.774581909,0.005921437,-0.000373736,-0.002118136
0.433333333,0.00144502,0.002431977,9.756293297,0.006608557,0.000457559,-0.001232524
0.441666667,0.00870501,0.02120818,9.732415199,0.006809284,-0.000858341,-0.001173066
0.45,0.032588352,0.012560392,9.712302208,0.007552286,0.000198268,-0.002520036
0.458333333,0.010600513,0.009620573,9.74894619,0.005377821,0.001172396,-0.001233866
0.466666667,-0.00963511,0.008104161,9.719660759,0.006035882,0.000226879,-0.002147641
0.475,0.015979651,0.006880904,9.748952866,0.005980448,-0.003924676,-0.003742278
0.483333333,-0.002024255,0.034862958,9.759840012,0.005121212,-0.001230736,-0.001343393
0.491666667,-0.00558637,0.038947228,9.763494492,0.006609004,-0.000429618,-0.001545908
0.5,0.036572229,0.032209329,9.763500214,0.007124456,-0.002289804,-0.002028725
0.508333333,0.025778847,0.012589004,9.752593994,0.006751615,-0.000916905,-0.002117242
0.516666667,-0.021766102,0.025886139,9.74707222,0.006781566,-0.002056889,0.000230903
0.525,-0.021565726,0.002675134,9.756321907,0.007811128,-0.002402909,-0.001370664
0.533333333,0.022538608,0.038203333,9.770805359,0.006036777,-0.000886953,-0.001344735
0.541666667,0.01162337,0.022073673,9.739747047,0.008040467,-0.002399779,-8.32E-05
0.55,-0.000979939,0.013590402,9.745290756,0.00703728,0.000888964,-0.000433194
0.558333333,0.008082713,0.030578403,9.730563164,0.006609451,-0.00223124,-0.000941046
0.566666667,0.00276815,0.038525213,9.750669479,0.007180337,8.74E-05,-0.00051724
0.575,0.010092541,0.028074913,9.737893105,0.008010514,-0.000515005,-0.001689412
0.583333333,0.015643463,0.025220875,9.774525642,0.008010962,-0.002177147,-0.002715845
0.591666667,0.024977727,0.016623206,9.750762939,0.006922387,0.001201007,-0.001692541
0.6,-0.011737815,0.030027635,9.765368462,0.007181678,-0.001974185,-0.001514168
0.608333333,0.015857853,0.036036022,9.741520882,0.005035378,-0.002062701,-0.002114112
0.616666667,-0.002260524,0.018039461,9.726970673,0.007752565,0.000170998,-0.001633978
0.625,0.023354033,0.013247065,9.736135483,0.007867457,-0.001346523,-0.002459684
0.633333333,-0.002160158,0.021201026,9.739775658,0.008010962,-0.001743953,-0.001142667
0.641666667,0.014470201,0.009055499,9.741663933,0.007696683,-0.001857504,-0.000598604
0.65,0.018246902,0.031622719,9.734225273,0.005206153,-0.000488182,-0.001717577
0.658333333,0.00734597,0.008390285,9.765468597,0.006551781,3.60E-05,0.001800058
0.666666667,0.023797508,0.017975094,9.741614342,0.005492266,0.000458453,-0.000775636
0.675,0.021909159,0.040449329,9.752486229,0.006666674,-0.002260298,-0.001398828
0.683333333,-0.012631921,-0.001087232,9.767371178,0.005550383,-0.001690753,-0.002172229
0.691666667,0.031386673,0.017510159,9.72512722,0.006579945,-0.000168986,-0.000230679
0.7,-0.019863445,0.032645576,9.72875309,0.006093105,-0.000288796,-0.002147641
0.708333333,0.005822414,0.011358715,9.758137703,0.005721157,-2.24E-06,-0.001947809
0.716666667,0.011308402,0.002539219,9.734381676,0.005720263,0.000940375,-0.002379662
0.725,0.016709207,0.032380875,9.747044563,0.005808332,-0.001689412,-0.001600002
0.733333333,0.020492895,0.025321065,9.70862484,0.006007718,-0.001145796,-0.001773011
0.741666667,-0.010485776,0.017023725,9.781943321,0.007124008,-0.001060856,-0.002288463
0.75,-0.001251747,0.013776376,9.750826836,0.00798101,0.000256832,-0.001834705
0.758333333,0.028010322,0.03660829,9.781805038,0.006236609,-0.001317911,-0.001887009
0.766666667,0.002474884,0.016709041,9.741657257,0.006722108,0.00016608,-0.003178992
0.775,-0.006680755,0.020993594,9.756284714,0.006151222,-0.001603578,-0.001800281
0.783333333,0.008068085,0.03246681,9.750711441,0.007582238,-0.001375581,-0.00237385
0.791666667,0.022846181,0.016580289,9.743474007,0.006151669,-0.001110479,0.000515228
0.8,-0.013661974,0.007911059,9.749047279,0.008127195,-0.002596482,0.000605086
0.808333333,0.004842475,0.028775888,9.756241798,0.007036834,0.000430288,-0.000977257
0.816666667,0.02128683,0.018289816,9.73980999,0.00583605,0.000317184,-0.000289243
0.825,0.02125825,0.01685925,9.728838921,0.006894223,-0.000460464,-0.002233028
0.833333333,0.002975821,0.032194946,9.754397392,0.006378771,-8.85E-05,-0.002090866
0.841666667,0.008490247,0.027273849,9.759917259,0.006409619,-0.002203523,-0.001540991
0.85,0.021501562,0.005743748,9.745391846,0.007265725,0.000917129,-0.000892764
0.858333333,0.021387,0.026372531,9.7287817,0.005664381,-0.000488629,-0.001774799
0.866666667,0.015936535,0.02873297,9.741592407,0.009354803,-5.54E-05,-0.001347864
0.875,0.02878304,0.013011022,9.738030434,0.007866563,5.66E-05,-0.001691647
0.883333333,0.003125501,0.02456291,9.732479095,0.007038174,-0.001232971,-0.00231618
0.891666667,-0.000450462,0.030549752,9.721457481,0.007525015,-0.001948256,-0.00248606
0.9,-0.013054084,0.014942306,9.76368618,0.005664381,-0.00074479,-0.001430569
0.908333333,0.025414051,0.024426959,9.734304428,0.007038175,-0.001430122,-0.001285724
0.916666667,0.016379829,0.038053077,9.772670746,0.008466061,0.002029396,-0.002385027
0.925,0.001630848,0.00578665,9.77657032,0.007580897,-0.000142163,-0.001318805
0.933333333,-0.011222648,0.028210796,9.754454613,0.00852552,-0.001031351,-0.002145853
0.941666667,0.008976818,0.036186233,9.745225906,0.005950495,-0.000430065,-0.001489133
0.95,0.023711674,0.016773418,9.776484489,0.006751166,-0.000719308,-0.002575471
0.958333333,0.010951128,0.019076588,9.769161224,0.006123505,-0.002317074,-0.00113909
0.966666667,0.003783854,0.026715869,9.743466377,0.00709495,-0.000944622,-0.00165946
0.975,0.027702961,0.001702377,9.745462418,0.007008669,0.000402571,-0.000863259
0.983333333,0.005665052,0.024240986,9.748989105,0.007724847,-0.00010774,0.000196927
0.991666667,0.01298218,0.034083288,9.754402161,0.00632155,8.29E-05,-0.002034537
1,0.003826771,0.019777611,9.734375954,0.00637922,-0.000118916,-0.002491872
1.008333333,-0.005328868,0.038661115,9.745233536,0.006807496,0.001145573,-0.001123444
1.016666667,0.009255779,0.019090937,9.743537903,0.006979611,0.001352111,0.000563957
1.025,0.023761744,0.034212049,9.72693634,0.005979106,-0.000173009,-0.001547249
1.033333333,-0.001866892,0.040263355,9.743394852,0.0073225,0.001229171,-0.001752894
1.041666667,0.012732061,0.011609064,9.745433807,0.007467792,-0.001488685,-0.001714
1.05,5.02E-05,0.019641692,9.761872292,0.006495006,-0.001000057,-0.000943281
1.058333333,0.016565984,0.019870598,9.719747543,0.005350104,-0.001868234,-0.003314449
1.066666667,0.002124394,0.013239913,9.75644207,0.007267512,-0.001661248,-0.002028278
1.075,0.015035068,0.020965058,9.728902817,0.007182574,-0.002718528,-0.001623696
1.083333333,0.039040215,0.034505315,9.741600037,0.008266228,0.000796872,-0.002839679
1.091666667,0.004213024,0.026050653,9.752672195,0.005950943,-0.001379605,-0.002772621
1.1,-0.003004194,0.018990798,9.727108002,0.006666226,-0.001344288,-0.001228054
1.108333333,-0.001037162,0.01059336,9.754653931,0.006896011,-0.001889692,-0.001826657
1.116666667,0.01008555,0.020342674,9.756393433,0.006724791,-0.002169547,-0.000337972
1.125,0.030428194,0.015543127,9.769230843,0.007779388,0.000967199,-0.003011794
1.133333333,0.019312676,0.038024515,9.756248474,0.007297466,-0.001995644,0.000118693
1.141666667,-0.006115681,0.011029684,9.747336388,0.007095844,-0.001718471,-0.002027831
1.15,-0.007818057,0.031894527,9.765482903,0.007640355,-0.001305841,0.000831295
1.158333333,0.019770378,0.006795222,9.749197006,0.006524511,-0.001650519,0.000690026
1.166666667,0.027195109,0.021930616,9.741735458,0.004948651,-3.13E-05,-0.001662142
1.175,-0.000192976,0.002353267,9.767565727,0.007381958,-0.000913776,-0.001144008
1.183333333,0.001695224,0.008368826,9.758358955,0.007898751,-0.00398011,-0.002390391
1.191666667,0.014763468,0.034526773,9.741649628,0.007038175,-0.001234313,-0.002402014
1.2,-0.005214202,0.018776147,9.763774872,0.007067681,-0.002233028,-0.001739482
1.208333333,0.000429171,0.019076632,9.730820656,0.006552675,-0.001546355,-0.001742164
1.216666667,0.01152323,0.030721461,9.743523598,0.006522723,0.000409277,0.000681085
1.225,0.004205872,0.01482069,9.750998497,0.006923729,-0.001150267,-0.00280302
1.233333333,0.017080989,0.017109601,9.736321449,0.006264774,-0.001035374,-0.00257413
1.241666667,0.035506714,0.023468478,9.771034241,0.007325182,-0.001658118,-0.00122716
1.25,0.013661812,0.029505506,9.771011353,0.006753402,-0.001914727,-0.000967869
1.258333333,0.002825229,0.026272425,9.760074615,0.005865556,-0.001545909,-0.00136977
1.266666667,0.017581688,0.024763143,9.739926338,0.005437279,-0.001684942,-0.00048237
1.275,0.013962487,0.056056827,9.710350037,0.00640783,-0.000514558,-0.001203466
1.283333333,0.00122294,0.040091671,9.712343216,0.007122221,0.000314055,-0.001550379
1.291666667,0.003125553,0.020979289,9.761962891,0.007666283,-0.000114893,-0.001749317
1.3,0.001294665,0.028933249,9.761892319,0.007097633,-0.00343113,-0.000961163
1.308333333,0.012524628,0.0386182,9.754460335,0.007666283,0.000399442,-0.001751553
1.316666667,0.021644503,0.031751469,9.734382629,0.007809788,-0.001149373,-0.002660411
1.325,0.001645154,0.025256688,9.760118484,0.006923282,-0.000860576,-0.001888798
1.333333333,0.012646226,0.042344831,9.761763573,0.007665837,0.000401677,-0.00135144
1.341666667,0.021809042,0.013440195,9.736400604,0.006435994,0.000577369,-0.000206985
1.35,-0.000221738,0.023103682,9.739997864,0.006635827,0.000282761,-0.001979996
1.358333333,-0.009413142,0.042180315,9.765468597,0.007497745,-0.00167913,0.000289467
1.366666667,0.014570341,0.022760347,9.771126747,0.007923786,-0.000722884,-0.003177204
1.375,0.018296972,0.019706082,9.767485619,0.006836107,0.000602851,-0.000923164
1.383333333,-0.00194532,0.028976096,9.727144241,0.007009115,-0.002015761,-0.00405745
1.391666667,0.014756315,0.00777514,9.743817329,0.007610402,-0.000306231,-3.13E-06
1.4,0.025721623,0.028582761,9.745433807,0.007982797,-0.002470413,-0.003654656
1.408333333,0.011272625,0.036629718,9.756361961,0.007122668,-0.000403242,-0.002005031
1.416666667,0.022323886,0.020678854,9.749187469,0.005349209,0.000517016,-0.000721543
1.425,0.005765191,0.030199302,9.745454788,0.006324232,-0.002697069,-0.00279408
1.433333333,-0.001280359,0.012410183,9.749310493,0.007266619,-0.000712155,-0.001031351
1.441666667,-0.006759693,0.027660083,9.751004219,0.00695234,-0.001147137,-0.002059125
1.45,0.017166823,0.017295575,9.751084328,0.007124008,-0.001057727,-0.001343841
1.458333333,0.020871995,0.023132294,9.727215767,0.006238844,-0.002606764,-0.001936185
1.466666667,0.022932015,0.029376727,9.750955582,0.007036387,0.001207266,-0.000440347
1.475,0.019176772,0.028196506,9.758301735,0.007066339,-0.001120314,-0.00231618
1.483333333,0.010149607,0.021494286,9.765704155,0.007723059,0.000112434,-0.002008608
1.491666667,0.011945038,0.023797568,9.749209404,0.006495452,-0.001947809,-0.001796705
1.5,-0.002575024,0.033289332,9.734490395,0.007151726,6.04E-06,-0.000376865
1.508333333,0.001173066,-0.000908411,9.734854698,0.008352958,-0.001068456,-0.00354781
1.516666667,0.013976716,0.036515247,9.743597031,0.008328369,-0.002941607,-0.000819448
1.525,0.006959716,0.032166336,9.787599564,0.006809731,-0.001661695,-0.001912939
1.533333333,0.003469129,0.012281432,9.762192726,0.007238455,-0.000599945,-0.001375134
1.541666667,0.027266636,0.027559904,9.760175705,0.006607663,0.000719978,-0.000553004
1.55,0.02171603,0.035506714,9.769252777,0.006548204,0.001774576,-0.001244595
1.558333333,0.012367265,0.037488051,9.736278534,0.005833815,0.000597039,-0.001924562
1.566666667,0.012438598,0.001623718,9.762320518,0.006494112,-0.000774295,-0.001688518
1.575,0.003311801,0.012968106,9.749397278,0.008296628,9.32E-05,-0.000464041
1.583333333,0.016122509,0.026808856,9.776699066,0.006923282,-0.000514558,-0.001432357
1.591666667,0.001537765,0.021866255,9.778610229,0.00629562,-0.00075999,0.000858118
1.6,0.001466187,0.056929495,9.758071899,0.006609898,-0.001258006,-0.001227607
1.608333333,0.030979082,0.026630016,9.776685715,0.007268408,-0.00136977,-0.000912882
1.616666667,0.014613258,0.01600091,9.760361671,0.007149044,0.0013083,-0.002845491
1.625,-0.002067172,0.038131807,9.727172852,0.00549316,-0.00033976,-0.000545851
1.633333333,0.012667685,0.020492895,9.74383831,0.005378715,-0.000132775,0.000597486
1.641666667,0.010865169,0.024777448,9.76028347,0.007122668,0.00069092,-0.000724225
1.65,0.018182527,-0.009735019,9.73320961,0.005893272,-0.000657615,-0.001115844
1.658333333,-0.000136085,0.021887723,9.738358498,0.006951893,-0.001001398,-0.001458286
1.666666667,-0.009220014,0.024240986,9.736521721,0.007780729,0.000464264,-0.000494887
1.675,0.027402541,0.023461325,9.76396656,0.006293831,-0.000600392,-0.001231183
1.683333333,0.00719576,0.043496437,9.716135979,0.006894224,-0.000665662,-0.002661752
1.691666667,0.014670688,0.024369702,9.752988815,0.007238901,-0.00131657,-0.001599107
1.7,0.02387619,0.043231782,9.747250557,0.007668519,-0.001315676,-0.001542779
1.708333333,-0.005228728,0.025821762,9.776813507,0.006552228,-0.001173513,-0.001456498
1.716666667,-0.012481711,0.033589751,9.771234512,0.007180784,-0.000978598,-0.002516907
1.725,0.026086418,0.014041031,9.764109612,0.006464606,0.000318525,-0.00072199
1.733333333,0.000422018,0.016287023,9.760455132,0.005495395,-0.002225876,-0.000219056
1.741666667,0.011487465,0.04775238,9.749074936,0.007149938,0.000337301,-0.00249679
1.75,0.020686021,0.022767499,9.753029823,0.006467288,-0.002465943,-0.002220958
1.758333333,-0.006552004,0.015857853,9.74949646,0.008124065,-0.000519922,-0.002549095
1.766666667,0.011716556,0.042101618,9.741823196,0.006837447,-0.00074479,-0.001631295
1.775,0.028260883,0.025907597,9.716371536,0.007094951,-0.001204807,-0.001914727
1.783333333,-0.000822577,0.008619176,9.758752823,0.006951893,3.91E-05,0.000251467
1.791666667,0.011945248,0.020070877,9.747615814,0.007753907,-0.001143114,-0.001400616
1.8,0.019327011,0.020464271,9.727457047,0.005638899,-0.001936185,0.000293937
1.808333333,-0.018962186,0.017073836,9.722065926,0.007900092,-0.003023864,-0.000301314
1.816666667,0.008740774,0.02523523,9.731092453,0.00812496,-0.00068712,-0.001804752
1.825,0.021587461,0.046357527,9.752774239,0.006410065,-0.001832469,-0.00156692
1.833333333,-0.016616123,0.010128443,9.751476288,0.007784306,-0.00214183,-0.000993351
1.841666667,0.005486121,0.031007618,9.754845619,0.005954071,-0.002545071,-0.001018386
1.85,-0.001666612,0.036822837,9.743795395,0.006323785,-0.001837834,-0.002339427
1.858333333,0.000386254,0.022982085,9.765954971,0.006153457,-0.001999667,-0.00076446
1.866666667,0.040878497,-0.000393406,9.751564026,0.00649657,-0.002698857,-0.002791844
1.875,0.009906243,0.016422955,9.744059563,0.007264831,-0.000471194,-0.003436047
1.883333333,0.006315632,0.013454515,9.753279686,0.006292043,-0.000353619,-0.002921489
1.891666667,0.008089866,0.043324769,9.756534576,0.006577711,0.000915788,-0.001299135
1.9,0.002496342,0.030428194,9.712780952,0.006836106,-0.000144398,-0.001664377
1.908333333,-0.004741955,0.029755777,9.758588791,0.005234764,-0.000750601,-0.002030961
1.916666667,0.006337437,0.013554637,9.745985985,0.007181678,-0.000677285,-0.000145292
1.925,-0.02299639,0.030177845,9.720162392,0.006493665,-0.000314725,-0.001405534
1.933333333,0.021036675,0.029634284,9.765885353,0.005089025,0.001602908,-0.000902152
1.941666667,0.011816497,0.009878076,9.766183853,0.006242421,-0.004230013,-0.000634368
1.95,-0.002574796,0.028303741,9.740327835,0.006208892,-0.0017216,-0.002053313
1.958333333,0.015886465,0.034583997,9.756691933,0.007642143,-0.002307239,-7.69E-05
1.966666667,0.025278147,0.005629288,9.735105515,0.007183468,-0.001478404,-0.000167645
1.975,0.008833595,0.037394997,9.742020607,0.006232138,0.002373179,-0.001510144
1.983333333,0.025120992,0.03044254,9.729284286,0.007491933,0.001259124,-0.001560214
1.991666667,-0.020707481,0.029491171,9.758681297,0.006923282,-0.000396536,-0.00091914
2,-0.020635951,0.028532691,9.780675888,0.005464102,-0.000426488,-0.000717073
2.008333333,-0.004148649,0.032538284,9.7695961,0.007238007,-0.000596368,-0.000889188
2.016666667,0.036193386,0.018268362,9.745942116,0.006527194,-0.003953734,-0.002094889
2.025,-0.007453262,0.024126539,9.744095802,0.008440131,-0.001404193,-0.002086395
2.033333333,-0.011022531,0.032094806,9.742178917,0.006610346,-0.002353733,-0.002420791
2.041666667,-0.016344499,0.036221985,9.738458633,0.008035996,0.000186645,-0.00352814
2.05,0.025878761,0.011780818,9.766213417,0.007239348,-0.002790056,-0.003505787
2.058333333,0.024162304,0.02833241,9.731206894,0.006323784,-0.002562506,-0.003563457
2.066666667,0.007918172,0.025235232,9.73860836,0.006181621,-0.001451133,-0.000223973
2.075,0.017181128,0.018175375,9.720376968,0.007613084,-0.002776645,-0.001789105
2.083333333,0.002839803,0.017588845,9.766214371,0.006522276,5.92E-05,-0.001065327
2.091666667,0.021129649,0.003039896,9.73343277,0.005753345,-0.002405143,-0.001475721
2.1,0.015957993,-0.042552263,9.715813637,0.005577654,-0.001160102,-0.003258567
2.108333333,-0.005665052,-0.109688848,9.731499672,0.006264773,-0.001847222,-0.003482988
2.116666667,-0.043904152,-0.150145322,9.69556427,0.007150385,-0.002904949,-0.007395593
2.125,-0.093380362,-0.138929665,9.56182766,0.006945187,-0.001671083,-0.010694842
2.133333333,-0.313387513,-0.087894134,9.438770294,0.007816048,0.006735967,-0.011531725
2.141666667,-0.101584673,-0.038274862,9.481594086,0.007290759,0.013147598,-0.011035943
2.15,0.001838281,-0.032752868,9.541770935,0.006916577,0.013889259,-0.011270648
2.158333333,-0.277766287,-0.002710635,9.503302574,0.006847283,0.019738048,-0.013432145
2.166666667,0.011573406,0.089696661,9.662610054,0.00648517,0.029852617,-0.011449467
2.175,0.249584273,0.007768305,9.744175911,0.006381455,0.024442386,-0.011808451
2.183333333,0.00749618,0.070062093,9.774624825,0.005638005,0.024006508,-0.012434772
2.191666667,0.212060332,0.194636002,9.928224564,0.008220182,0.021515978,-0.009583469
2.2,0.040599376,0.060655862,10.0293293,0.00866634,0.013574979,-0.00794815
2.208333333,0.140238643,0.045227427,10.02221298,0.004900369,0.008528202,-0.008365698
2.216666667,-0.902173698,0.041537002,10.52078056,0.005721603,0.011971401,-0.014658858
2.225,2.685985565,0.757393062,9.682617188,0.006661756,0.002047278,0.000211232
2.233333333,-2.301155329,-0.246851757,10.33875465,0.008026162,-0.019940342,-0.001933056
2.241666667,0.597684383,0.42195335,9.490499496,0.003104558,-0.006617274,0.001767423
2.25,0.039726891,0.021494294,9.55748558,0.009400848,-0.006904729,0.003427777
2.258333333,-0.26946187,-0.329145372,9.544919014,0.003075499,-0.006813977,-0.001291982
2.266666667,-0.177869752,0.193520173,9.549388885,0.004459127,0.001675777,0.000842918
2.275,0.637654483,0.042952821,9.730806351,0.010143851,0.006792296,0.005865109
2.283333333,0.002374744,-0.510956168,9.805996895,0.01127981,-0.003610398,-0.003722608
2.291666667,-0.115339592,0.055663425,9.599179268,0.002713386,0.001373569,-0.004189778
2.3,-0.130217507,0.095647819,9.684619904,0.008027056,0.004891875,-0.005764746
2.308333333,-0.020392755,0.030564098,9.779016495,0.009999005,0.005599112,-0.007344629
2.316666667,-0.259340614,0.134330392,9.870837212,0.005311657,0.003470246,-0.003921547
2.325,-0.022724582,0.398248851,10.01291466,0.006485618,0.003918193,0.001568485
2.333333333,0.156611502,-0.039183274,10.05666161,0.010507304,-0.002845044,0.002510425
2.341666667,0.092793815,-0.063510075,9.879455566,0.004428728,-0.01000638,-0.000261973
2.35,-0.123222075,0.074632838,9.633700371,0.004772512,-0.010311272,0.000913105
2.358333333,0.016680431,0.073409624,9.498138428,0.010195261,-0.004347141,0.000890753
2.366666667,-0.045678057,-0.228561938,9.479405403,0.00732563,-0.000542275,0.001575637
2.375,-0.05759469,-0.01142309,9.510599136,0.004246331,0.006942952,-0.002262981
2.383333333,0.05910394,0.005650746,9.711708069,0.009163463,0.008232699,-0.003419953
2.391666667,0.174464986,-0.126483724,9.836589813,0.008261981,0.002415873,-0.004200507
2.4,0.01939851,0.106892087,9.885844231,0.003573069,0.000594357,-0.005042307
2.408333333,-0.120804362,0.314875305,9.860415459,0.010099592,-0.000110869,-0.002319756
2.416666667,-0.088430554,0.052029785,9.853872299,0.009785313,-0.000267338,-0.000487287
2.425,-0.157806024,0.003733784,9.786984444,0.004846722,-0.004918474,-0.000932105
2.433333333,-0.077508204,0.145145491,9.764374733,0.006984976,-0.002058678,-0.001701483
2.441666667,0.058982342,-0.017216893,9.836696625,0.00713295,-0.003606374,0.001229618
2.45,0.140295863,-0.119888797,9.774353027,0.004961615,-0.005283269,-9.92E-05
2.458333333,0.051829554,0.073938884,9.652004242,0.006595146,-0.006630686,-0.000917799
2.466666667,0.014448747,-0.047695152,9.588220596,0.009937758,-0.004297071,3.29E-05
2.475,-0.046944436,-0.167319298,9.526255608,0.007494615,0.000224644,-0.002494107
2.483333333,-0.062673211,0.068838961,9.595410347,0.004621855,0.004605761,-0.004563067
2.491666667,-0.028511232,0.143407345,9.744253159,0.006935353,0.00680213,-0.002637611
2.5,0.028296759,0.042466514,9.892518997,0.00851166,0.00570104,-0.001483768
2.508333333,0.033024486,0.110168114,9.951756477,0.005838732,-0.00134697,-0.001793128
2.516666667,0.00369802,0.133371904,9.898254395,0.005957202,-0.002739092,-0.000692932
2.525,-0.083123185,-0.049047045,9.831961632,0.00695547,-0.001333558,-0.000591451
2.533333333,-0.075748608,-0.054061186,9.722180367,0.00389897,-0.003665385,-0.001342499
2.541666667,-0.085168898,0.05082095,9.632404327,0.008077572,-0.004119144,-0.001997879
2.55,0.025478426,-0.033089053,9.686959267,0.00756212,-0.003936746,-0.000711261
2.558333333,0.099302918,-0.083316311,9.691487312,0.007637225,0.000148198,-0.004611349
2.566666667,0.052909579,0.039941475,9.700306892,0.005143565,0.001874716,-0.002880361
2.575,0.047201466,0.053016864,9.692751884,0.007837952,8.56E-05,-0.002092654
2.583333333,-0.009370225,0.015185486,9.70813179,0.007752118,-0.000166751,-0.004694053
2.591666667,-0.059332833,0.126047403,9.740956306,0.005808332,-0.000278514,-0.000715284
2.6,-0.051858112,0.105218321,9.776119232,0.006488747,0.002035655,-0.001309418
2.608333333,-0.056886561,-0.014470201,9.813120842,0.005429679,0.002416991,4.25E-06
2.616666667,0.028918944,0.013826446,9.909620285,0.006182292,-0.001224477,-0.001021515
2.625,-0.009620607,0.044311862,9.857803345,0.008158935,-0.002130206,-0.000441241
2.633333333,0.023940509,-0.051543348,9.779001236,0.007079303,-0.005055272,-0.000928976
2.641666667,0.015056749,-0.038160432,9.681703568,0.005875837,-0.004365023,-0.00016228
