Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.2,-0.610722542,-1.557045221,9.996405602,-0.123656578,0.420414895,0.551890552
0.202,-0.675701201,-1.615616918,10.03912735,-0.119537599,0.422038078,0.559116244
0.204,-0.707065225,-1.67425561,10.02371788,-0.115017198,0.423661232,0.566795647
0.206,-0.752210259,-1.729245782,10.01756096,-0.110339716,0.425895244,0.574021339
0.208,-0.783124209,-1.775760293,10.0295887,-0.106238194,0.428373605,0.581054986
0.21,-0.786859214,-1.810275078,10.0162096,-0.102974422,0.431288302,0.587408006
0.212,-0.712619722,-1.818396211,9.973296165,-0.098820545,0.434988409,0.593446851
0.214,-0.659363151,-1.853370786,9.943818092,-0.093654364,0.439020127,0.600026727
0.216,-0.603932619,-1.878787518,9.909285545,-0.088383473,0.443505615,0.606484473
0.218,-0.683008313,-1.897040844,9.946643829,-0.083409287,0.448497266,0.612261474
0.22,-0.699643195,-1.930425644,10.05620193,-0.078225657,0.453680873,0.619050801
0.222,-0.685594022,-1.980895519,10.08415699,-0.072012283,0.458620161,0.626852453
0.224,-0.70778352,-2.017670393,10.13187885,-0.066322513,0.462843865,0.634758771
0.226,-0.704450727,-2.039735317,10.20327377,-0.061173789,0.466456682,0.642089188
0.228,-0.674044371,-2.065085173,10.23222446,-0.055274576,0.470139325,0.649489343
0.23,-0.63579464,-2.112356186,10.23997211,-0.048781954,0.474171042,0.657866955
0.232,-0.586339951,-2.158717632,10.26480484,-0.041713368,0.478953242,0.665703476
0.234,-0.529673994,-2.199543476,10.28351784,-0.035046212,0.484381229,0.672981501
0.236,-0.480410963,-2.242945671,10.3042326,-0.028239427,0.48879692,0.680050075
0.238,-0.434308201,-2.283895969,10.32751369,-0.02008874,0.491537064,0.687677205
0.24,-0.371522635,-2.31556654,10.34328651,-0.011414453,0.493614018,0.696142018
0.242,-0.262663096,-2.376532555,10.37743759,-0.003141593,0.495708406,0.703996003
0.244,-0.233674094,-2.399852037,10.38615227,0.004625123,0.497523546,0.711308956
0.246,-0.179306552,-2.431915283,10.42088795,0.013159783,0.499513239,0.718063355
0.248,-0.125954166,-2.483333111,10.45925236,0.021991149,0.501904309,0.723665893
0.25,-0.071634516,-2.538188934,10.49603653,0.031276301,0.504766643,0.72909385
0.252,-0.034304123,-2.598618746,10.53040791,0.041050144,0.507838428,0.734766185
0.254,-0.007086837,-2.665368795,10.56831264,0.050387654,0.510334253,0.740560651
0.256,0.006952762,-2.716049671,10.6103363,0.059568089,0.512620628,0.746075869
0.258,0.018128894,-2.766193628,10.63926792,0.068975411,0.514819741,0.751468957
0.26,0.038086958,-2.813991547,10.66247177,0.07754498,0.516024053,0.756198824
0.262,0.064758368,-2.856895447,10.68349361,0.086707957,0.516198576,0.760963559
0.264,0.09475293,-2.89655304,10.69796371,0.09738937,0.515954256,0.765745759
0.266,0.107442193,-2.929736853,10.69686222,0.107407562,0.514592886,0.770527959
0.268,0.121826559,-2.957126379,10.68658638,0.115907319,0.512777746,0.775624335
0.27,0.147071019,-2.990108967,10.66543198,0.123796202,0.510770619,0.77960366
0.272,0.185493171,-3.036652088,10.63574314,0.132679924,0.507751167,0.784682572
0.274,0.194801837,-3.045731068,10.62626171,0.141354218,0.503998697,0.79086107
0.276,0.204560593,-3.079316854,10.60377502,0.148981303,0.498989642,0.796533346
0.278,0.210412011,-3.126157045,10.58358765,0.154618725,0.493806005,0.801367939
0.28,0.20324856,-3.160451651,10.55608273,0.159435824,0.488849282,0.806813359
0.282,0.189448401,-3.195024014,10.53023529,0.16612044,0.481152356,0.814702213
0.284,0.200749025,-3.232191324,10.49954224,0.172962129,0.472024292,0.823603392
0.286,0.19290562,-3.265327215,10.4705143,0.17921041,0.463245302,0.831631959
0.288,0.176337734,-3.300952911,10.43681335,0.184271857,0.455583304,0.838386357
0.29,0.174173385,-3.337095737,10.40339088,0.186977118,0.448357642,0.845542193
0.292,0.170131967,-3.411392689,10.35810184,0.190275788,0.438461602,0.854460836
0.294,0.179383159,-3.44610858,10.34314251,0.193836272,0.427186787,0.863449276
0.296,0.196985334,-3.514640093,10.31080151,0.195913211,0.415650159,0.871844292
0.298,0.21566011,-3.568490505,10.28461933,0.197710902,0.404322982,0.879994988
0.3,0.202626079,-3.626650572,10.27613354,0.199700579,0.39561379,0.886784315
0.302,0.192120314,-3.705668688,10.27479267,0.201463357,0.386066824,0.89303261
0.304,0.18960163,-3.778548241,10.26770592,0.20343557,0.373657525,0.899979055
0.306,0.176586747,-3.827552795,10.25562,0.205180913,0.362923771,0.905651331
0.308,0.162393913,-3.871596336,10.26654816,0.206210643,0.352870673,0.91080004
0.31,0.146754995,-3.926519632,10.27168083,0.207589462,0.341840178,0.917013466
0.312,0.125580668,-3.979718685,10.27067471,0.210347086,0.328191698,0.923628211
0.314,0.132571727,-4.013869762,10.26217079,0.214308977,0.313478589,0.930120885
0.316,0.153544933,-4.039975643,10.25484467,0.218131244,0.300877303,0.936229527
0.318,0.166186318,-4.071828365,10.23586369,0.220644519,0.290998757,0.941552758
0.32,0.175274715,-4.086892605,10.2157135,0.222285137,0.28160888,0.945619404
0.322,0.172114357,-4.093941212,10.19732571,0.225479081,0.269269407,0.94980818
0.324,0.166511938,-4.083818436,10.1712389,0.229318813,0.257628053,0.954031885
0.326,0.158486575,-4.076616764,10.14270973,0.232442945,0.249093384,0.957016408
0.328,0.140798211,-4.075774193,10.1211338,0.236561924,0.242146984,0.959808886
0.33,0.120236807,-4.068878651,10.11056995,0.241710648,0.236160502,0.962514162
0.332,0.08995495,-4.040924072,10.10149097,0.247906566,0.229632974,0.96551615
0.334,0.067277066,-4.025476456,10.08088207,0.255167127,0.222546935,0.968640268
0.336,0.049320556,-4.016675472,10.05135632,0.261589944,0.217764735,0.970211089
0.338,0.023424869,-4.01257658,10.02004147,0.266738683,0.214570776,0.971485138
0.34,0.0082169,-4.004225731,9.98110199,0.271992117,0.211673528,0.972951233
0.342,-0.02602976,-3.999791861,9.923640251,0.277594626,0.208933368,0.973876238
0.344,-0.059452817,-3.996822834,9.877260208,0.284610838,0.20685643,0.97392863
0.346,-0.095183887,-4.001400471,9.8346138,0.291260541,0.20570451,0.973631918
0.348,-0.134602025,-4.001783848,9.801555634,0.295850754,0.2049191,0.973509729
0.35,-0.179794967,-3.999025583,9.773389816,0.300877303,0.205547422,0.973788977
0.352,-0.213965014,-4.008841991,9.73015976,0.306095839,0.207065865,0.97326541
0.354,-0.234794572,-4.021751404,9.683454514,0.311995059,0.209264979,0.971467733
0.356,-0.2626535,-4.014894485,9.648728371,0.31756267,0.212040052,0.969792187
0.358,-0.288980126,-4.003651142,9.595663071,0.321716547,0.215076923,0.968169034
0.36,-0.308899909,-3.992072821,9.538058281,0.325608611,0.218201056,0.966860056
0.362,-0.327392727,-3.985675573,9.481909752,0.329099268,0.221045956,0.965708137
0.364,-0.343309343,-3.977075338,9.424401283,0.332397968,0.224100277,0.96460855
0.366,-0.340196908,-3.960478783,9.361769676,0.33438763,0.226613551,0.96415478
0.368,-0.329394251,-3.954215527,9.290411949,0.334876329,0.228254154,0.964294434
0.37,-0.34021607,-3.936795473,9.225385666,0.335382462,0.229249001,0.964660943
0.372,-0.353843868,-3.91524744,9.165501595,0.335591912,0.229964584,0.964818001
0.374,-0.351229399,-3.89901495,9.117081642,0.335365027,0.229318813,0.965812862
0.376,-0.346134514,-3.886938572,9.076341629,0.33496359,0.22778292,0.967488349
0.378,-0.352713794,-3.87742877,9.041367531,0.334160745,0.225897968,0.969111502
0.38,-0.367509961,-3.86372447,9.021294594,0.333200812,0.223559216,0.971363008
0.382,-0.382708341,-3.852854729,8.999938011,0.332816839,0.220696881,0.973527193
0.384,-0.392313898,-3.845767736,8.98154068,0.332973927,0.214815125,0.976005554
0.386,-0.39845264,-3.84942627,8.965768814,0.332729578,0.208619207,0.978588641
0.388,-0.401440591,-3.855000019,8.941375732,0.331350744,0.203261048,0.981206656
0.39,-0.398002505,-3.863082647,8.91894722,0.329221457,0.195092902,0.984173715
0.392,-0.393740833,-3.879487753,8.893741608,0.328034639,0.184812918,0.986948788
0.394,-0.387420148,-3.876241207,8.87439537,0.327563405,0.170221955,0.990299821
0.396,-0.379548013,-3.883510113,8.854696274,0.32609731,0.152908295,0.994191885
0.398,-0.369300813,-3.893661261,8.828514099,0.323933095,0.139242366,0.997979283
0.4,-0.352215797,-3.891612053,8.806324005,0.321472198,0.126100034,1.001731753
0.402,-0.351152778,-3.887235403,8.788319588,0.318574935,0.110968031,1.0054667
0.404,-0.351459235,-3.877275705,8.769779205,0.314229071,0.092799157,1.010772467
0.406,-0.359455884,-3.869125843,8.750873566,0.309307247,0.075956732,1.016409993
0.408,-0.366571456,-3.855287075,8.737132072,0.304472685,0.060877085,1.020598769
0.41,-0.395072013,-3.850546598,8.719931602,0.298398942,0.043074727,1.025450706
0.412,-0.427163869,-3.843613148,8.698604584,0.291190743,0.024766222,1.030599475
0.414,-0.465068877,-3.835817575,8.674633026,0.283197135,0.006911504,1.035835505
0.416,-0.496806413,-3.829075336,8.65607357,0.275849283,-0.009826204,1.041437984
0.418,-0.522175431,-3.808063984,8.633586884,0.267803311,-0.026424285,1.046883345
0.42,-0.541549265,-3.802040339,8.607461929,0.258221448,-0.042952552,1.052573204
0.422,-0.545303404,-3.780636072,8.575292587,0.248639599,-0.05948082,1.057721853
0.424,-0.532068253,-3.748285532,8.534936905,0.237469494,-0.078504913,1.062661171
0.426,-0.518459618,-3.715925455,8.497567177,0.226927713,-0.095102988,1.067513227
0.428,-0.499133617,-3.690489531,8.464881897,0.216961876,-0.108786374,1.072644472
0.43,-0.47555548,-3.680108309,8.434082985,0.207222939,-0.121631995,1.077583671
0.432,-0.470221221,-3.658339977,8.404835701,0.198513746,-0.132226139,1.081475854
0.434,-0.460586935,-3.628384113,8.370895386,0.188355938,-0.141895264,1.086223125
0.436,-0.470996946,-3.597364664,8.332176208,0.177273095,-0.149941236,1.091302037
0.438,-0.48275727,-3.573403597,8.289971352,0.16612044,-0.1566782,1.095595479
0.44,-0.504927576,-3.549126148,8.251578331,0.156224415,-0.162909031,1.099539995
0.442,-0.529779375,-3.523067951,8.205513954,0.147462875,-0.167953029,1.103676438
0.444,-0.556450784,-3.497794628,8.171410561,0.139783412,-0.171269164,1.107254386
0.446,-0.578333795,-3.470979452,8.130239487,0.133517683,-0.173572987,1.109977007
0.448,-0.596424401,-3.427615643,8.08204937,0.127478853,-0.17420131,1.112333179
0.45,-0.605905414,-3.392689228,8.04904747,0.122504659,-0.174131498,1.113624811
0.452,-0.623344779,-3.342247963,8.026024818,0.119537599,-0.173468277,1.113816738
0.454,-0.657342494,-3.295790911,8.000531197,0.117373392,-0.171635673,1.113903999
0.456,-0.676649272,-3.236749887,7.970948696,0.116186567,-0.168982774,1.112996459
0.458,-0.685756862,-3.199342966,7.932708263,0.116326191,-0.166015714,1.111670017
0.46,-0.685134351,-3.171120167,7.902081966,0.116692714,-0.16259487,1.110832214
0.462,-0.700629652,-3.134977341,7.845990658,0.117163949,-0.158999488,1.108894944
0.464,-0.720194995,-3.101774454,7.780303001,0.119258344,-0.155945167,1.107167006
0.466,-0.741426826,-3.064951658,7.716655731,0.121998511,-0.152821034,1.105840564
0.468,-0.745353282,-3.035895824,7.655258656,0.123429686,-0.149644524,1.103397131
0.47,-0.75973767,-3.033807755,7.591180325,0.12527974,-0.14678219,1.101145625
0.472,-0.792040229,-3.034535646,7.535146713,0.128229335,-0.143082097,1.099278212
0.474,-0.820607841,-3.019950151,7.481018543,0.131021872,-0.138107896,1.096625328
0.476,-0.853437126,-2.997138262,7.418079376,0.133727133,-0.134198368,1.093972325
0.478,-0.886955917,-2.96650219,7.353962898,0.136729091,-0.131021872,1.091302037
0.48,-0.922974289,-2.950710058,7.288428783,0.140149936,-0.128142074,1.088334918
0.482,-0.949004114,-2.918991566,7.218326569,0.14439109,-0.12571606,1.086484909
0.484,-0.975694656,-2.891803026,7.144719124,0.149906322,-0.124092907,1.085106134
0.486,-1.022017598,-2.876345873,7.066955566,0.154356912,-0.123761296,1.083901763
0.488,-1.059453368,-2.862229824,6.983551502,0.157428697,-0.123621672,1.083430529
0.49,-1.086594105,-2.8435359,6.900290489,0.160901904,-0.124180175,1.083221197
0.492,-1.119155288,-2.834983826,6.799111366,0.163258091,-0.124424525,1.083465457
0.494,-1.160670638,-2.811089516,6.711301804,0.166102991,-0.125140101,1.08418107
0.496,-1.19918859,-2.804711342,6.619239807,0.169785634,-0.127967536,1.084791899
0.498,-1.248872995,-2.797576904,6.5359025,0.172874868,-0.131964341,1.084739566
0.5,-1.299457788,-2.78027153,6.457353592,0.17601645,-0.137689024,1.084390521
0.502,-1.324529767,-2.748476505,6.380547523,0.178250477,-0.144757614,1.08487916
0.504,-1.346326709,-2.706491709,6.297708035,0.180414692,-0.152053088,1.086031079
0.506,-1.36285615,-2.669075251,6.222663879,0.183189765,-0.159749985,1.087444782
0.508,-1.394660711,-2.619017363,6.138196945,0.185580865,-0.168878064,1.089277387
0.51,-1.434672713,-2.56179595,6.061122417,0.188774809,-0.17954202,1.091930389
0.512,-1.4758147,-2.496826649,6.002349377,0.193225399,-0.191462621,1.094583273
0.514,-1.506096601,-2.430200815,5.943644047,0.198182136,-0.204831839,1.097236156
0.516,-1.540477276,-2.38573575,5.895328999,0.203365758,-0.219108626,1.100203156
0.518,-1.568125486,-2.350713491,5.862509251,0.207990885,-0.233455241,1.102681518
0.52,-1.586886525,-2.306075811,5.831585884,0.211778253,-0.247487694,1.10557878
0.522,-1.597890258,-2.261706591,5.809817791,0.215216547,-0.261415422,1.108982205
0.524,-1.607936263,-2.226195812,5.79350853,0.217869446,-0.274976611,1.112245917
0.526,-1.615214586,-2.198107004,5.791267395,0.219579876,-0.289009064,1.11547482
0.528,-1.618461132,-2.167911291,5.778262138,0.219963849,-0.304193437,1.118372083
0.53,-1.612073541,-2.117642641,5.771769047,0.219492599,-0.319534868,1.121757984
0.532,-1.586311936,-2.068034887,5.763695717,0.218358144,-0.334928691,1.125650048
0.534,-1.548215389,-2.032380342,5.749158382,0.21504201,-0.352242351,1.129769087
0.536,-1.524225473,-1.998918891,5.73630619,0.211498991,-0.367182374,1.133975267
0.538,-1.495514154,-1.959443331,5.729410648,0.208462119,-0.378631741,1.137256503
0.54,-1.449401855,-1.918071628,5.724516869,0.204709664,-0.390866488,1.139857054
0.542,-1.398309588,-1.889369845,5.711961746,0.200660497,-0.403101236,1.142806649
0.544,-1.346700191,-1.861693025,5.70463562,0.195843399,-0.414079368,1.145599246
0.546,-1.28621304,-1.831966519,5.698439598,0.190415427,-0.423923016,1.146402121
0.548,-1.236605167,-1.78740561,5.686640739,0.185057253,-0.432963818,1.146419525
0.55,-1.19108665,-1.746455193,5.675665855,0.179088235,-0.440765441,1.146751165
0.552,-1.145165801,-1.702861547,5.672553062,0.173485726,-0.448026031,1.146559119
0.554,-1.089285135,-1.653799534,5.662919044,0.168686077,-0.45478043,1.143958569
0.556,-1.037216067,-1.590966225,5.641218185,0.163589716,-0.461325437,1.140066504
0.558,-0.994398117,-1.522769809,5.620120049,0.1592962,-0.467765689,1.13753581
0.56,-0.9550758,-1.462445378,5.606272697,0.156294227,-0.473228574,1.134289503
0.562,-0.910141408,-1.407043576,5.60053587,0.154426739,-0.478935808,1.129175663
0.564,-0.856166482,-1.347370505,5.600047588,0.153362081,-0.485026985,1.123625517
0.566,-0.814555287,-1.305778384,5.595795631,0.152611584,-0.490681857,1.117272496
0.568,-0.781668544,-1.262108207,5.604825974,0.151669115,-0.495813131,1.109942079
0.57,-0.762629867,-1.209751844,5.61146307,0.150970981,-0.500752389,1.103170276
0.572,-0.744414806,-1.172670364,5.596360207,0.150691733,-0.505272806,1.096625328
0.574,-0.720338702,-1.129957914,5.574075222,0.150255397,-0.508693636,1.088596702
0.576,-0.717666745,-1.080618143,5.56652832,0.150709182,-0.511364043,1.079329014
0.578,-0.713156045,-1.04300046,5.539627552,0.150587007,-0.514016926,1.069258451
0.58,-0.704948723,-1.015122414,5.512285709,0.149260551,-0.51700145,1.05915308
0.582,-0.686599612,-0.994005501,5.456155777,0.149051115,-0.52042228,1.049675941
0.584,-0.681035459,-0.955746174,5.390257835,0.149592176,-0.524331808,1.040128946
0.586,-0.670127511,-0.925789893,5.320193768,0.150447384,-0.528136611,1.03025043
0.588,-0.671717227,-0.872887611,5.244996548,0.151738927,-0.532203257,1.020232201
0.59,-0.680681109,-0.830328286,5.166514874,0.153519154,-0.536706209,1.010161638
0.592,-0.687672198,-0.783162534,5.09798336,0.155840442,-0.54169786,1.000370383
0.594,-0.702870607,-0.740727723,5.034068108,0.1592962,-0.546567321,0.991347015
0.596,-0.741043747,-0.691081524,4.960144043,0.163554803,-0.551698566,0.982620359
0.598,-0.808359146,-0.628085315,4.889946461,0.167481795,-0.557580352,0.974015892
0.6,-0.874391198,-0.576150298,4.813916206,0.171932384,-0.564090431,0.965777934
0.602,-0.930846512,-0.51818186,4.74469471,0.17657496,-0.570199072,0.958639562
0.604,-0.992463648,-0.463440836,4.639474392,0.18067649,-0.57583648,0.95289743
0.606,-1.060775042,-0.400971323,4.569400787,0.18488273,-0.583515942,0.948342085
0.608,-1.143202662,-0.331118107,4.509363651,0.189734742,-0.592312396,0.944275498
0.61,-1.216292739,-0.265421212,4.439500809,0.194569305,-0.600951791,0.940104127
0.612,-1.284048676,-0.177563563,4.381561756,0.199683115,-0.610132217,0.935880423
0.614,-1.353911519,-0.085865647,4.326734543,0.205861583,-0.621459365,0.931307674
0.616,-1.418487906,0.011444285,4.270125866,0.211551353,-0.631425202,0.926926911
0.618,-1.477988601,0.102069609,4.216821194,0.216700077,-0.639279187,0.922615945
0.62,-1.507858634,0.192216098,4.182478905,0.222895995,-0.647517145,0.918654025
0.622,-1.541818023,0.289114237,4.147657871,0.229196638,-0.654358864,0.915145934
0.624,-1.588849783,0.382986099,4.107406139,0.233978838,-0.659978807,0.911829829
0.626,-1.618528247,0.477288902,4.097120762,0.238761038,-0.665738404,0.909525991
0.628,-1.624762654,0.555655897,4.094534874,0.24450317,-0.67186451,0.907326877
0.63,-1.625921488,0.608663499,4.105950832,0.248726875,-0.677519381,0.905180097
0.632,-1.620740533,0.642048299,4.121417046,0.252357155,-0.682650626,0.903347492
0.634,-1.614774227,0.677492082,4.150051594,0.255708188,-0.686961591,0.902300298
0.636,-1.612964153,0.715330005,4.176799774,0.258343637,-0.689335227,0.901863992
0.638,-1.585526586,0.752890229,4.215068817,0.262253165,-0.689055979,0.900101185
0.64,-1.550034881,0.774438024,4.258307934,0.266057998,-0.687345564,0.896872342
0.642,-1.489308357,0.800132632,4.3021698,0.267925501,-0.684762478,0.892404318
0.644,-1.420154333,0.821230352,4.347056389,0.269635916,-0.68118453,0.887412667
0.646,-1.347083211,0.839905083,4.392718315,0.27159068,-0.676262736,0.882543206
0.648,-1.258143425,0.859939814,4.441081524,0.27237609,-0.66889745,0.878668547
