Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
2.613481563,0.101386175,2.006325722,1.947735071
2.62348,0.12191125,1.87277317,2.037445068
2.63348,0.219579875,1.75662148,2.054776192
2.64348,0.359293491,1.652111173,1.970529079
2.65348,0.494608849,1.56650281,1.804199219
2.66348,0.62168628,1.527407408,1.579191327
2.673481563,0.754296422,1.568981171,1.321249127
2.68348,0.882839918,1.650837064,1.076536536
2.69348,0.999689698,1.68162477,0.86961031
2.70348,1.089783549,1.65535748,0.704589427
2.71348,1.1262784,1.586853385,0.611894965
2.72348,1.097463012,1.483617067,0.578210115
2.73348,1.019394398,1.382632375,0.595907748
2.74348,0.929265678,1.290269494,0.634549379
2.753484688,0.856415629,1.181971908,0.635247469
2.763478438,0.825156748,1.04698813,0.57002455
2.77348,0.845245481,0.884602666,0.441079617
2.78348,0.881024778,0.686368167,0.249250472
2.79348,0.912981749,0.459335744,0.027977629
2.803481563,0.927817047,0.242880017,-0.200573236
2.813481563,0.928794384,0.064734265,-0.40221113
2.823481563,0.909665585,-0.048677232,-0.553129733
2.83348,0.886278212,-0.074769907,-0.660223126
2.84348,0.888564587,-0.028658306,-0.745342851
2.85348,0.928550065,0.062727131,-0.844844103
2.86348,1.016741514,0.201550618,-0.967156768
2.87348,1.130222917,0.408825934,-1.112193584
2.883481563,1.2008214,0.630727112,-1.282223582
2.893481563,1.151131868,0.807319522,-1.480335951
2.90348,0.976232469,0.883154035,-1.674538732
2.91348,0.720245004,0.837758064,-1.846645594
2.92348,0.45420447,0.718028426,-1.987825274
2.93348,0.239284635,0.537753403,-2.101062298
2.94348,0.103847086,0.296007842,-2.197701216
2.953483125,0.05490806,0.060789816,-2.277933836
2.963481563,0.081018187,-0.118682392,-2.3211658
2.97348,0.168982774,-0.240733266,-2.339875698
2.98348,0.276791751,-0.271433592,-2.370663166
2.99348,0.370114505,-0.237626582,-2.436217785
3.00348,0.389400423,-0.194499493,-2.539646149
3.01348,0.283197135,-0.171164438,-2.678364754
3.023481563,0.047612581,-0.196908042,-2.834536791
3.033481563,-0.275133699,-0.237015709,-2.980987549
3.043481563,-0.615612507,-0.244607896,-3.09829092
3.05348625,-0.906524003,-0.203749731,-3.173916101
3.06348,-1.105107546,-0.142087251,-3.209520817
3.07348,-1.210682511,-0.081629045,-3.205000401
3.08348,-1.23982954,-0.035674531,-3.159063339
3.09348,-1.225919247,-0.027419122,-3.099722147
3.103483125,-1.223091841,-0.097686075,-3.065513849
3.113481563,-1.256532311,-0.198740646,-3.063750982
3.12348,-1.305192113,-0.281137645,-3.076212645
3.13348,-1.340447783,-0.348908782,-3.093561172
3.14348,-1.344165325,-0.393938273,-3.107192278
3.15348,-1.311300755,-0.418145984,-3.096091986
3.16348,-1.245903254,-0.48310715,-3.030205727
3.173481563,-1.15530324,-0.614984214,-2.902098656
3.183481563,-1.067198992,-0.754628003,-2.731702089
3.19348,-1.005396962,-0.869592845,-2.54975152
3.20348625,-0.986285567,-0.934693635,-2.386318922
3.21348,-1.028627276,-0.974207878,-2.264494896
3.22348,-1.12413168,-1.031332493,-2.182394505
3.23348,-1.251610518,-1.129105806,-2.111796141
3.24348,-1.363224268,-1.245275021,-2.061547995
3.253481563,-1.441066027,-1.403506517,-2.004859686
3.263478438,-1.445097685,-1.580238581,-1.930508733
3.27348,-1.372963309,-1.766482592,-1.854080677
3.28348,-1.264683008,-1.959271669,-1.806014299
3.293481563,-1.143190622,-2.142915249,-1.767704368
3.30348,-1.002202988,-2.269940376,-1.714210033
3.313481563,-0.860988379,-2.319385529,-1.617222071
3.32348,-0.743737161,-2.307272911,-1.466844559
3.33348,-0.647098243,-2.262871742,-1.269273281
3.34348,-0.553548634,-2.18068409,-1.032501817
3.35348,-0.444779694,-2.030900002,-0.760806501
3.36348,-0.325451553,-1.797654271,-0.48207739
3.37348,-0.199246794,-1.472464442,-0.229772598
3.383481563,-0.085521132,-1.114916325,-0.026424285
3.393481563,-0.021921335,-0.817547143,0.098523833
3.40348,-0.018797196,-0.630028963,0.181496784
3.41348,-0.054035392,-0.553775489,0.239110112
3.42348,-0.101717785,-0.565189958,0.278624356
3.43348,-0.126169845,-0.622942924,0.320704252
3.44348,-0.089762285,-0.600009263,0.362155825
3.453481563,-0.002583087,-0.491571993,0.406522095
3.463481563,0.102991879,-0.349432379,0.449928433
3.473481563,0.199002445,-0.228376329,0.49164179
3.48348,0.250594378,-0.181985483,0.512131989
3.49348,0.238603964,-0.203714833,0.511364043
3.50348,0.189682379,-0.258518159,0.516617477
3.51348,0.133849293,-0.32984978,0.54726541
3.523481563,0.066008352,-0.42051962,0.591701508
3.533481563,-0.005462881,-0.502829373,0.641583025
3.54348,-0.08265879,-0.584964573,0.661183059
3.55348,-0.140010312,-0.682563365,0.666349232
3.56348,-0.107320294,-0.716405272,0.682964802
3.57348,-0.003316126,-0.68539077,0.700156271
3.58348,0.105819315,-0.633746505,0.727069259
3.59348,0.181915671,-0.555974603,0.757909238
3.60348,0.200817585,-0.493107885,0.780214548
3.613481563,0.151459679,-0.458794713,0.77721256
3.62348,0.024399703,-0.433504879,0.719128013
3.63348,-0.168197379,-0.389557481,0.595279455
3.64348,-0.371144265,-0.29888764,0.439718246
3.65348,-0.5411219,-0.204308242,0.26499334
3.66348,-0.666471422,-0.149801612,0.078853972
3.673481563,-0.750439227,-0.092415184,-0.111666165
3.68348,-0.807860553,-0.03169518,-0.282743335
3.69348,-0.863501668,-0.049637165,-0.405108362
3.70348,-0.914133668,-0.153868228,-0.461447597
3.71348,-0.920888066,-0.289846838,-0.482007563
3.72348,-0.880797863,-0.397027493,-0.515133917
3.73348,-0.814894199,-0.457485706,-0.59117794
3.74348,-0.76356411,-0.473036587,-0.702355385
3.753481563,-0.714834511,-0.465217501,-0.855508029
3.763478438,-0.659647167,-0.405474901,-1.017876029
3.77348,-0.601457894,-0.31892401,-1.139106631
3.78348,-0.555398643,-0.266424507,-1.177015185
3.79348,-0.512515962,-0.227713108,-1.130711555
3.80348,-0.4509058,-0.182893053,-1.033182502
3.813481563,-0.387375832,-0.123202793,-0.935007811
3.823481563,-0.356989652,-0.045762531,-0.874305248
3.83348,-0.353987664,0.035011306,-0.861267626
3.84348,-0.366554052,0.079866268,-0.891706169
3.85348,-0.375821739,0.089046702,-0.935950279
3.86348,-0.363831341,0.071506143,-0.955567777
3.87348,-0.326481283,0.001710423,-0.940435767
3.883481563,-0.2822721,-0.162891582,-0.906419277
3.89348,-0.2388134,-0.416662455,-0.871285796
3.90348,-0.188704997,-0.716440201,-0.845995963
3.91348,-0.11081095,-0.978990078,-0.819693863
3.92348,0.02687807,-1.123730183,-0.785031617
3.93348,0.233455241,-1.140014172,-0.735987902
3.94348,0.47717303,-1.030564547,-0.671445608
3.953481563,0.700767159,-0.81646502,-0.588682115
3.963481563,0.845472395,-0.560634673,-0.487243563
3.973481563,0.897797346,-0.324404359,-0.370481044
3.98348,0.876835942,-0.128159523,-0.251187772
3.99348,0.817512214,0.030543262,-0.146276042
4.00348,0.751381695,0.14983651,-0.076654859
4.01348,0.694361806,0.227521122,-0.03536037
4.023481563,0.639785349,0.230348557,-0.03223623
4.033481563,0.591701508,0.131021872,-0.066776298
4.04348,0.566551328,-0.054070301,-0.118106432
4.05348,0.583271563,-0.277402639,-0.173991874
4.06348,0.671777248,-0.484101981,-0.224711135
4.07348,0.822940171,-0.678776026,-0.26874581
4.08348,0.996443391,-0.868475854,-0.295047909
4.09348,1.163960099,-1.01227355,-0.310651153
4.10348,1.289327025,-1.100866437,-0.324177444
4.113481563,1.33940053,-1.113275766,-0.352975398
4.12348,1.300165534,-1.042467713,-0.405282915
4.13348,1.191693306,-0.88235122,-0.489407778
4.14348,1.051944852,-0.674849033,-0.583376288
4.15348,0.938446105,-0.483578384,-0.661200523
4.16348,0.908129692,-0.368177205,-0.701831818
4.173481563,0.995884895,-0.323287338,-0.700295925
4.18348,1.165687919,-0.319761783,-0.685233712
4.19348,1.342419982,-0.323165148,-0.687834263
4.20348,1.440228224,-0.328889847,-0.749584019
4.21348,1.33643353,-0.340932608,-0.900258303
4.22348,1.053515673,-0.346395493,-1.08021915
4.23348,0.743929148,-0.284942448,-1.245240092
4.243481563,0.515256107,-0.181671321,-1.375022769
4.253481563,0.398441225,-0.043109633,-1.455133319
4.263478438,0.39083159,0.054611351,-1.46920073
4.27348,0.493648916,0.027401669,-1.446075082
4.28348,0.638127267,-0.107966065,-1.458885789
4.29348,0.655336201,-0.241187051,-1.573588848
4.30348,0.441847563,-0.36601299,-1.780410409
4.313481563,0.051190507,-0.472547889,-2.022888899
4.323481563,-0.356937289,-0.474607378,-2.259119272
4.33348,-0.673086226,-0.360166132,-2.444909573
4.34348,-0.861721396,-0.22390829,-2.547866583
4.35348,-0.929387808,-0.126990154,-2.54554534
4.36348,-0.903940916,-0.065519661,-2.461577415
4.37348,-0.855508029,-0.038327429,-2.334587336
4.383481563,-0.830602169,-0.019966567,-2.175116539
4.393481563,-0.828263462,0.001919862,-1.988087058
4.40348,-0.840777457,0.004991642,-1.79142344
4.41348,-0.849155009,0.011990412,-1.592386007
4.42348625,-0.823149621,0.062029,-1.379787445
4.43348,-0.718656778,0.128246799,-1.146105409
4.44348,-0.521975636,0.225653619,-0.891234934
4.453481563,-0.267436802,0.373517901,-0.598141789
4.46348,-0.007347836,0.531732023,-0.257924765
4.473484688,0.222651646,0.669909716,0.133412972
4.48348,0.385368705,0.777771056,0.565853179
4.49348,0.471675217,0.840672731,1.012639999
4.50348,0.496266931,0.854321241,1.420802712
4.51348,0.493299872,0.84082979,1.751629829
4.52348625,0.503126085,0.832120597,1.98916924
4.533481563,0.543704987,0.835698545,2.172323942
4.54348,0.572118938,0.771348238,2.304183722
4.55348,0.587477803,0.67561698,2.374921799
4.56348,0.61290729,0.614530444,2.414994717
4.57348,0.639820278,0.609800577,2.473323584
4.58348,0.632175684,0.628562868,2.563277721
4.59348,0.595698297,0.661933541,2.686253786
4.603481563,0.563409746,0.765972674,2.803120852
4.613481563,0.533128262,0.943594813,2.861432314
4.62348,0.461447597,1.094845057,2.831500053
4.63348,0.342189252,1.179144382,2.706639051
4.64348,0.170955002,1.237246394,2.556575775
4.65348,-0.022898721,1.261139989,2.447911501
4.663478438,-0.216089219,1.214696765,2.446951628
4.673487813,-0.347844124,1.137448549,2.571149349
4.68348,-0.369643271,1.097079039,2.76762104
4.69348,-0.306235462,1.109593034,2.938733101
4.70348,-0.230994329,1.159823656,3.021130085
4.71348,-0.163048655,1.244489551,3.010012388
4.723483125,-0.130428448,1.355073571,2.916340351
4.73348,-0.143727869,1.441868901,2.793050289
4.74348,-0.169680908,1.464819908,2.702363014
4.753481563,-0.211272106,1.373783588,2.687527895
4.76348,-0.227939993,1.157449961,2.804726601
4.773487813,-0.15746361,0.950331748,3.022247076
4.78348,-0.015533431,0.838822663,3.22482729
4.793481563,0.180240154,0.775292695,3.399796724
4.80348,0.332520127,0.788295388,3.461982727
4.813481563,0.418006361,0.87769115,3.414684296
4.823487813,0.418198347,0.990788519,3.249192238
4.83348,0.34201473,1.064807892,3.002507448
4.84348,0.257785141,1.071230769,2.741755247
4.85348,0.222320035,1.036620855,2.516031742
4.86348,0.206926242,0.957574904,2.355461359
4.87348,0.175318316,0.820618927,2.263657093
4.883481563,0.160727367,0.674499929,2.238437176
4.893481563,0.18580775,0.618247986,2.231194019
4.903522188,0.226980075,0.641966999,2.180404902
4.91348,0.272027016,0.675250411,2.063642502
4.923481563,0.328593135,0.655283868,1.915376663
4.93348,0.417604923,0.576691687,1.762974501
4.94348,0.538451552,0.466701031,1.616733432
4.953481563,0.678165138,0.340740621,1.49607873
4.963481563,0.811822474,0.181444421,1.411692142
4.973481563,0.916926146,0.018273598,1.34179163
4.98348,0.981712818,-0.080651663,1.229549527
4.99348,0.981834948,-0.09812241,1.042729497
5.00348,0.938795149,-0.058974676,0.786480248
5.01348,0.879750669,0.029792771,0.483787805
5.02348,0.841318488,0.168773338,0.171984747
5.033481563,0.854565561,0.321629286,-0.10035643
5.043481563,0.900223374,0.445285857,-0.306776524
5.05348,0.944676936,0.543251157,-0.492723912
5.06348,0.956335723,0.614408255,-0.649768651
5.07348,0.905389547,0.682179391,-0.810338914
5.08348,0.773809195,0.738309205,-0.994785309
5.09348,0.601178646,0.765204728,-1.18692863
5.103481563,0.463454723,0.761522055,-1.36954236
5.113481563,0.409750938,0.737611055,-1.516691089
5.12348,0.457974404,0.691726327,-1.605039716
5.13348,0.604931116,0.654899895,-1.626594543
5.14348,0.818611801,0.642281175,-1.597080946
5.15348,1.033758521,0.649646461,-1.557531834
5.16348,1.175828338,0.658320725,-1.551370859
5.173481563,1.165810108,0.638389051,-1.59050107
5.183481563,1.006636143,0.587512732,-1.653926373
5.19348,0.76459384,0.555259049,-1.729219913
5.20348,0.503998697,0.532482505,-1.811145663
5.21348,0.30288443,0.444116473,-1.86629796
5.22348,0.214745313,0.331961632,-1.867065907
5.23348,0.253997773,0.252200067,-1.834026933
5.24348,0.354738176,0.244346097,-1.822141171
5.253481563,0.38980183,0.269147217,-1.865913987
5.263478438,0.300161719,0.255795449,-1.943947673
5.27348,0.117949352,0.232477859,-2.020969152
5.28348,-0.089273594,0.214832574,-2.082090616
5.29348,-0.264714092,0.180903375,-2.115112066
5.30348,-0.363063395,0.131754905,-2.116857529
5.313481563,-0.4031187,0.058677968,-2.104832172
5.323481563,-0.409803301,-0.040142573,-2.085930347
5.33348,-0.421339929,-0.131685093,-2.073765278
5.34348,-0.468516171,-0.17921041,-2.061251402
5.35348,-0.543530405,-0.190188527,-2.04289031
5.36348,-0.626276493,-0.177552342,-2.019171476
5.37348,-0.708045185,-0.155369207,-1.982781291
5.383481563,-0.773512483,-0.143169358,-1.914504051
5.393487813,-0.806970417,-0.192789063,-1.81418252
5.40348,-0.821788251,-0.324386895,-1.681677103
5.41348,-0.811979532,-0.489634663,-1.510809302
5.42348,-0.75309211,-0.632577121,-1.31503582
5.43348,-0.647674203,-0.734574199,-1.133102655
5.44348,-0.530737162,-0.826919556,-0.985151112
5.453481563,-0.4074471,-0.922336698,-0.847235203
5.463481563,-0.270630747,-1.022448778,-0.712652862
5.47348,-0.137758836,-1.142283082,-0.598525763
5.48348,-0.038135443,-1.291578531,-0.521155298
5.49348,0.017435839,-1.43633616,-0.473612547
5.50348,0.019442968,-1.54431963,-0.455670565
5.51348,-0.030630529,-1.607099175,-0.460208416
5.523478438,-0.125175014,-1.646124721,-0.493701279
5.53348,-0.242426232,-1.682689428,-0.560198307
5.54348,-0.399802566,-1.750530362,-0.678985417
5.55348,-0.608055234,-1.86003232,-0.822905302
5.56348,-0.803741574,-1.97824347,-0.955288529
5.57348,-0.992987633,-2.089211464,-1.087217927
5.58348,-1.147885561,-2.166808844,-1.183263421
5.59348,-1.261820674,-2.232590199,-1.23129487
5.60348,-1.318927884,-2.279434919,-1.239428163
5.613481563,-1.315576792,-2.274111748,-1.24654901
5.62348,-1.287197828,-2.246605158,-1.275992751
5.63348,-1.266602874,-2.208365202,-1.344950676
5.64348,-1.273462057,-2.156162262,-1.457978249
5.65348,-1.30740869,-2.063834429,-1.601967931
5.66348,-1.357394934,-1.910699248,-1.749849677
5.673481563,-1.398427606,-1.720650315,-1.890732646
5.68348,-1.427592039,-1.524492741,-2.024040937
5.69348,-1.472865939,-1.354253292,-2.137487173
5.70348,-1.525662065,-1.214627028,-2.209639072
5.71348,-1.556135535,-1.096921921,-2.237739086
5.72348,-1.545698524,-0.995954692,-2.222589493
5.73348,-1.466006756,-0.891322196,-2.183110237
5.74348,-1.327235579,-0.783251405,-2.167123079
5.753481563,-1.189564109,-0.702145934,-2.197142601
5.763478438,-1.102821231,-0.642438233,-2.233148813
5.77348,-1.050967455,-0.577442169,-2.241369247
5.78348,-1.005239844,-0.504696846,-2.190527916
5.79348,-0.936927617,-0.449561894,-2.08420229
