Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.256,-0.4207761586,1.976250768,9.760365486,0.1170068756,0.3375292122,-0.8688248992
0.258,-0.4389337897,2.044121504,9.75204277,0.1169719696,0.3346494436,-0.8802568316
0.26,-0.4512495697,2.106140852,9.736653328,0.1172861233,0.332205981,-0.8890008926
0.262,-0.463450402,2.154465675,9.725898743,0.1180366203,0.3293261826,-0.8976228237
0.264,-0.4743679762,2.196900368,9.744112968,0.1180366203,0.3271968663,-0.9058607817
0.266,-0.4802289605,2.239498138,9.75334549,0.1177050024,0.3263416588,-0.9158440828
0.268,-0.4875169396,2.267519712,9.756583214,0.1172686741,0.3266209066,-0.9265254736
0.27,-0.4845864177,2.307627439,9.76180172,0.1164483652,0.3276855648,-0.9343619943
0.272,-0.4867220521,2.340925932,9.776483536,0.1161167547,0.3281044364,-0.9413259029
0.274,-0.4817804396,2.358355761,9.801153183,0.1153488085,0.3292389214,-0.9479581118
0.276,-0.4670608938,2.37203145,9.831665039,0.11377801,0.3322234154,-0.9550790787
0.278,-0.4689762294,2.377509356,9.860539436,0.1118756011,0.3353300989,-0.96176368
0.28,-0.4568423927,2.390888214,9.882248878,0.1092052534,0.3403741121,-0.9679421186
0.282,-0.4459248781,2.396308661,9.914800644,0.1068665087,0.3462209702,-0.9739460945
0.284,-0.4381867945,2.415567636,9.947333336,0.1055924222,0.3508111835,-0.977331996
0.286,-0.4175487757,2.441041708,9.974598885,0.1034980267,0.3570943773,-0.9812241197
0.288,-0.3924958408,2.46585536,9.991415024,0.1013687253,0.3631331921,-0.9853430986
0.29,-0.378121078,2.487508535,10.00270748,0.09988519549,0.3677932322,-0.9882752299
0.292,-0.3652306795,2.510847092,10.00355816,0.0973893702,0.3734830022,-0.9913644791
0.294,-0.3537193537,2.530355215,10.01242638,0.09416051209,0.3795742095,-0.9935810566
0.296,-0.3289058506,2.536733389,10.02232933,0.09094911069,0.3852290809,-0.9960594177
0.298,-0.3126156926,2.542124987,10.02627563,0.08806931227,0.3894178569,-0.9989566207
0.3,-0.3000796437,2.54385829,10.03468323,0.08531169593,0.3926990926,-1.001085997
0.302,-0.3063046038,2.554440975,10.03398418,0.08260643482,0.3962421119,-1.003215194
0.304,-0.2972928286,2.569064617,10.02974224,0.08087855577,0.4002040029,-1.006286979
0.306,-0.3057299852,2.597775936,10.02310562,0.07892379165,0.4043578804,-1.010702729
0.308,-0.3188406229,2.611480236,10.00983238,0.07684684545,0.4069758654,-1.014699459
0.31,-0.3172125816,2.628287554,9.994729042,0.07538077235,0.408372134,-1.019481778
0.312,-0.3408481479,2.637356997,9.991874695,0.07447320223,0.4095589519,-1.024595499
0.314,-0.3536810577,2.664143085,9.990457535,0.07408922911,0.4100476503,-1.028871536
0.316,-0.363832444,2.67853713,9.990199089,0.07363544405,0.409942925,-1.034090161
0.318,-0.3710055053,2.684915304,9.99732399,0.07344345748,0.4098905623,-1.040006757
0.32,-0.3806205988,2.686485767,10.0138731,0.07367035002,0.4089131951,-1.046831012
0.322,-0.3854856193,2.688573599,10.02569008,0.07471754402,0.4069409668,-1.054335952
0.324,-0.3590536416,2.70569706,9.999718666,0.0764105171,0.4045673311,-1.06245172
0.326,-0.3803237379,2.712007999,9.991578102,0.07677703351,0.4013908207,-1.070811868
0.328,-0.3703829944,2.717141151,9.99066925,0.07566002011,0.3969402313,-1.079573393
0.33,-0.3663703203,2.732282162,9.962617874,0.07489208132,0.3926118016,-1.087235451
0.332,-0.3512868583,2.741839886,9.937163353,0.0745953694,0.3902032673,-1.094146848
0.334,-0.3475519121,2.759604692,9.903778076,0.07445574552,0.388597548,-1.101390004
0.336,-0.3377548158,2.783795834,9.869138718,0.07377506793,0.3860493898,-1.10842371
0.338,-0.315230161,2.78500247,9.827651978,0.07255333662,0.3837455511,-1.116033316
0.34,-0.3555293977,2.793688774,9.816523552,0.07173303515,0.3821921945,-1.123224139
0.342,-0.3679983914,2.79057622,9.812874794,0.07171557844,0.3806039393,-1.129943609
0.344,-0.3604422808,2.78989625,9.803556442,0.07108726352,0.3793298602,-1.136471152
0.346,-0.3458184898,2.782646418,9.797686577,0.0695688203,0.3791204095,-1.142911434
0.348,-0.3300071657,2.774688244,9.797801018,0.0686263442,0.3796614707,-1.149630904
0.35,-0.3173274696,2.768817663,9.800329208,0.06824237108,0.3802025318,-1.156804204
0.352,-0.3032687306,2.769171953,9.80996418,0.06745697558,0.3810577393,-1.163488865
0.354,-0.284201324,2.756951809,9.821752548,0.06586872786,0.3826634288,-1.168742299
0.356,-0.2554709017,2.743353128,9.834671974,0.06490879506,0.3852116168,-1.174676418
0.358,-0.1964490414,2.745249033,9.835678101,0.06452482194,0.3878296018,-1.181186438
0.36,-0.1328207403,2.760380268,9.827038765,0.06342526525,0.3904650509,-1.186684251
0.362,-0.09952218086,2.777120829,9.836616516,0.06234316155,0.3934495747,-1.191449046
0.364,-0.07370310277,2.787013769,9.855797768,0.06157521531,0.3968529701,-1.196231246
0.366,-0.04781699926,2.797423601,9.8585186,0.0606501922,0.4007799625,-1.201327562
0.368,-0.03485957533,2.806358576,9.866323471,0.0599520579,0.4048989415,-1.206563592
0.37,-0.0419751443,2.816548347,9.890571594,0.05934119597,0.409419328,-1.212480187
0.372,-0.05415683985,2.81977582,9.920393944,0.05815437064,0.4150393009,-1.218047857
0.374,-0.0521552898,2.813426495,9.949717522,0.05609488115,0.4204847217,-1.222515821
0.376,-0.0415250361,2.809806347,9.989605904,0.0539830327,0.425232023,-1.226547599
0.378,-0.03645890579,2.802278996,10.02060509,0.05124286562,0.4299967587,-1.231033087
0.38,-0.05372588709,2.800325394,10.05587673,0.04759512842,0.4347789586,-1.235378981
0.382,-0.06728664041,2.797902346,10.0899229,0.0442266427,0.4389328659,-1.238415837
0.384,-0.07644207031,2.799884796,10.12643814,0.04125958309,0.4431565404,-1.240597486
0.386,-0.07171113044,2.782771111,10.15124321,0.03848451003,0.4483401775,-1.243686676
0.388,-0.06394433975,2.774774313,10.16341496,0.03672172874,0.4523544312,-1.246845722
0.39,-0.07656657696,2.7797544,10.17235088,0.03632030264,0.45556584,-1.248451471
0.392,-0.08519527316,2.762956619,10.16760921,0.03520328924,0.4590739608,-1.250039697
0.394,-0.09787496179,2.747145176,10.16611481,0.0334928669,0.4627216756,-1.252273679
0.396,-0.1074421927,2.729447603,10.1549778,0.03216641769,0.4648335278,-1.255066276
0.398,-0.1080742627,2.704040051,10.14545822,0.03225368261,0.46694538,-1.258103132
0.4,-0.1232726574,2.676640987,10.13418674,0.03419100121,0.4700346291,-1.260913134
0.402,-0.1396872997,2.650592089,10.13262558,0.03529055789,0.4712738097,-1.264595747
0.404,-0.1490246952,2.632080078,10.12135315,0.03605850041,0.4702091515,-1.268295884
0.406,-0.1615224332,2.61070466,10.11361504,0.0382576175,0.4678878784,-1.271385074
0.408,-0.1702085882,2.603196383,10.09985352,0.04105014354,0.4656713009,-1.27421248
0.41,-0.1731199324,2.580547094,10.08393764,0.0412421301,0.4587772489,-1.279780149
0.412,-0.1782435328,2.581035614,10.0785265,0.03974114731,0.4509057999,-1.286796331
0.414,-0.1787319481,2.593533516,10.06873798,0.04323180392,0.4489859343,-1.291212082
0.416,-0.1872074157,2.601424456,10.04873276,0.05064945295,0.4497713447,-1.293969631
0.418,-0.1922256649,2.601213932,10.02885151,0.05745624006,0.4507138133,-1.295400858
0.42,-0.196583122,2.620262146,10.01713848,0.06464699656,0.4492128491,-1.295994282
0.422,-0.1864795834,2.636054516,10.00022697,0.07230898738,0.4454429448,-1.296221137
0.424,-0.1630451381,2.646311045,10.00035095,0.07984881103,0.4423362315,-1.296954155
0.426,-0.1561594158,2.652181625,9.988742828,0.09018116444,0.4394913614,-1.299135804
0.428,-0.1417080015,2.642116547,9.982269287,0.1003738865,0.4361228645,-1.301300049
0.43,-0.1389977783,2.631831169,9.968479156,0.1086292937,0.431602478,-1.302801013
0.432,-0.1316044778,2.626554251,9.958079338,0.1173559353,0.4253367484,-1.304371834
0.434,-0.1056226045,2.606557846,9.955435753,0.1259604096,0.4174129367,-1.305628419
0.436,-0.08682333678,2.574274302,9.952236176,0.1345125288,0.4088259339,-1.30740869
0.438,-0.06114790961,2.557352304,9.941233635,0.1427330226,0.4002912641,-1.309398413
0.44,-0.04455130547,2.530230761,9.922213554,0.1507964432,0.3920707703,-1.310201168
0.442,-0.02158612199,2.497324705,9.892055511,0.1591391265,0.3855781257,-1.30959034
0.444,-0.009394847788,2.466056347,9.88203907,0.166958198,0.3791378736,-1.309328556
0.446,-0.01584003866,2.425967932,9.863909721,0.1748645306,0.3714758754,-1.31049788
0.448,-0.01025675982,2.415098429,9.838732719,0.1831374019,0.3629761338,-1.31128335
0.45,0.0007757213898,2.426188231,9.813181877,0.1902932525,0.3554188609,-1.310969114
0.452,0.01532289106,2.424991131,9.785006523,0.1963669956,0.3491880298,-1.310846925
0.454,-0.004434061702,2.425824165,9.747819901,0.2019869536,0.3422416151,-1.311422944
0.456,-0.05317043141,2.397907972,9.73157692,0.2068040669,0.3349810541,-1.312295556
0.458,-0.1051054522,2.388388634,9.717547417,0.211603716,0.327929914,-1.312958837
0.46,-0.1333857775,2.377777576,9.694123268,0.2160892189,0.321262747,-1.313238144
0.462,-0.1507868171,2.381531477,9.663247108,0.2191784531,0.316026777,-1.31334281
0.464,-0.1433169097,2.415222883,9.60293293,0.2213775665,0.3110525906,-1.313395143
0.466,-0.1966405809,2.438255072,9.564270973,0.222913444,0.3055722415,-1.313726783
0.468,-0.2494183481,2.451586008,9.580828667,0.2241526395,0.3004933298,-1.314494729
0.47,-0.2982887924,2.442574263,9.578424454,0.2256187052,0.2949431837,-1.315123081
0.472,-0.3665235639,2.418938398,9.565707207,0.2271545976,0.2885901928,-1.315367341
0.474,-0.441165179,2.408787012,9.57698822,0.2274687588,0.2819055915,-1.315472126
0.476,-0.4793766439,2.382623196,9.569059372,0.2263343036,0.2753955126,-1.315210342
0.478,-0.4947378635,2.370537281,9.527400017,0.2255488932,0.2692694068,-1.314773917
0.48,-0.4850269556,2.352034807,9.499080658,0.2258630544,0.2633003592,-1.31491363
0.482,-0.4865401089,2.327355385,9.482293129,0.2260026783,0.2570869923,-1.314983368
0.484,-0.4783231914,2.301699162,9.453466415,0.2254267186,0.2504547536,-1.313744187
0.486,-0.4552335143,2.288780212,9.433662415,0.2251823843,0.243962124,-1.312609792
0.488,-0.4351030588,2.27832222,9.419986725,0.2260375917,0.2369109988,-1.311824322
0.49,-0.4182862043,2.275085449,9.393898964,0.2273291349,0.2270847857,-1.311196089
0.492,-0.3906475306,2.249448299,9.367189407,0.2284810543,0.2177298218,-1.310934305
0.494,-0.3736774325,2.245646238,9.358551979,0.2302263826,0.2117084414,-1.310515404
0.496,-0.3715800941,2.244180918,9.339838028,0.2337694019,0.2064200938,-1.309398413
0.498,-0.376014173,2.231855631,9.328403473,0.2386737764,0.2017251551,-1.306728005
0.5,-0.3776613772,2.220986128,9.309844017,0.243211627,0.1973094642,-1.304389238
0.502,-0.3833978772,2.199601173,9.301215172,0.2485174239,0.1913928092,-1.302486897
0.504,-0.3858878613,2.20698452,9.287615776,0.2547831535,0.1848827302,-1.299502373
0.506,-0.3806301951,2.204351187,9.252411842,0.2608045638,0.1784599125,-1.296709776
0.508,-0.3666097522,2.188530207,9.22723484,0.2673669755,0.1710946262,-1.294615388
0.51,-0.3563529551,2.184833527,9.197977066,0.2741388679,0.1640085876,-1.291875243
0.512,-0.3496683538,2.175630093,9.166163445,0.2800555229,0.1582664549,-1.288559079
0.514,-0.3406661749,2.158143044,9.138341904,0.2852915227,0.1521577984,-1.285312772
0.516,-0.3441712856,2.158631325,9.102199554,0.2909114659,0.1455604583,-1.282083988
0.518,-0.33551386,2.15024209,9.063489914,0.2966535985,0.139399454,-1.278890014
0.52,-0.3277566135,2.134143591,9.016745567,0.3018372357,0.1327846497,-1.276010156
0.522,-0.328915447,2.11400342,8.972998619,0.3067939878,0.1259953231,-1.27293849
0.524,-0.3277374804,2.087418318,8.933868408,0.3119601607,0.1188220158,-1.269168496
0.526,-0.3296624124,2.070179939,8.893147469,0.3166027367,0.1121025011,-1.265416026
0.528,-0.3431178331,2.046391249,8.850798607,0.3197443187,0.1058891267,-1.261995196
0.53,-0.3628077507,2.033146381,8.813401222,0.3222925067,0.09896016866,-1.258399844
0.532,-0.3861751854,2.023674965,8.778502464,0.324264735,0.09138543904,-1.254734635
0.534,-0.3962499797,1.993498564,8.736661911,0.3247534037,0.08358381689,-1.250702977
0.536,-0.4112855494,1.975532413,8.698785782,0.3246486783,0.07566002011,-1.246234894
0.538,-0.4329674244,1.954358101,8.650269508,0.3239680231,0.06770132482,-1.242203236
0.54,-0.4508090317,1.923358083,8.607834816,0.3224321306,0.06037093699,-1.238345981
0.542,-0.440485239,1.893928409,8.565026283,0.3208613396,0.05391322076,-1.234244466
0.544,-0.4543716013,1.864288211,8.538537025,0.3195872307,0.04749041051,-1.230369806
0.546,-0.4705468118,1.827082396,8.511626244,0.318121165,0.0392000936,-1.225954175
0.548,-0.463412106,1.787520528,8.484255791,0.3162536621,0.03139847144,-1.221643209
0.55,-0.4743296504,1.742499948,8.454759598,0.3132866025,0.0257086996,-1.217663884
0.552,-0.4857547879,1.698331833,8.437884331,0.3101973534,0.01928588748,-1.212899089
0.554,-0.4981567562,1.663395643,8.415245056,0.3082949519,0.01160643995,-1.208431005
0.556,-0.5088923573,1.637854218,8.38613224,0.3072128594,0.004712388851,-1.204085231
0.558,-0.5114972591,1.604277968,8.359077454,0.3064623475,-0.001867502346,-1.199163318
0.56,-0.4994017482,1.573957801,8.338544846,0.3048915565,-0.009616764262,-1.193683028
0.562,-0.4968256056,1.554641366,8.320041656,0.3029891551,-0.01717403904,-1.187033296
0.564,-0.5042380095,1.554823399,8.319573402,0.301261276,-0.02405063622,-1.180226564
0.566,-0.5037304759,1.538274527,8.315379143,0.3002489805,-0.03157300502,-1.174920797
0.568,-0.5164963603,1.515568018,8.304269791,0.2988876402,-0.04000294581,-1.169300795
0.57,-0.5141404271,1.509611249,8.296914101,0.2967583239,-0.04913101718,-1.162267089
0.572,-0.5146576166,1.497630596,8.302431107,0.2949431837,-0.05820672959,-1.15530324
0.574,-0.5097925663,1.495217323,8.304355621,0.2929360569,-0.06536258012,-1.148374319
0.576,-0.5123208761,1.496730328,8.28945446,0.2911732793,-0.07237880677,-1.141131163
0.578,-0.5189575553,1.485755324,8.274265289,0.289201051,-0.08155923337,-1.134394169
0.58,-0.5113823414,1.476801038,8.264544487,0.2874382734,-0.09159488231,-1.127238393
0.582,-0.5114780664,1.458365679,8.244252205,0.2860943675,-0.1019970402,-1.119576335
0.584,-0.5087008476,1.447668433,8.218402863,0.2849250138,-0.1131846011,-1.113624811
0.586,-0.5048221946,1.431387782,8.191301346,0.2841221392,-0.1250004768,-1.108039737
0.588,-0.4996890426,1.412914157,8.159296036,0.2834763825,-0.1364323944,-1.101669312
0.59,-0.5012500882,1.384624243,8.107705116,0.2829004228,-0.1473930478,-1.095927119
0.592,-0.5006754398,1.366428375,8.051174164,0.2833018303,-0.1597499847,-1.091371775
0.594,-0.5204132795,1.35355711,7.999171257,0.2847330272,-0.1729795784,-1.087619424
0.596,-0.5479465723,1.329260707,7.939393044,0.2859372795,-0.1862615347,-1.084530115
0.598,-0.5546311736,1.283981681,7.878216267,0.286740154,-0.1989326328,-1.081685305
0.6,-0.5939152241,1.24290669,7.82790947,0.2873859107,-0.2116560787,-1.079259276
