Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.244,0.193892032,3.493887186,10.89912415,-0.002076942,0.455722928,-1.227786779
0.246,0.219902635,3.510263681,10.90654659,-0.005654867,0.443994314,-1.235012412
0.248,0.234018847,3.537988424,10.90744591,-0.006806784,0.432579845,-1.241417766
0.25,0.24823083,3.55637598,10.89718056,-0.006318092,0.418791741,-1.248119831
0.252,0.259837925,3.567322254,10.88191509,-0.005183628,0.402438015,-1.256218195
0.254,0.266848147,3.577378035,10.85111618,-0.003769911,0.386642784,-1.265206575
0.256,0.268026084,3.592336893,10.82255745,-0.002251475,0.373570263,-1.273270011
0.258,0.272824079,3.608923912,10.80116272,-0.000366519,0.362888843,-1.279413581
0.26,0.263649494,3.614890099,10.76892757,0.0029147,0.353498995,-1.284422755
0.262,0.250462234,3.634043932,10.73216248,0.007400196,0.342730314,-1.290566206
0.264,0.231050029,3.645315647,10.6947937,0.012077678,0.331385672,-1.296221137
0.266,0.206475958,3.644750834,10.65045357,0.016196655,0.322048158,-1.300113201
0.268,0.198690012,3.635844231,10.61437702,0.019757127,0.314455956,-1.303272247
0.27,0.179775819,3.622714281,10.56987381,0.024050636,0.3066369,-1.306134582
0.272,0.140836522,3.604279041,10.50619698,0.029269172,0.297770619,-1.308874726
0.274,0.11690408,3.5918293,10.48491764,0.033911746,0.289427936,-1.311562538
0.276,0.088968538,3.556864262,10.44376659,0.037070792,0.283807993,-1.313307881
0.278,0.070092648,3.542403221,10.40605259,0.039933134,0.280264974,-1.313691854
0.28,0.054559067,3.532979727,10.36284256,0.042987458,0.276617229,-1.313534737
0.282,0.03407428,3.511374474,10.32300282,0.044558257,0.272602975,-1.312836647
0.284,0.029755138,3.472167015,10.27489853,0.044558257,0.267820776,-1.311597466
0.286,0.018789696,3.429540873,10.2306633,0.045186576,0.263021112,-1.310480475
0.288,0.006330269,3.403673887,10.18444538,0.046076693,0.25918138,-1.309380889
0.29,0.001340753,3.369417429,10.13520241,0.045814894,0.255411476,-1.307670474
0.292,-0.003505111,3.34382844,10.09499836,0.043493606,0.251973182,-1.304773211
0.294,-0.007517793,3.297486067,10.06240845,0.04033456,0.249948606,-1.302015662
0.296,-0.010026917,3.254945993,10.02376556,0.036529742,0.248814136,-1.299938679
0.298,-0.008810663,3.224683285,9.990275383,0.032463122,0.248342902,-1.29751265
0.3,-0.020379445,3.208163261,9.963700294,0.02953097,0.249110848,-1.295907021
0.302,-0.032197222,3.195483685,9.942229271,0.02677335,0.250367492,-1.295557857
0.304,-0.045451526,3.180122375,9.92102623,0.021851523,0.25213027,-1.295732379
0.306,-0.07281246,3.17062211,9.895187378,0.016371189,0.254119933,-1.296430588
0.308,-0.108217917,3.177029133,9.867290497,0.011938052,0.256511033,-1.29829812
0.31,-0.147444516,3.198097944,9.846633911,0.007609636,0.258413434,-1.301265121
0.312,-0.178990528,3.225660086,9.830093384,0.003630285,0.259198844,-1.304371834
0.314,-0.213878825,3.257962704,9.79983139,-0.000174533,0.259844631,-1.30753088
0.316,-0.248834163,3.275746822,9.773532867,-0.003298672,0.259146482,-1.311021566
0.318,-0.282496631,3.293166876,9.742054939,-0.006161012,0.257296443,-1.314337611
0.32,-0.322489381,3.310730934,9.722039223,-0.00827286,0.255586028,-1.317583919
0.322,-0.341403604,3.303586483,9.694467545,-0.008813913,0.253631234,-1.321109533
0.324,-0.370459616,3.294162989,9.653315544,-0.007452556,0.251885921,-1.324443102
0.326,-0.390130371,3.280027628,9.610297203,-0.004694936,0.250227869,-1.327375293
0.328,-0.417845666,3.260835648,9.569576263,-0.001989675,0.247662216,-1.330464482
0.33,-0.42729798,3.233072519,9.53584671,0.001623156,0.243141815,-1.334251881
0.332,-0.438138902,3.195119619,9.505843163,0.006562438,0.237207696,-1.339260936
0.334,-0.42593804,3.161505222,9.474143982,0.01425934,0.230366007,-1.346032858
0.336,-0.422816008,3.11290288,9.443440437,0.023073252,0.224431887,-1.351949453
0.338,-0.412722081,3.07676959,9.416003227,0.03202679,0.21947515,-1.356557131
0.34,-0.39067626,3.047866583,9.395402908,0.042620942,0.212424025,-1.362229466
0.342,-0.360767871,3.015458822,9.370791435,0.054192472,0.203226134,-1.368320704
0.344,-0.356190175,3.000030518,9.328883171,0.068364546,0.193173036,-1.374917984
0.346,-0.35642001,2.98338604,9.290977478,0.081402153,0.184359133,-1.380119085
0.348,-0.346287757,2.962077618,9.252842903,0.092380278,0.176976383,-1.383487582
0.35,-0.341030091,2.954339504,9.205916405,0.104108892,0.169541284,-1.386454701
0.352,-0.365517974,2.936239481,9.138102531,0.116151661,0.161477864,-1.38797307
0.354,-0.374060482,2.927649021,9.11516571,0.131144047,0.151250228,-1.388583899
0.356,-0.385543078,2.907221794,9.053827286,0.147358149,0.140446648,-1.388845801
0.358,-0.398213208,2.901772499,8.990543365,0.159941971,0.130376101,-1.387990594
0.36,-0.399563551,2.89924407,8.944689751,0.169174761,0.120916411,-1.386698961
0.362,-0.395579577,2.897357702,8.90623951,0.177988678,0.111701071,-1.384918809
0.364,-0.405884206,2.884562969,8.853068352,0.188827172,0.10035643,-1.381654978
0.366,-0.408096463,2.864384413,8.801134109,0.198932633,0.089762285,-1.378129482
0.368,-0.419914246,2.839408159,8.757338524,0.207135677,0.081332341,-1.373539209
0.37,-0.439029545,2.807594299,8.719854355,0.215530708,0.07253588,-1.367238522
0.372,-0.458882272,2.774104118,8.688797951,0.223367244,0.062657319,-1.360588908
0.374,-0.483820289,2.731228828,8.659358025,0.229720235,0.052621678,-1.35407877
0.376,-0.51701349,2.676516294,8.629478455,0.23734732,0.040962879,-1.345753551
0.378,-0.538561285,2.636552572,8.594293594,0.245498017,0.028972466,-1.336992025
0.38,-0.555732548,2.587327719,8.567430496,0.250716537,0.020612339,-1.330586672
0.382,-0.572415352,2.55543685,8.548985481,0.254730791,0.013107423,-1.324512959
0.384,-0.589193881,2.529426336,8.513551712,0.2579422,0.004677482,-1.317932963
0.386,-0.620902717,2.495715857,8.487875938,0.26021114,-0.003473205,-1.311475277
0.388,-0.677750588,2.470299006,8.461913109,0.262061179,-0.010890855,-1.305366635
0.39,-0.721708119,2.449641943,8.428701401,0.26408577,-0.017383479,-1.30035758
0.392,-0.73516357,2.427911997,8.391399384,0.265866011,-0.022549653,-1.296430588
0.394,-0.774208188,2.39364624,8.342653275,0.267524064,-0.025918139,-1.292294145
0.396,-0.793409705,2.36142993,8.29254818,0.26977554,-0.028239427,-1.288087845
0.398,-0.80954665,2.352245569,8.234588623,0.271957189,-0.030438542,-1.284806728
0.4,-0.824486435,2.345791101,8.16567421,0.27443558,-0.031974431,-1.282834411
0.402,-0.81949693,2.317405224,8.095380783,0.277332813,-0.032271139,-1.281089067
0.404,-0.812094033,2.303394556,8.019081116,0.280404598,-0.033039082,-1.278802752
0.406,-0.826258183,2.290130615,7.93306303,0.28354618,-0.03460988,-1.277231932
0.408,-0.833996236,2.284279108,7.840493679,0.288607657,-0.035569809,-1.27532959
0.41,-0.84918505,2.264914751,7.754627705,0.295414418,-0.036582101,-1.272345066
0.412,-0.860667586,2.235925674,7.667239189,0.302291036,-0.039200094,-1.268924117
0.414,-0.881774902,2.204896927,7.591256618,0.308556765,-0.042481314,-1.265014648
0.416,-0.914278567,2.178033829,7.516902924,0.314892292,-0.046024334,-1.259935737
0.418,-0.94414866,2.138998985,7.430950642,0.321891069,-0.050946161,-1.253774762
0.42,-0.966194451,2.106715679,7.345439434,0.328837484,-0.057037361,-1.247474074
0.422,-0.988853216,2.080676317,7.244806767,0.335783899,-0.064577185,-1.240492821
0.424,-1.014634013,2.058065414,7.147314548,0.342067093,-0.072378807,-1.231975555
0.426,-1.025225997,2.038787127,7.051086903,0.348105907,-0.080930918,-1.222812533
0.428,-1.02443099,2.011723042,6.931491852,0.354354203,-0.090722211,-1.213091135
0.43,-1.060229182,1.994082808,6.813275337,0.360358119,-0.101019658,-1.20251441
0.432,-1.151160836,1.988844275,6.688183308,0.365018159,-0.111509085,-1.191571236
0.434,-1.177573681,1.980703831,6.645231247,0.369747996,-0.122103237,-1.179859996
0.436,-1.247043967,1.957709908,6.556052208,0.375786841,-0.133674771,-1.167834759
0.438,-1.314483762,1.951485157,6.482722759,0.38172096,-0.14564772,-1.155355573
0.44,-1.379606128,1.961674809,6.407525539,0.38728857,-0.157777757,-1.142073631
0.442,-1.444287896,1.963772058,6.342441559,0.39207077,-0.170291781,-1.128145933
0.444,-1.496778369,1.973779917,6.276782513,0.396556258,-0.181688771,-1.114270568
0.446,-1.539672852,1.972151875,6.218096256,0.4002738,-0.192021117,-1.100744247
0.448,-1.586532116,1.958667755,6.179032326,0.40208894,-0.203802094,-1.087340117
0.45,-1.65426898,1.932417631,6.14574337,0.402525276,-0.216490641,-1.074930787
0.452,-1.709412098,1.873146892,6.091069221,0.401443183,-0.228585765,-1.063882947
0.454,-1.754040003,1.812429786,6.05790472,0.399732769,-0.239511535,-1.054021835
0.456,-1.796618581,1.752546072,6.021829128,0.397463828,-0.249651894,-1.045277715
0.458,-1.801828384,1.687672734,5.972058773,0.395578861,-0.259443194,-1.036987424
0.46,-1.814488888,1.60875988,5.920956612,0.394514233,-0.269129783,-1.028871536
0.462,-1.831573844,1.521266222,5.901602268,0.392489642,-0.279689014,-1.021157265
0.464,-1.829830885,1.454563737,5.886460781,0.391355187,-0.289672285,-1.012954235
0.466,-1.812161684,1.384624243,5.878799438,0.392786354,-0.298782915,-1.0048908
0.468,-1.806377292,1.326435685,5.882840633,0.394636393,-0.308801115,-0.997508049
0.47,-1.8027668,1.262050748,5.892369747,0.395701051,-0.318889111,-0.990072906
0.472,-1.793161273,1.18940115,5.911245823,0.397708178,-0.327720463,-0.982951999
0.474,-1.78892839,1.102338433,5.928473949,0.400745034,-0.336045682,-0.975307465
0.476,-1.785126328,1.027553082,5.942504406,0.403555036,-0.344493091,-0.967470884
0.478,-1.780414581,0.95711565,5.956189632,0.406277746,-0.353603691,-0.960803747
0.48,-1.788382411,0.888076484,5.96152401,0.40959388,-0.363325179,-0.953996956
0.482,-1.783076882,0.817639053,5.96538353,0.412840188,-0.372959405,-0.945217967
0.484,-1.773145795,0.760293067,5.980122089,0.416365743,-0.383187026,-0.935653567
0.486,-1.765944004,0.705159426,5.995416164,0.420327634,-0.393990636,-0.926071703
0.488,-1.758426309,0.670979798,6.003355503,0.424149901,-0.405003637,-0.915547371
0.49,-1.747968435,0.629933596,6.006151676,0.428233981,-0.416121393,-0.904010713
0.492,-1.73629415,0.583313704,6.005309105,0.433365256,-0.426645726,-0.891409457
0.494,-1.719506145,0.550580204,5.995435715,0.439247012,-0.436925709,-0.87744683
0.496,-1.715445518,0.512167573,5.985676765,0.443837225,-0.447729319,-0.86198318
0.498,-1.714420795,0.482096463,5.979317665,0.447921306,-0.459388107,-0.844948769
0.5,-1.716709733,0.462147981,5.968601227,0.45305258,-0.471710146,-0.827286065
0.502,-1.722982407,0.43134898,5.951554775,0.458306015,-0.484625578,-0.809047401
0.504,-1.721507668,0.400578678,5.918830395,0.462651879,-0.499670297,-0.784892023
0.506,-1.713261962,0.377460271,5.87933588,0.465688735,-0.513353705,-0.76117301
0.508,-1.710906148,0.366753399,5.836153984,0.466910482,-0.525239408,-0.741747499
0.51,-1.70997715,0.359599531,5.794580936,0.467102468,-0.538608611,-0.719930887
0.512,-1.694903374,0.333943278,5.749139309,0.466858119,-0.552571237,-0.696543455
0.514,-1.678411961,0.308047563,5.706215858,0.466125071,-0.567092359,-0.67219609
0.516,-1.665368438,0.2810314,5.679553986,0.464571744,-0.579623818,-0.64807564
0.518,-1.657860279,0.264099598,5.672821522,0.462669343,-0.589153349,-0.624356628
0.52,-1.629522443,0.241498336,5.650565147,0.460644752,-0.598071992,-0.601143777
0.522,-1.618566513,0.216282606,5.619469166,0.458550364,-0.6051929,-0.579065323
0.524,-1.619658351,0.173503012,5.603083134,0.456124336,-0.609346807,-0.557772338
0.526,-1.632893443,0.116731696,5.585902214,0.452284634,-0.612296403,-0.537107647
0.528,-1.659957528,0.062718503,5.546656609,0.448200554,-0.614443183,-0.517018855
0.53,-1.658089995,-0.022706609,5.501568794,0.443383455,-0.616258323,-0.498099506
0.532,-1.647680044,-0.107221931,5.468988895,0.437013,-0.61826545,-0.481571257
0.534,-1.628191233,-0.18639338,5.41118288,0.429368436,-0.619399905,-0.46694538
0.536,-1.624303102,-0.286892384,5.378602982,0.420571983,-0.619539499,-0.453104913
0.538,-1.652305722,-0.387372255,5.377587795,0.411932617,-0.618335247,-0.440521091
0.54,-1.71927619,-0.503270805,5.386953831,0.40369466,-0.615019143,-0.429403365
0.542,-1.73865962,-0.616937876,5.400361538,0.394653857,-0.610812903,-0.420153111
0.544,-1.747135162,-0.718499959,5.405887127,0.385281444,-0.606257558,-0.411967516
0.546,-1.75603199,-0.803082287,5.418336868,0.375804305,-0.601580083,-0.404200792
0.548,-1.744329214,-0.878566623,5.433018208,0.367513984,-0.596501172,-0.397900164
0.55,-1.728642344,-0.945901156,5.419457436,0.361300618,-0.590026021,-0.391547173
0.552,-1.719161391,-1.017669797,5.416785717,0.355924994,-0.583917379,-0.384530932
0.554,-1.721153378,-1.088700891,5.420635223,0.351544231,-0.580479026,-0.377584517
0.556,-1.73020339,-1.175342321,5.40166378,0.348489881,-0.579396963,-0.370323956
0.558,-1.741628528,-1.279901981,5.385804653,0.346604943,-0.580845594,-0.363586992
0.56,-1.769075632,-1.390054345,5.377281189,0.345226139,-0.58585465,-0.355802834
0.562,-1.797231436,-1.507245779,5.365357876,0.344650179,-0.592958152,-0.346308231
0.564,-1.829007268,-1.625557661,5.369648457,0.343149185,-0.601213574,-0.33644712
0.566,-1.874564171,-1.76157701,5.360349655,0.340025038,-0.611196876,-0.325818062
0.568,-1.917046905,-1.892558932,5.35248661,0.338122636,-0.621878266,-0.313269138
0.57,-1.93315506,-2.012613773,5.36191988,0.337023079,-0.633188009,-0.298067331
0.572,-1.952394843,-2.122632027,5.364304543,0.334684342,-0.646627009,-0.281783402
0.574,-1.972525239,-2.222460985,5.364275932,0.331839442,-0.662195385,-0.264731526
0.576,-1.997310042,-2.323333263,5.374005795,0.328785121,-0.678304732,-0.246423036
0.578,-2.028473139,-2.436914206,5.368298531,0.325660974,-0.694972634,-0.226665914
0.58,-2.047071218,-2.553761005,5.364840984,0.323112816,-0.711221695,-0.2053729
0.582,-2.069624424,-2.652248859,5.363586426,0.320826411,-0.726999462,-0.182805792
0.584,-2.077286005,-2.748610497,5.352017403,0.317981541,-0.743510246,-0.159104213
0.586,-2.089008093,-2.842808008,5.349833965,0.314002186,-0.759706914,-0.134303078
0.588,-2.071923018,-2.942722797,5.340755463,0.309534133,-0.775763929,-0.108751468
0.59,-2.053200483,-3.031059265,5.337068558,0.304559946,-0.792728543,-0.082554072
0.592,-2.029219866,-3.107233047,5.343570709,0.299376339,-0.809099734,-0.056758106
0.594,-1.999091387,-3.168103456,5.356585979,0.29537952,-0.823010027,-0.032672562
0.596,-1.971098423,-3.218219042,5.371717453,0.290911466,-0.834372103,-0.009930924
0.598,-1.923032403,-3.254859924,5.384981155,0.286251456,-0.844041228,0.011309734
0.6,-1.867869973,-3.294316053,5.381897449,0.282446623,-0.851755559,0.032271139
0.602,-1.806865692,-3.312895298,5.382251263,0.279008329,-0.857427895,0.053110369
0.604,-1.751483083,-3.31957984,5.372722626,0.276355445,-0.86289078,0.072640605
0.606,-1.69545877,-3.332680941,5.352965832,0.274645001,-0.867638052,0.090687305
0.608,-1.62664938,-3.340562582,5.341866016,0.273632705,-0.871146202,0.10751228
0.61,-1.568968296,-3.344268799,5.350667477,0.273213834,-0.873223126,0.123813659
0.612,-1.538274527,-3.357101917,5.356863499,0.272725135,-0.87278682,0.139923051
0.614,-1.493225336,-3.381187439,5.372387886,0.272533149,-0.871983945,0.155962616
0.616,-1.473430037,-3.403989792,5.390975952,0.27340582,-0.871983945,0.170379043
0.618,-1.446883202,-3.440716743,5.413223267,0.274697363,-0.871338189,0.183189765
0.62,-1.428495646,-3.512897253,5.44630146,0.275552571,-0.870133877,0.195965573
0.622,-1.455224514,-3.61412406,5.505792618,0.275570035,-0.869331062,0.20844467
0.624,-1.484357119,-3.718971014,5.566222191,0.27715829,-0.868371129,0.220138371
0.626,-1.521716356,-3.839792013,5.607134342,0.280963093,-0.86734134,0.231849536
0.628,-1.556355596,-3.96317935,5.623338223,0.284401387,-0.866922498,0.243874863
0.63,-1.590745926,-4.094726562,5.626134872,0.286129266,-0.867707908,0.256353974
0.632,-1.614630461,-4.232689857,5.608446121,0.287769884,-0.869278669,0.270264238
0.634,-1.632654071,-4.359764576,5.590126038,0.290335506,-0.871512711,0.285396248
0.636,-1.661987782,-4.462370396,5.557124138,0.293581843,-0.874619365,0.30197686
0.638,-1.691532254,-4.557899475,5.520186424,0.295536608,-0.878092587,0.320075929
0.64,-1.745181561,-4.649367332,5.486485481,0.295396984,-0.88235122,0.339763254
0.642,-1.802469969,-4.718703747,5.443974018,0.294384688,-0.886609793,0.36135298
0.644,-1.84882164,-4.79254055,5.401903152,0.292080849,-0.890868425,0.384653121
