Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
1.92348,-1.225500345,-0.985604882,-3.308428764
1.933481563,-1.44783783,-0.985709608,-3.505877733
1.943481563,-1.627589345,-0.987193108,-3.601940632
1.953481563,-1.681240797,-0.968570471,-3.568133593
1.96348,-1.57355392,-0.95219928,-3.435907602
1.97348,-1.306204438,-0.905581534,-3.233047962
1.98348,-0.921516359,-0.80850631,-3.016819
1.99348,-0.476213098,-0.72897166,-2.841203928
2.003481563,-0.027942721,-0.673592389,-2.732679367
2.013481563,0.352992833,-0.618928671,-2.689622164
2.023481563,0.621215045,-0.544036567,-2.653947592
2.03348,0.758153558,-0.424603701,-2.610052586
2.04348,0.781314075,-0.336674005,-2.556104422
2.05348,0.74377203,-0.281888127,-2.479065657
2.06348,0.698550582,-0.234764233,-2.354833126
2.07348,0.682476103,-0.256720483,-2.161869526
2.083481563,0.719826162,-0.298905075,-1.938310266
2.093481563,0.804125547,-0.328540772,-1.738539934
2.10348,0.909176886,-0.365140319,-1.579034328
2.11348,1.012308359,-0.403694659,-1.465378404
2.12348,1.10261178,-0.452825665,-1.374394417
2.13348,1.166089416,-0.503963828,-1.301526904
2.143478438,1.19682467,-0.559517622,-1.236111999
2.153481563,1.199774265,-0.611580849,-1.171761751
2.16348,1.185654521,-0.638441443,-1.115352631
2.17348,1.154413104,-0.625473619,-1.068403244
2.18348,1.101459861,-0.580723405,-1.032554269
2.19348,1.028993726,-0.52372092,-1.005431771
2.20348,0.935618639,-0.478621632,-0.984557688
2.21348,0.835628748,-0.442231536,-0.966510952
2.223481563,0.738815308,-0.434098303,-0.937922478
2.233481563,0.664726079,-0.456543237,-0.903818727
2.24348,0.619696617,-0.478621632,-0.875771284
2.25348,0.61393702,-0.46364671,-0.861215234
2.26348,0.635264933,-0.413887382,-0.865264416
2.27348,0.658565104,-0.344877064,-0.874200523
2.28348,0.67025876,-0.258134186,-0.882002115
2.293481563,0.656645238,-0.170867726,-0.872367918
2.303481563,0.623658478,-0.092973687,-0.829118669
2.31348,0.592242599,-0.034435347,-0.751102448
2.32348,0.569500923,0.008412487,-0.653974891
2.33348,0.558016658,0.046896998,-0.558627546
2.34348,0.560983717,0.092362821,-0.472600251
2.35348,0.577791274,0.14585717,-0.400814861
2.363481563,0.599677682,0.195040539,-0.33257249
2.373481563,0.61257565,0.220819056,-0.284558475
2.38348,0.595820487,0.202353477,-0.257907301
2.39348,0.549848497,0.13880603,-0.228533417
2.40348,0.498954713,0.071314156,-0.168563902
2.41348,0.452546418,0.027104963,-0.100199349
2.42348,0.413416147,-0.010314896,-0.03239331
2.433481563,0.399470955,-0.02310816,0.045326199
2.443483125,0.418896466,0.017191494,0.117460661
2.453481563,0.451830834,0.071383968,0.173468277
2.46348,0.476178169,0.111404367,0.219632238
2.47348,0.483543456,0.149801612,0.259617716
2.48348,0.45977208,0.162210897,0.299079627
2.49348,0.407970697,0.125698611,0.34428364
2.503481563,0.350688994,0.090198614,0.385525763
2.513481563,0.319011271,0.103969261,0.433452517
2.523481563,0.324770868,0.154374376,0.486231267
2.53348,0.349432379,0.2361954,0.522342145
2.54348,0.37409386,0.33496359,0.529777229
2.55348,0.378369927,0.43280676,0.517437756
2.56348,0.351928174,0.521888375,0.496825427
2.57348,0.298329115,0.571769834,0.488884181
2.583481563,0.228760302,0.55567795,0.499111801
2.593481563,0.162961394,0.517786801,0.514505625
2.60348,0.10939724,0.498082072,0.530073941
2.61348,0.078819066,0.479860812,0.534384906
2.62348,0.069027774,0.468010038,0.542971909
2.63348,0.071767941,0.480663687,0.573026478
2.643478438,0.07845255,0.504871368,0.624566078
2.653481563,0.086027279,0.490996033,0.695845306
2.663481563,0.091856681,0.426680654,0.769882202
2.67348,0.093200579,0.319883943,0.817843854
2.68348,0.100897484,0.216106668,0.845559657
2.69348,0.122434847,0.147969007,0.85583967
2.70348,0.156608388,0.115296453,0.849137604
2.71348,0.183992609,0.098035142,0.825191677
2.723481563,0.191881493,0.078923792,0.794438958
2.733481563,0.17898351,0.080512039,0.768922269
2.74348,0.147951558,0.100338981,0.755430877
2.75348,0.097703531,0.084683374,0.758869171
2.76348,0.049794242,0.027541295,0.762028217
2.77348,0.030438542,-0.025586527,0.752271831
2.78348,0.049619712,-0.091943942,0.722095072
2.793481563,0.098995075,-0.15393804,0.665057719
2.803481563,0.166504413,-0.180571765,0.57992053
2.81348,0.218131244,-0.155613557,0.485201538
2.82348,0.248098552,-0.059690259,0.415144026
2.83348,0.259966791,0.113708198,0.384129524
2.84348,0.253247261,0.318889111,0.391599536
2.85348,0.232303321,0.452947855,0.414882213
2.863481563,0.201986954,0.474275768,0.41928044
2.873481563,0.168441728,0.417866737,0.390814126
2.88348,0.145246297,0.334823966,0.335661709
2.89348,0.130690247,0.235200569,0.258256376
2.90348,0.124651417,0.166766211,0.180379778
2.91348,0.120794237,0.157934844,0.10478957
2.92348,0.110636421,0.169506371,0.044470988
2.933481563,0.089256138,0.170413941,0.003961897
2.943481563,0.063163467,0.161477864,-0.013543755
2.953481563,0.048502699,0.139102742,-0.01155408
2.96348,0.050614547,0.123377323,-0.01288053
2.97348,0.053808499,0.123098075,-0.046251226
2.98348,0.043458696,0.132034153,-0.100845121
2.99348,0.022619467,0.152279973,-0.153170094
3.003481563,-0.007278023,0.191322997,-0.190188527
3.013481563,-0.0421497,0.235410005,-0.195686311
3.023481563,-0.070319317,0.253177464,-0.174550384
3.03348,-0.094020888,0.234519884,-0.138404608
3.04348,-0.103951812,0.205739409,-0.111299649
3.05348,-0.096830867,0.183783174,-0.100967295
3.06348,-0.08117526,0.15358898,-0.10791371
3.073481563,-0.071506143,0.1097463,-0.125820786
3.083481563,-0.076654859,0.055588737,-0.142034888
3.093481563,-0.095975652,-0.001047197,-0.143867493
3.10348,-0.11269591,-0.046687558,-0.128089711
3.11348,-0.115505889,-0.061365776,-0.100827672
3.12348,-0.104597583,-0.049759336,-0.077998765
3.13348,-0.091402896,-0.037524577,-0.072605699
3.143478438,-0.092938781,-0.025237462,-0.087318823
3.15348,-0.109187797,-0.004817109,-0.099989913
3.16348,-0.133849293,0.031991884,-0.094561942
3.17348,-0.160692468,0.078923792,-0.066566855
3.18348,-0.175754651,0.131353483,-0.008115781
3.19348,-0.173066854,0.157411247,0.070947632
3.20348,-0.156713113,0.147811934,0.153501704
3.21348,-0.131126583,0.118752204,0.230139121
3.223481563,-0.087318823,0.073024578,0.30639255
3.23348,-0.028553586,0.018308504,0.37103954
3.24348,0.036041047,-0.031293754,0.406906068
3.25348,0.09285152,-0.083339475,0.405736685
3.26348,0.13130112,-0.14084807,0.370446146
3.27348,0.141144782,-0.167865768,0.305223167
3.28348,0.115628064,-0.15688765,0.254364282
3.293481563,0.064280473,-0.12042772,0.25258404
3.303481563,0.002181662,-0.044121925,0.293128043
3.31348,-0.059445914,0.036721729,0.357635409
3.32348,-0.122522116,0.089744829,0.407831073
3.33348,-0.189961642,0.077597335,0.42575562
3.34348,-0.272917122,0.022584561,0.418739378
3.35348,-0.333270609,-0.04436627,0.409366965
3.363481563,-0.341578394,-0.069149941,0.421601743
3.373481563,-0.301889598,-0.057037361,0.467626065
3.38348,-0.234240636,-0.024539329,0.536741078
3.39348,-0.159226388,0.060545471,0.585435808
3.40348,-0.132924274,0.163118467,0.599660218
3.41348,-0.183573723,0.24178046,0.604442418
3.42348,-0.284767926,0.276093632,0.627271354
3.433481563,-0.392542005,0.285762757,0.678880692
3.443481563,-0.471064359,0.274662465,0.747838676
3.453481563,-0.504627049,0.258012027,0.803008556
3.46348,-0.48582986,0.251432121,0.825942159
3.47348,-0.448828876,0.260944188,0.797999442
3.48348,-0.429909497,0.290091187,0.727697551
3.49348,-0.446158528,0.334771603,0.662980795
3.50348,-0.500612795,0.381110102,0.660764217
3.513481563,-0.582451284,0.389190972,0.726318777
3.523481563,-0.657797158,0.337564141,0.848963022
3.53348,-0.727173984,0.283197135,0.977174938
3.54348,-0.76698494,0.257383704,1.053306222
3.55348,-0.791000664,0.284418851,1.052032113
3.56348,-0.811421037,0.366344601,0.973806441
3.57348,-0.84309876,0.478691459,0.855647683
3.583481563,-0.894743025,0.593656301,0.759462595
3.593481563,-0.967540741,0.624461353,0.747733951
3.60348,-1.032728791,0.543024302,0.857131183
3.61348,-1.070235848,0.375682116,1.068350911
3.62348,-1.053306222,0.17067574,1.31845665
3.63348,-0.982480764,0.052988198,1.518349171
3.643478438,-0.882874787,0.041713368,1.583816528
3.653481563,-0.779254615,0.142383963,1.503967643
3.663481563,-0.721135139,0.376450062,1.323081732
3.67348,-0.764349461,0.578716278,1.142981172
3.68348,-0.894882679,0.657849491,1.036027431
3.69348,-1.012151361,0.607898176,1.068612695
3.70348,-1.071771741,0.498186767,1.197365642
3.71348,-1.078788042,0.406522095,1.335927367
3.723481563,-1.054929376,0.345994055,1.403052688
3.733481563,-1.043026209,0.326271862,1.383522511
3.74348,-1.041926622,0.37899825,1.319311857
3.75348,-1.043689489,0.490070999,1.248643398
3.76348,-1.035242081,0.568191946,1.203526735
3.77348,-0.985063851,0.625578344,1.19158864
3.78348,-0.872577369,0.655929625,1.191937685
3.793481563,-0.708656013,0.636521578,1.164535999
3.803481563,-0.553740621,0.556410968,1.057599664
3.81348,-0.473577648,0.457817316,0.875526965
3.82348,-0.478255123,0.389662206,0.658844352
3.83348,-0.548207939,0.345836997,0.452040285
3.84348,-0.64547509,0.342363775,0.284733027
3.85348,-0.748449564,0.368281931,0.154007852
3.863481563,-0.84388417,0.321489662,0.076689765
3.873481563,-0.873973608,0.214727864,0.066252701
3.88348,-0.791611552,0.129451066,0.100129537
3.89348,-0.618178189,0.092327915,0.136153132
3.90348,-0.414760053,0.119747043,0.124092907
3.91348,-0.260507852,0.177412719,0.007941248
3.92348,-0.205303073,0.255376577,-0.174620196
3.933481563,-0.238411978,0.365524292,-0.288694918
3.943481563,-0.299987197,0.461028725,-0.360864282
3.953481563,-0.330478102,0.536688745,-0.380342156
3.96348,-0.323165148,0.575749218,-0.364180386
3.97348,-0.296182364,0.548696637,-0.331193686
3.98348,-0.251833558,0.485026985,-0.31220451
3.99348,-0.185580865,0.417447835,-0.320669353
4.00348,-0.10587167,0.364110589,-0.351875842
4.013481563,-0.024783675,0.319499969,-0.411670804
4.023481563,0.043825217,0.271904856,-0.468620896
4.03348,0.095050633,0.25963518,-0.521277487
4.04348,0.115278997,0.257662952,-0.572485447
4.05348,0.109624133,0.235636905,-0.614792228
4.06348,0.086830132,0.214954749,-0.642752409
4.07348,0.057019908,0.193522111,-0.648058176
4.083481563,0.035098571,0.154199839,-0.619591892
4.093481563,0.014084807,0.110357165,-0.570216537
4.10348,-0.00275762,0.075433128,-0.500036836
4.11348,-0.011588986,0.043004911,-0.418512493
4.12348,-0.006597345,-0.014014994,-0.332066357
4.13348,0.023596851,-0.090547681,-0.233664677
4.14348,0.084281951,-0.162734494,-0.134477615
4.153481563,0.157760307,-0.214884937,-0.055326939
4.16348,0.217921808,-0.23256512,-0.003839724
4.17348,0.246126324,-0.226578638,0.021624628
4.18348,0.239354447,-0.20366247,0.041503929
4.19348,0.201550618,-0.163903862,0.068067841
4.20348,0.136746541,-0.116692714,0.098139867
4.21348,0.070982538,-0.089849547,0.137165427
4.223481563,0.038467057,-0.098803088,0.18488273
4.23348,0.03721042,-0.105819315,0.22095868
4.24348,0.05284857,-0.120131008,0.244956955
4.25348,0.076515235,-0.146921813,0.258622885
4.26348,0.097284652,-0.174463108,0.265516937
4.27348,0.103550382,-0.199438766,0.259670079
4.28348,0.100583322,-0.222372398,0.239302099
4.293481563,0.093619458,-0.231954262,0.216490641
4.30348,0.087388635,-0.209945649,0.191672057
4.31348,0.08709193,-0.161600038,0.168878064
4.32348,0.093619458,-0.118106432,0.1425585
4.33348,0.099134699,-0.099623397,0.113551117
4.34348,0.096865773,-0.119223438,0.090024084
4.35348,0.080651663,-0.161006629,0.073216565
4.363481563,0.05487315,-0.204273328,0.061557762
4.373481563,0.027925268,-0.23677136,0.050981067
4.383481563,0.009407325,-0.258779973,0.039741147
4.39348,0.000349066,-0.27831021,0.02539454
4.40348,-0.004642576,-0.278135657,0.008412487
4.41348,-0.01160644,-0.255690724,-0.003071779
4.42348,-0.02953097,-0.221587002,-0.011955505
4.433481563,-0.070092425,-0.184376583,-0.018622663
4.443481563,-0.127112329,-0.134617239,-0.011414453
4.453481563,-0.188879535,-0.082519166,0.00986111
4.46348,-0.231029227,-0.047036622,0.043057274
4.47348,-0.254207194,-0.032829642,0.087336272
4.48348,-0.244625345,-0.061557762,0.133412972
4.49348,-0.199630752,-0.112591192,0.173887148
4.50348,-0.126134947,-0.173206478,0.200206712
4.513481563,-0.04145157,-0.238638863,0.212528735
4.523481563,0.047071531,-0.291330367,0.20751965
4.53348,0.106866509,-0.326411486,0.195860848
4.54348,0.128822759,-0.337581575,0.19001399
4.55348,0.115313902,-0.312640816,0.19444713
4.56348,0.081157811,-0.253002942,0.21640338
4.57348,0.040212385,-0.172979578,0.241396487
4.583481563,0.000506145,-0.094963364,0.261136174
4.593481563,-0.02953097,-0.036320303,0.269147217
4.60348,-0.048904125,-0.005427974,0.263422549
4.61348,-0.059690259,-0.013020156,0.24588199
4.62348,-0.065641835,-0.056793015,0.219632238
4.63348,-0.070022613,-0.125105202,0.194132969
4.643478438,-0.064821526,-0.200782672,0.175876826
4.653481563,-0.043284167,-0.246370673,0.164148211
4.663481563,-0.009494592,-0.25155431,0.154950336
4.67348,0.026511552,-0.218253419,0.14028956
4.68348,0.05820673,-0.167446882,0.119659774
4.69348,0.074892081,-0.114650682,0.096446894
4.70348,0.073408552,-0.084194683,0.077126101
4.71348,0.066339962,-0.066374868,0.068224922
4.723481563,0.061435588,-0.058887407,0.064646997
4.73348,0.065083325,-0.067264989,0.057875119
4.74348,0.078330375,-0.088191487,0.036075957
4.75348,0.102555543,-0.08817403,-0.008255407
4.76348,0.135926247,-0.064961158,-0.070790552
4.77348,0.16554448,-0.029391345,-0.144844875
4.78348,0.180746302,0.013439035,-0.218672305
4.793481563,0.18079865,0.054960418,-0.27715829
4.803481563,0.16622515,0.075468034,-0.314089447
4.81348,0.142226875,0.064577185,-0.331368208
4.82348,0.119014002,0.036233034,-0.340426475
4.83348,0.099623397,0.008237954,-0.344719976
4.84348,0.090530232,-0.011536626,-0.346622378
4.85348,0.095137894,-0.023387412,-0.348402619
4.863481563,0.113324225,-0.041783184,-0.347023815
4.873481563,0.142157063,-0.074333571,-0.344667614
4.883481563,0.173450828,-0.114144534,-0.336708903
4.89348,0.211376831,-0.145228848,-0.324264735
4.90348,0.247278243,-0.159400925,-0.305432618
4.91348,0.267489165,-0.171635672,-0.279182851
4.92348,0.271974653,-0.175894275,-0.250088215
4.933481563,0.261869192,-0.174707457,-0.214535877
4.943481563,0.244468272,-0.179158047,-0.173415914
4.953481563,0.227486208,-0.199107155,-0.120898955
4.96348,0.22664845,-0.235706717,-0.063023835
4.97348,0.248150915,-0.273580372,-0.006928957
4.98348,0.29059732,-0.300598055,0.030787608
4.99348,0.33780849,-0.313583314,0.04988151
5.00348,0.386538059,-0.326044947,0.059166662
5.013481563,0.436489403,-0.332397968,0.066898473
5.023481563,0.481309444,-0.33178708,0.077981308
5.03348,0.51530844,-0.332380503,0.093619458
5.04348,0.54054594,-0.324509054,0.106482536
5.05348,0.557527959,-0.314979583,0.115802594
5.06348,0.56548667,-0.305450082,0.110828407
5.07348,0.568279207,-0.290492594,0.097895518
5.083481563,0.567074955,-0.282917857,0.077614792
5.093481563,0.56285125,-0.279025793,0.055344392
5.10348,0.560756862,-0.284715563,0.026843164
5.11348,0.565504134,-0.300318807,-0.008709193
5.12348,0.573794425,-0.310371906,-0.057543505
5.13348,0.57707566,-0.309516698,-0.113655843
5.143478438,0.576848745,-0.300336242,-0.167307258
5.153481563,0.578838468,-0.279462129,-0.207816347
5.16348,0.571281195,-0.252200067,-0.229859859
5.17348,0.55295521,-0.234397724,-0.226386651
5.18348,0.526077151,-0.23518312,-0.192143291
5.19348,0.503597319,-0.254992604,-0.127391577
5.20348,0.499670297,-0.28160888,-0.042812925
5.21348,0.506564379,-0.293529481,0.029373892
5.223481563,0.515587687,-0.271328896,0.084072508
5.233481563,0.534280181,-0.223245069,0.113202058
5.24348,0.556952,-0.178041041,0.112608641
5.25348,0.585104167,-0.172106922,0.089570299
5.26348,0.62556088,-0.201027021,0.046495572
5.27348,0.670066833,-0.266703755,-0.004782202
5.28348,0.710436285,-0.337738663,-0.045797441
5.293481563,0.74195689,-0.40221113,-0.07969173
5.303481563,0.751259506,-0.462896228,-0.105557516
5.31348,0.742201269,-0.490524799,-0.13074261
5.32348,0.728936732,-0.492235214,-0.160325944
5.33348,0.707416832,-0.467695892,-0.195459425
5.34348,0.687136114,-0.444552809,-0.234938771
5.35348,0.668269098,-0.431078881,-0.290649682
5.363481563,0.641216516,-0.442074448,-0.357967019
5.37348,0.61121428,-0.469755381,-0.429542989
5.383481563,0.590200543,-0.512393773,-0.498937279
5.39348,0.586779714,-0.561769128,-0.559587479
5.40348,0.594511509,-0.615437984,-0.611982226
5.41348,0.606606662,-0.668408751,-0.655039549
5.42348,0.613326132,-0.715637326,-0.69132489
5.433481563,0.597077131,-0.751783133,-0.73535955
5.443481563,0.515378296,-0.778189957,-0.791576624
5.453481563,0.375769377,-0.785555243,-0.834843338
5.46348,0.218393043,-0.749025524,-0.85777694
5.47348,0.075433128,-0.676105618,-0.85765481
5.48348,-0.029827677,-0.614600241,-0.842487872
5.49348,-0.06462954,-0.600218713,-0.81147337
5.50348,-0.011431906,-0.64226371,-0.756216228
5.513481563,0.100722954,-0.710471153,-0.691726327
5.523481563,0.244311184,-0.746285319,-0.648773789
5.53348,0.32869786,-0.73045522,-0.658652365
5.54348,0.31426397,-0.701535106,-0.705846071
5.55348,0.222372398,-0.635072947,-0.754523277
5.56348,0.093706727,-0.53122586,-0.773617208
5.57348,-0.014695672,-0.433522344,-0.737139821
5.583481563,-0.05745624,-0.385455966,-0.651147425
5.593481563,-0.024644049,-0.373919338,-0.548207939
5.60348,0.065990902,-0.374757081,-0.453820497
5.61348,0.184289321,-0.39161697,-0.378335029
5.62348,0.311192214,-0.410571247,-0.30527553
5.63348,0.446559936,-0.399296433,-0.219998747
5.643478438,0.576202989,-0.361091167,-0.146188781
5.653481563,0.650100231,-0.327860087,-0.118612573
5.663481563,0.644270837,-0.303687274,-0.1449496
5.67348,0.562048376,-0.252810955,-0.211900428
5.68348,0.4365592,-0.170239419,-0.273248732
5.69348,0.314054549,-0.045238934,-0.299306512
5.70348,0.238324702,0.130969509,-0.2870543
5.71348,0.209387153,0.301034391,-0.256109625
5.723481563,0.217223674,0.371318787,-0.224274814
5.733481563,0.236143053,0.3114191,-0.214378789
5.74348,0.242373869,0.188931897,-0.272114277
5.75348,0.219736949,0.024678955,-0.419716775
5.76348,0.160901904,-0.200555786,-0.631285608
5.77348,0.089622654,-0.423783392,-0.831370115
5.78348,0.044645522,-0.556288779,-0.976808429
5.793481563,0.036721729,-0.575417578,-1.054719925
