Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.084,-0.1742308438,-0.4916541278,9.415016174,-0.04932300374,0.2682396472,0.3048915565
0.086,-0.1978089511,-0.512838006,9.398284912,-0.04857251421,0.26350981,0.3162187636
0.088,-0.2064089179,-0.5133168101,9.385941505,-0.04700171575,0.2562317848,0.3271445036
0.09,-0.2120496482,-0.5207579732,9.374285698,-0.04541346803,0.2478891164,0.3369532526
0.092,-0.2364705205,-0.5365788937,9.355601311,-0.04413937777,0.2407158166,0.3447374403
0.094,-0.2525116503,-0.5520837307,9.34010601,-0.04234168679,0.2317971736,0.3516838551
0.096,-0.2614947259,-0.5691304803,9.325875282,-0.04003785178,0.2196322381,0.3592585623
0.098,-0.2608434856,-0.5804311037,9.311280251,-0.03783873841,0.2074323744,0.3664493263
0.1,-0.2715216279,-0.5929288268,9.303800583,-0.03632030264,0.1945693046,0.3728372455
0.102,-0.2814432085,-0.5912624598,9.297374725,-0.035691984,0.1830326766,0.3776543438
0.104,-0.2884055376,-0.5992782712,9.291609764,-0.03481931984,0.1717054844,0.3830823302
0.106,-0.280849427,-0.6163920164,9.290690422,-0.03413863853,0.1579348445,0.3894004226
0.108,-0.2820465267,-0.6073132157,9.283660889,-0.03417354822,0.1400103122,0.3960675597
0.11,-0.2843545675,-0.6038272977,9.269410133,-0.03419100121,0.1226268336,0.4019493163
0.112,-0.2861454189,-0.624551475,9.271508217,-0.03324852139,0.1089259982,0.4065395296
0.114,-0.2790106833,-0.6289567947,9.24306488,-0.03192207217,0.09482374042,0.412194401
0.116,-0.2698935568,-0.6357371807,9.204546928,-0.031066861,0.07991862297,0.4186172187
0.118,-0.2563232481,-0.6258060336,9.17972374,-0.03008947708,0.06187192351,0.4256334305
0.12,-0.1569925994,-0.6116802096,9.105569839,-0.0284314137,0.04251622036,0.433539778
0.122,-0.1553262323,-0.5962136984,9.006996155,-0.02649409883,0.02707005665,0.4405560195
0.124,-0.2793267071,-0.6089603901,9.061067581,-0.02474876866,0.01352630183,0.4468741119
0.126,-0.2935674489,-0.625451684,9.08310318,-0.02340486459,-0.001762782573,0.4545011818
0.128,-0.2556816041,-0.6477464437,9.00753212,-0.02317797206,-0.0196698606,0.4651826024
0.13,-0.2363843173,-0.6703572869,8.970317841,-0.02340486459,-0.03548254445,0.4755324125
0.132,-0.2785414159,-0.7086645365,8.999123573,-0.02317797206,-0.04853760451,0.4844684899
0.134,-0.2904645503,-0.7325491309,8.987460136,-0.02277654596,-0.06269222498,0.4950626493
0.136,-0.2879075408,-0.7518751025,8.954228401,-0.02260201424,-0.07730063051,0.5063025355
0.138,-0.2855899632,-0.7685291767,8.944545746,-0.02286381274,-0.09396852553,0.5194099545
0.14,-0.2745766342,-0.7820132971,8.937602997,-0.02357939817,-0.1092750654,0.5316970944
0.142,-0.2594548762,-0.7963306308,8.921445847,-0.02483603545,-0.1215098202,0.5426926613
0.144,-0.2314043939,-0.803743124,8.907148361,-0.02691297606,-0.1340587437,0.5550495982
0.146,-0.2064567953,-0.8272541761,8.87816906,-0.02933898382,-0.1470614374,0.5673367381
0.148,-0.1818827242,-0.864076972,8.844076157,-0.03286454827,-0.1615127623,0.5815088153
0.15,-0.143565923,-0.9024128914,8.826262474,-0.03649483621,-0.1740267724,0.5948430896
0.152,-0.1036018953,-0.9318520427,8.818879128,-0.03892084211,-0.1841671467,0.6056292653
0.154,-0.06260358542,-0.9722086787,8.818945885,-0.04211479425,-0.1942900568,0.616973877
0.156,-0.02496673539,-1.03068471,8.812797546,-0.04658283666,-0.2040813416,0.6285279393
0.158,-0.0006703764666,-1.087810278,8.808709145,-0.0515570268,-0.2156528831,0.6411292553
0.16,0.01958457008,-1.141181827,8.806572914,-0.05546656251,-0.2263692021,0.6519328356
0.162,0.05063257739,-1.194275618,8.798796654,-0.05832890421,-0.2360906899,0.6598042846
0.164,0.08466854692,-1.242150187,8.803297997,-0.06201154739,-0.2479414791,0.6674313545
0.166,0.1142321527,-1.276205301,8.795474052,-0.06635741889,-0.2612757981,0.6743254066
0.168,0.1512752324,-1.314502954,8.786471367,-0.07127925009,-0.278711617,0.6812369227
0.17,0.1814613342,-1.332344532,8.777785301,-0.07613126189,-0.2962172925,0.6875200868
0.172,0.2185235769,-1.357857227,8.76641655,-0.08093091846,-0.311227113,0.6932273507
0.174,0.2584588528,-1.372643709,8.755518913,-0.08606218547,-0.328087002,0.6993534565
0.176,0.2934142053,-1.368314981,8.733185768,-0.09161233157,-0.3450341523,0.7049908638
0.178,0.3256018758,-1.376522303,8.706907272,-0.0976511687,-0.3629935682,0.7113962173
0.18,0.3295187652,-1.398271203,8.685684204,-0.1023286507,-0.3791378736,0.7174699306
0.182,0.3397276402,-1.415442467,8.658065796,-0.105801858,-0.3920184076,0.7221474051
0.184,0.317576468,-1.443310976,8.626394272,-0.1088038236,-0.4061032236,0.7265805602
0.186,0.3053277731,-1.460281134,8.590912819,-0.1112821922,-0.4200309217,0.7302806377
0.188,0.2770474553,-1.493349791,8.56010437,-0.1132369637,-0.4336096048,0.733684063
0.19,0.2313469201,-1.536636949,8.531115532,-0.114039816,-0.4447971582,0.7369652987
0.192,0.210402444,-1.578774929,8.50137043,-0.1134114936,-0.4537855983,0.738920033
0.194,0.1859815866,-1.620673418,8.472667694,-0.1109505817,-0.463437289,0.7409795523
0.196,0.143125385,-1.667053938,8.44758606,-0.1077391729,-0.4717799425,0.7430914044
0.198,0.1033145934,-1.700505733,8.431727409,-0.1042310596,-0.4786565602,0.7445749044
0.2,0.06296750903,-1.740795255,8.404577255,-0.1008974835,-0.4852364361,0.7473849058
0.202,0.02612552792,-1.778853536,8.379476547,-0.09796532989,-0.4917116165,0.7510675192
0.204,0.006330269389,-1.827187777,8.358598709,-0.09393361956,-0.4971745014,0.7544534802
0.206,-0.01236365829,-1.87057066,8.330874443,-0.08944812417,-0.501625061,0.7593054771
0.208,-0.03461058065,-1.910850763,8.298800468,-0.08384561539,-0.5062676668,0.76537925
0.21,-0.04832456633,-1.958102703,8.255820274,-0.07840018719,-0.5100550056,0.7703709006
0.212,-0.07352115214,-2.017047882,8.212236404,-0.07492698729,-0.511590898,0.7749436498
0.214,-0.08409394324,-2.07238245,8.163624763,-0.07129669935,-0.5131617188,0.7796385884
0.216,-0.09760680795,-2.122287273,8.110990524,-0.06665412337,-0.5153782964,0.7834433913
0.218,-0.1069825068,-2.159196615,8.044766426,-0.06162757427,-0.5172283053,0.7865675092
0.22,-0.1056417525,-2.183052301,7.963536263,-0.05703736097,-0.5189387202,0.7897265553
0.222,-0.09072109312,-2.235389471,7.886548519,-0.05359905958,-0.5208935142,0.7922922373
0.224,-0.0910371244,-2.313766003,7.810307026,-0.04967207089,-0.523581326,0.7942644358
0.226,-0.08984959871,-2.365049839,7.724068165,-0.04461061582,-0.5271941423,0.7960272431
0.228,-0.07633672655,-2.417540312,7.645576477,-0.0400203988,-0.5321508646,0.7979994416
0.23,-0.06951804459,-2.46378684,7.565466881,-0.03687880561,-0.5370029211,0.8007047176
0.232,-0.05010585487,-2.49891448,7.486055851,-0.03466223925,-0.5424483418,0.804317534
0.234,-0.04118984565,-2.536905766,7.410245419,-0.03281218931,-0.5490806103,0.8089600801
0.236,-0.02517742477,-2.566910028,7.339511871,-0.03111921996,-0.5558873415,0.8146324158
0.238,-0.008896853775,-2.605082989,7.264640331,-0.02979277074,-0.5621356368,0.8213519454
0.24,0.01265096199,-2.644443512,7.191588402,-0.02925171889,-0.5678254366,0.828507781
0.242,0.02714067139,-2.692059517,7.14258337,-0.02839650773,-0.5736199021,0.8358556032
0.244,0.04684016109,-2.757009506,7.095609188,-0.02804744057,-0.5785068274,0.843569994
0.246,0.06396349519,-2.827379942,7.051508427,-0.02853613347,-0.5826956034,0.851441443
0.248,0.07317638397,-2.910085201,7.008105755,-0.02874557301,-0.587250948,0.859382689
0.25,0.08124962449,-2.991133451,6.974635124,-0.02818706818,-0.5913000703,0.8670446873
0.252,0.0786447376,-3.076022387,6.94395113,-0.02797762863,-0.5939006209,0.8742528558
0.254,0.06467217207,-3.147245169,6.914157867,-0.02755874954,-0.5955936313,0.8816181421
0.256,0.06079356745,-3.205424309,6.897695541,-0.02677335031,-0.596920073,0.8890183568
0.258,0.05428134277,-3.246623755,6.887084007,-0.02707005665,-0.5974436402,0.8970992565
0.26,0.04185064882,-3.276551247,6.880638599,-0.02783800103,-0.597356379,0.9047961235
0.262,0.0224767644,-3.3106637,6.870343685,-0.02813470736,-0.5973215103,0.9117251039
0.264,-0.0007661445416,-3.355598211,6.858832359,-0.02731440216,-0.5969898701,0.9189507365
0.266,-0.02819411829,-3.391549587,6.843662739,-0.0260403119,-0.5955936313,0.9253735542
0.268,-0.0427317135,-3.419753075,6.819701672,-0.0248883944,-0.5934468508,0.9305048585
0.27,-0.06268019974,-3.452515364,6.786977768,-0.02282890677,-0.5906717777,0.9357582927
0.272,-0.08348102868,-3.488361597,6.751102924,-0.01916371472,-0.5870240331,0.9391616583
0.274,-0.1119049937,-3.519677401,6.715592384,-0.0154636167,-0.5833239555,0.9402263165
0.276,-0.152271226,-3.549997807,6.672745705,-0.01268854365,-0.5799205303,0.9409767985
0.278,-0.1816528738,-3.597891331,6.615294456,-0.008709193207,-0.5763251781,0.9412909746
0.28,-0.2081997842,-3.63842988,6.549702644,-0.003630284918,-0.5723457932,0.9404532313
0.282,-0.2362023592,-3.664775848,6.482214928,0.0006283185212,-0.5678777695,0.9382366538
0.284,-0.2740115821,-3.683316469,6.406759262,0.003961897455,-0.5622752905,0.9370149374
0.286,-0.3039295375,-3.680481672,6.326438427,0.006876597181,-0.5562015176,0.9365087748
0.288,-0.3406278789,-3.666834831,6.238791466,0.009651671164,-0.5499532223,0.9353568554
0.29,-0.3871711493,-3.649558306,6.146011829,0.01204277202,-0.5426577926,0.9352172017
0.292,-0.4386656582,-3.648715496,6.068468094,0.01459095255,-0.534960866,0.9360898733
0.294,-0.4713799953,-3.634829044,5.999112606,0.01752310619,-0.5274210572,0.9370847344
0.296,-0.5115834475,-3.624179602,5.923964024,0.02061233856,-0.5186594725,0.9384286404
0.298,-0.5490191579,-3.587902784,5.841152668,0.02314306609,-0.5106833577,0.9396154284
0.3,-0.595562458,-3.545132875,5.757509232,0.02637192421,-0.5033180714,0.940418303
0.302,-0.6353732347,-3.496999741,5.675857544,0.0295833312,-0.4959178567,0.9416924119
0.304,-0.6618435383,-3.452525139,5.607230186,0.03120648675,-0.4897393882,0.9428268671
0.306,-0.683784008,-3.408241987,5.535451889,0.03281218931,-0.4824962616,0.9436122775
0.308,-0.7061458826,-3.363250017,5.458482742,0.0337895751,-0.4741710424,0.9442580342
0.31,-0.727253139,-3.327212572,5.402774811,0.03511602432,-0.4666835964,0.9445023537
0.312,-0.7581287622,-3.287669897,5.353674412,0.03787364438,-0.4604876637,0.9449212551
0.314,-0.7835935354,-3.24875927,5.305474281,0.03963642567,-0.4544837475,0.9460557103
0.316,-0.8101691008,-3.201957464,5.270288944,0.04066617042,-0.4482529163,0.9471378326
0.318,-0.8444253802,-3.192648888,5.23930788,0.04297000542,-0.441934824,0.9478883147
0.32,-0.8867644072,-3.191585779,5.211525917,0.0451865755,-0.4361926913,0.9478883147
0.322,-0.924975872,-3.19924736,5.18827343,0.04576253146,-0.4310265183,0.9469283819
0.324,-0.9508715868,-3.218601942,5.17209816,0.04598942399,-0.4251272976,0.9456019402
0.326,-0.9719022512,-3.24856782,5.144976616,0.04672246426,-0.4195771515,0.9444325566
0.328,-0.9966199994,-3.282287836,5.14121294,0.04670501128,-0.4157374203,0.9423730969
0.33,-1.009462476,-3.324531078,5.145694733,0.04543092102,-0.4132241607,0.938690424
0.332,-1.020293832,-3.378706932,5.144899845,0.0439648442,-0.4109377563,0.9349903464
0.334,-1.047597289,-3.438801527,5.150119781,0.04305727407,-0.4100127518,0.9312728047
0.336,-1.080512762,-3.511882067,5.168957233,0.0420624353,-0.4112170339,0.9269094467
0.338,-1.094313025,-3.57799077,5.186252594,0.04195771366,-0.4139048159,0.9216734767
0.34,-1.113629341,-3.650046587,5.203653812,0.04319689795,-0.4178492725,0.9173275828
0.342,-1.115267038,-3.707804441,5.202820778,0.04494222626,-0.4219857156,0.9146049023
0.344,-1.121022701,-3.773884296,5.205540657,0.04818854108,-0.4265061021,0.9112887383
0.346,-1.129938722,-3.832935095,5.217971325,0.05267403647,-0.4311835766,0.9083740711
0.348,-1.136106253,-3.884391069,5.231944084,0.05890486389,-0.4359308779,0.9071697593
0.35,-1.14000392,-3.937005997,5.252888203,0.06649704278,-0.4406956434,0.907012701
0.352,-1.139936924,-3.981509447,5.25860548,0.07274532318,-0.4448495209,0.9075711966
0.354,-1.127190232,-4.021540642,5.260856152,0.07908086479,-0.4490732253,0.9087405801
0.356,-1.097444534,-4.040732384,5.25792551,0.08702211827,-0.4530002177,0.911742568
0.358,-1.060918689,-4.058066845,5.249239445,0.09498082101,-0.4561766982,0.9158091545
0.36,-1.013513446,-4.053967953,5.247103691,0.1039169058,-0.4587248862,0.9206262827
0.362,-0.9777824283,-4.035771847,5.244862556,0.1129053459,-0.4604004025,0.9269967079
0.364,-0.9531795382,-4.004781246,5.243991375,0.120672062,-0.4607669115,0.9333846569
0.366,-0.9226869941,-3.959358454,5.254966259,0.1273043156,-0.4596499205,0.9400866628
0.368,-0.9048071504,-3.897022963,5.271984577,0.1325403005,-0.4576078653,0.9488133192
0.37,-0.9003539681,-3.825005293,5.295974255,0.1378111988,-0.4545710087,0.9586744308
0.372,-0.9122674465,-3.727044106,5.322080612,0.1434486061,-0.4501902163,0.9693209529
0.374,-0.9242576361,-3.622513533,5.354651451,0.147934109,-0.4442910254,0.9805957675
0.376,-0.9497415423,-3.496262312,5.382366657,0.1510407925,-0.4368559122,0.9924465418
0.378,-0.9796307087,-3.36547184,5.403521538,0.153554067,-0.4281292558,1.006112456
0.38,-1.024861932,-3.235399723,5.406107426,0.1552121341,-0.4192280769,1.020825624
0.382,-1.075628638,-3.116666555,5.393629074,0.1562069654,-0.4086513817,1.035329342
0.384,-1.116684437,-3.001668215,5.386005878,0.1572367102,-0.3964515328,1.049448967
0.386,-1.137839556,-2.90048933,5.371831894,0.157969743,-0.3839200735,1.063708305
0.388,-1.137351155,-2.804788113,5.361757278,0.1576381326,-0.3702890575,1.0780375
0.39,-1.143451571,-2.71975565,5.358749866,0.15655604,-0.3559075296,1.091459155
0.392,-1.140013576,-2.660331488,5.391387463,0.1551772207,-0.3402693868,1.103536725
0.394,-1.125590801,-2.621114492,5.448542595,0.1533446312,-0.3222226799,1.114776731
0.396,-1.108457923,-2.592077732,5.511461735,0.1510233432,-0.3016103506,1.125021815
0.398,-1.081010699,-2.582816839,5.590882301,0.1481784582,-0.2802824378,1.132666349
0.4,-1.050508618,-2.595170975,5.690720558,0.144495815,-0.258343637,1.137675405
0.402,-1.012182355,-2.619352579,5.795394897,0.1404815465,-0.2342755497,1.140345812
0.404,-0.9485444427,-2.668711185,5.895645142,0.1363102198,-0.2093173414,1.141741991
0.406,-0.8861323595,-2.720320702,5.997887135,0.1314756572,-0.1840100586,1.14231801
0.408,-0.8270434737,-2.78342247,6.090466022,0.1272868663,-0.1579173952,1.140659928
0.41,-0.7568166852,-2.868512154,6.179865837,0.1243197992,-0.1308996975,1.138094306
0.412,-0.68772012,-2.953966141,6.276371002,0.1208989546,-0.1037947312,1.134516358
0.414,-0.6226648092,-3.023886204,6.368107319,0.1160294861,-0.0782431066,1.129594564
0.416,-0.5669565201,-3.097723484,6.451396942,0.110898219,-0.05459389836,1.124114156
0.418,-0.5095818639,-3.178273916,6.528298378,0.1050164625,-0.03075270168,1.118092775
0.42,-0.4465090334,-3.248797655,6.619421959,0.09883799404,-0.01094321441,1.112490296
0.422,-0.3765504658,-3.31085515,6.696122646,0.0925373584,0.003403391922,1.1067307
0.424,-0.2714450061,-3.383141041,6.76889658,0.08524188399,0.01682497375,1.100604653
0.426,-0.173033759,-3.44031477,6.837984085,0.07721336931,0.02954842336,1.094321489
0.428,-0.05838021636,-3.456595182,6.886021137,0.06890559942,0.04136430472,1.087340117
0.43,0.05422388017,-3.465319633,6.949735165,0.06141813472,0.05122541264,1.08009696
0.432,0.1555464864,-3.458845615,7.011218548,0.05363396928,0.05934119597,1.07271421
0.434,0.2514869571,-3.436512709,7.050531387,0.04572762549,0.06548475474,1.064982414
0.436,0.3313288093,-3.40410471,7.088713646,0.03904301673,0.06923720986,1.05709362
0.438,0.3948900402,-3.361133575,7.129511356,0.03284709528,0.07077310234,1.050094843
0.44,0.4463557899,-3.32314229,7.151509285,0.02621484548,0.07014477998,1.044090867
0.442,0.4937418401,-3.310309649,7.175355434,0.0197396744,0.06735225767,1.039116621
0.444,0.5205760598,-3.315835238,7.207667351,0.0136310216,0.06211626902,1.035835505
0.446,0.5546120405,-3.333159685,7.241837978,0.00703367684,0.05525712296,1.033863187
0.448,0.5696954727,-3.360127926,7.270893574,-5.235987919e-05,0.04677482322,1.034020305
0.45,0.5860526562,-3.40236187,7.309009075,-0.00736528961,0.03637266159,1.036289215
0.452,0.6299240589,-3.46513772,7.348264694,-0.01507964451,0.02583087236,1.039413333
0.454,0.6865612864,-3.516593933,7.39810276,-0.02326523885,0.01490511186,1.043532372
0.456,0.7213634253,-3.551616192,7.441198349,-0.0313286595,0.002583087189,1.048366904
0.458,0.7573434711,-3.567667007,7.470751762,-0.03808308393,-0.01094321441,1.053498149
0.46,0.8066735864,-3.568873882,7.514555931,-0.04494222626,-0.02562143281,1.059362531
0.462,0.8599589467,-3.549193382,7.556531906,-0.05309291556,-0.04105014354,1.066483378
0.464,0.8997026682,-3.520156384,7.606445789,-0.06082472578,-0.0561821498,1.074442148
0.466,0.9373203516,-3.499240637,7.670773506,-0.06808529049,-0.07086037099,1.083360791
0.468,0.9487455487,-3.453387022,7.746611595,-0.07513642311,-0.0853466019,1.092977524
0.47,0.9717298746,-3.417397261,7.829824924,-0.08337438107,-0.09915215522,1.103222609
0.472,0.9868707657,-3.381359816,7.922145367,-0.09367182106,-0.1117010713,1.113694549
0.474,1.008849502,-3.327758312,7.999314785,-0.1038645431,-0.1218588874,1.123957157
0.476,1.036679864,-3.269608259,8.085094452,-0.1130624264,-0.1297826767,1.133189917
0.478,1.069355845,-3.207895041,8.172521591,-0.1218588874,-0.1358564347,1.140729785
0.48,1.095261097,-3.15107584,8.262399673,-0.1311265826,-0.1395914257,1.147903085
0.482,1.129354477,-3.079067945,8.342567444,-0.1408829838,-0.1417381912,1.154290915
0.484,1.177679062,-2.997262716,8.431957245,-0.1495921761,-0.1422966868,1.158793926
0.486,1.217700601,-2.914844751,8.51160717,-0.1575683206,-0.1409527957,1.161254764
0.488,1.249773264,-2.834744453,8.580186844,-0.1648987085,-0.138195172,1.162249684
0.49,1.294142604,-2.759566307,8.651456833,-0.1700997949,-0.1342158169,1.162651062
0.492,1.35317409,-2.675587416,8.712394714,-0.1741140485,-0.1294510663,1.161883116
0.494,1.40969646,-2.606538534,8.766972542,-0.1776396036,-0.1230980754,1.15872407
0.496,1.451805711,-2.54260397,8.81389904,-0.1793849468,-0.1154535264,1.153959394
0.498,1.495121479,-2.492383003,8.864819527,-0.1801005304,-0.1069712266,1.148234606
0.5,1.53184855,-2.443053007,8.909160614,-0.1803972274,-0.09752900153,1.140537739
0.502,1.577510715,-2.403184891,8.965997696,-0.1783028394,-0.08831366152,1.130781412
0.504,1.616957664,-2.374492645,9.018718719,-0.1746027321,-0.07951720059,1.119541407
0.506,1.650189161,-2.357091665,9.067081451,-0.1709026396,-0.06993534416,1.108022213
0.508,1.677090406,-2.352580786,9.100800514,-0.1655968428,-0.060353484,1.096398354
0.51,1.6976614,-2.353452444,9.146482468,-0.1587027907,-0.0514173992,1.083779693
0.512,1.712850213,-2.368028402,9.177799225,-0.1524370611,-0.04303981736,1.071056247
0.514,1.748016238,-2.406076908,9.197306633,-0.1470439881,-0.03520328924,1.059257746
0.516,1.787520528,-2.441491842,9.219438553,-0.1404117346,-0.02759365551,1.048140049
0.518,1.835452557,-2.481628418,9.228785515,-0.1329940856,-0.02103121765,1.036359072
0.52,1.882196903,-2.521812677,9.243879318,-0.1252273768,-0.01520181727,1.023024678
0.522,1.926719427,-2.553789616,9.248063087,-0.1170243248,-0.01061160211,1.009411216
0.524,1.973952293,-2.589865446,9.247011185,-0.1086292937,-0.006544984877,0.996286273
0.526,2.033558369,-2.625500679,9.250860214,-0.1001644433,-0.002984513063,0.9830392599
0.528,2.074930191,-2.652440071,9.258013725,-0.09231046587,-0.001535889693,0.9697747231
0.53,2.115966797,-2.658013821,9.240976334,-0.08468337357,-0.001588249579,0.9577319622
0.532,2.159904957,-2.651118755,9.222331047,-0.07747516781,-0.002234021435,0.9462127686
0.534,2.193730354,-2.634732723,9.203186989,-0.07106980681,-0.003124139272,0.9342572689
0.536,2.229250669,-2.616077185,9.170367241,-0.06625270098,-0.004118977115,0.9230871797
0.538,2.23356986,-2.580145121,9.152199745,-0.06208136305,-0.005794493016,0.9138020277
0.54,2.220037937,-2.528238773,9.14572525,-0.05817182362,-0.008360126987,0.9065414667
0.542,2.184718609,-2.46196723,9.140420914,-0.05469861999,-0.01193805225,0.8998044729
0.544,2.164722204,-2.391836166,9.144049644,-0.05106833205,-0.01591740362,0.8932769895
0.546,2.143423319,-2.314647198,9.152851105,-0.04769985005,-0.01942551509,0.8880933523
0.548,2.123800516,-2.243759632,9.172416687,-0.04506440088,-0.02401573025,0.8837649226
0.55,2.093547344,-2.153134346,9.205102921,-0.04272565991,-0.03029891662,0.8794888854
0.552,2.069404364,-2.064012527,9.254853249,-0.04082325101,-0.03696607426,0.8764868975
0.554,2.056600094,-1.986775637,9.290958405,-0.03974114731,-0.04379031062,0.8746193647
0.556,2.046477318,-1.896983504,9.334868431,-0.03899065405,-0.05098106712,0.872926414
0.558,2.019777298,-1.818128109,9.392319679,-0.03930481523,-0.05864306167,0.8722282648
0.56,1.994274259,-1.753733635,9.456981659,-0.04101523757,-0.06712536514,0.8725773692
0.562,1.975752711,-1.681773424,9.522947311,-0.04359832406,-0.07593927532,0.8727169633
0.564,1.937311411,-1.608616233,9.580703735,-0.04686209187,-0.08520697057,0.8731009364
0.566,1.913599253,-1.531886816,9.65397644,-0.05071926862,-0.09594074637,0.874514699
0.568,1.881459475,-1.451029897,9.718763351,-0.05576327071,-0.106290549,0.8763472438
0.57,1.861175776,-1.372308493,9.7889328,-0.06192428246,-0.1152440906,0.8780402541
0.572,1.856751323,-1.293433905,9.86372757,-0.06883578748,-0.1248783097,0.8787383437
0.574,1.879649401,-1.214971185,9.94815731,-0.07576474547,-0.135123387,0.8783892989
0.576,1.903218031,-1.138529062,10.02542305,-0.08079128712,-0.1455953717,0.877289772
0.578,1.944915414,-1.04721427,10.08426285,-0.08379326016,-0.1580744684,0.8759109378
0.58,1.970657825,-1.002710819,10.11122131,-0.08658578247,-0.1722989082,0.8740783334
0.582,2.017249107,-0.9266039133,10.16397953,-0.09056513757,-0.1872563809,0.8717570305
0.584,2.073579788,-0.7924616337,10.22367191,-0.09438740462,-0.20343557,0.8685979843
0.586,2.105183363,-0.7177720666,10.24565983,-0.09752900153,-0.2194925994,0.8641648889
0.588,2.119107962,-0.6826347709,10.25119591,-0.100705497,-0.2348689586,0.8588765264
0.59,2.143241405,-0.6367523074,10.26680565,-0.1051386371,-0.2493377328,0.8529424071
0.592,2.174797058,-0.5924500227,10.28423595,-0.1097986624,-0.2624800801,0.8464148641
