Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.693481562,0.500159025,0.425546169,1.930595994
0.703483125,0.475567311,0.466194898,2.032488346
0.713483125,0.418006361,0.532412708,2.172393799
0.723481562,0.394776016,0.628458142,2.329717875
0.733481562,0.405422539,0.743981481,2.458191633
0.743481562,0.418756843,0.844844103,2.541478634
0.753481562,0.401879519,0.919858336,2.592581987
0.76348,0.342817575,0.93162185,2.637314558
0.773481562,0.262165904,0.876853406,2.716413021
0.783483125,0.196332082,0.738239348,2.83853364
0.793481562,0.172909766,0.49300316,2.99999404
0.803481562,0.19716984,0.235601991,3.174701452
0.813481562,0.299603224,0.12596041,3.274953365
0.823481562,0.43486625,0.065519661,3.306561232
0.833481562,0.558784604,-0.012095132,3.334102392
0.843483125,0.658826888,-0.103428215,3.409640312
0.853483125,0.739687979,-0.190764487,3.551448345
0.863481562,0.810007274,-0.286408544,3.743888378
0.873481562,0.883188963,-0.377549618,3.935839653
0.883481562,0.970979035,-0.429438263,4.074436188
0.893481562,1.07428503,-0.421758801,4.114631176
0.903481562,1.169649839,-0.393571734,4.031675816
0.913483125,1.251854897,-0.326481283,3.812270403
0.923483125,1.281106591,-0.139364541,3.514656782
0.933483125,1.234925151,0.119066358,3.213849306
0.943481562,1.116975784,0.361544967,2.936219692
0.953481562,0.929544926,0.542832315,2.70040822
0.963481562,0.69767791,0.687938988,2.520377636
0.973481562,0.482775509,0.824074686,2.398920059
0.983483125,0.31710887,0.947591603,2.338671446
0.993483125,0.212162226,1.041577578,2.318198681
1.003483125,0.16235052,1.070550084,2.291634798
1.013481562,0.147585034,0.989688933,2.230460882
1.023481562,0.124023095,0.802519858,2.143473864
1.033481562,0.108280227,0.700836957,2.003585577
1.043481562,0.124075457,0.662910938,1.814217448
1.053481562,0.15838863,0.637830555,1.601636291
1.063483125,0.201550618,0.603534877,1.408777356
1.073483125,0.249337733,0.584563136,1.256706834
1.083481562,0.296793252,0.584545672,1.134533882
1.093481562,0.319639593,0.581648409,1.035399079
1.103481562,0.314298898,0.545869172,0.941605151
1.113481562,0.284506112,0.476405084,0.843971431
1.123481562,0.237521857,0.378457189,0.748484433
1.133483125,0.182229832,0.241832823,0.645370424
1.143483125,0.134634703,0.090477869,0.527962089
1.153481562,0.115296453,-0.020071287,0.384199321
1.163481562,0.123935826,-0.01441642,0.205948845
1.173481562,0.130271375,0.092170835,0.005864306
1.183481562,0.09721484,0.222040787,-0.183678448
1.193481562,0.015655603,0.308940738,-0.338105172
1.203483125,-0.105313167,0.322955728,-0.453872859
1.213483125,-0.241937533,0.271154344,-0.535205185
1.223481562,-0.360619932,0.151983276,-0.603691936
1.233481562,-0.435669094,-0.000401426,-0.676507056
1.243481562,-0.459353209,-0.132871911,-0.762481987
1.253481562,-0.45169121,-0.233175993,-0.867411196
1.26348,-0.435023308,-0.325189739,-1.004629016
1.273483125,-0.423504144,-0.40901792,-1.161987901
1.283483125,-0.416383207,-0.475096077,-1.305802941
1.293481562,-0.410326898,-0.512149394,-1.409615159
1.303481562,-0.419664413,-0.535868466,-1.468275666
1.313481562,-0.452878028,-0.589676917,-1.489795566
1.323481562,-0.510089934,-0.666000187,-1.504264355
1.333481562,-0.565748453,-0.737017632,-1.541160583
1.343483125,-0.606850982,-0.782134414,-1.603015065
1.353483125,-0.628545403,-0.800757051,-1.688623548
1.363481562,-0.645719469,-0.802013695,-1.773481369
1.373481562,-0.672964036,-0.800809443,-1.84057188
1.383481562,-0.718185544,-0.767962337,-1.886142373
1.393481562,-0.790232718,-0.723561168,-1.910856247
1.403481562,-0.896034598,-0.695496261,-1.90658021
1.413483125,-1.015467405,-0.695234478,-1.886264563
1.423483125,-1.122613192,-0.721990347,-1.86765933
1.433481562,-1.189982891,-0.784281135,-1.850991488
1.443481562,-1.203631401,-0.871111274,-1.838652015
1.453481562,-1.177887797,-0.969739854,-1.828773379
1.463481562,-1.123590589,-1.046708822,-1.820971847
1.473481562,-1.042432785,-1.057302952,-1.81488061
1.483483125,-0.954572916,-1.003477097,-1.814479232
1.493483125,-0.889123082,-0.932267606,-1.817167044
1.503483125,-0.860726595,-0.874811351,-1.806433201
1.513481562,-0.8583529,-0.848369658,-1.768280268
1.523481562,-0.861267626,-0.846955895,-1.708939075
1.533481562,-0.853727818,-0.869872093,-1.628287435
1.543481562,-0.824860036,-0.909368873,-1.545628667
1.553481562,-0.786131203,-0.950820446,-1.481889248
1.563483125,-0.746739089,-1.006409168,-1.435062051
1.573483125,-0.705444634,-1.082627773,-1.393505812
1.583481562,-0.652421534,-1.164256811,-1.3455441
1.593481562,-0.58140409,-1.202741265,-1.285609484
1.603481562,-0.510055006,-1.194346309,-1.208378673
1.613481562,-0.45704937,-1.159020782,-1.117586732
1.623481562,-0.445111305,-1.101163149,-1.028801799
1.633483125,-0.480122626,-1.031489611,-0.948865712
1.643481562,-0.553112268,-0.961676419,-0.901183307
1.653481562,-0.660188258,-0.933541715,-0.894551039
1.663481562,-0.786951482,-0.966318965,-0.915390253
1.673481562,-0.879907727,-1.017945886,-0.947853386
1.683481562,-0.913365722,-1.034543872,-0.953944623
1.693481562,-0.890030622,-0.984348238,-0.905756056
1.703483125,-0.840218961,-0.855054259,-0.802188218
1.713483125,-0.788679361,-0.707015395,-0.647010982
1.723489375,-0.736703455,-0.567511261,-0.481222183
1.733481562,-0.688514948,-0.455042243,-0.359293491
1.743481562,-0.65318948,-0.376502424,-0.30503118
1.753481562,-0.633554518,-0.312047422,-0.311035126
1.76348,-0.638703227,-0.261712134,-0.341211855
1.773483125,-0.6591236,-0.234746784,-0.350514472
1.783483125,-0.679840624,-0.238569051,-0.304472685
1.793481562,-0.660292983,-0.240750715,-0.177866504
1.803481562,-0.568994761,-0.170291781,-0.005427974
1.813481562,-0.44690901,-0.018360864,0.149312913
1.823481562,-0.343585521,0.160640106,0.245777264
1.833481562,-0.291278005,0.360497743,0.274418116
1.843483125,-0.303879261,0.569954693,0.250070781
1.853481562,-0.373325914,0.733230293,0.219335526
1.863481562,-0.478726357,0.818454683,0.229685321
1.873481562,-0.571630239,0.807127535,0.299673021
1.883481562,-0.614251196,0.772919059,0.412473649
1.893481562,-0.604075909,0.800791979,0.546130955
1.903481562,-0.56148988,0.896889806,0.676053286
1.913483125,-0.516722202,0.979269326,0.784438252
1.923483125,-0.479546666,0.990299821,0.887482464
1.933481562,-0.416418105,0.950244486,0.987873793
1.943481562,-0.290684581,0.866800308,1.054353356
1.953481562,-0.101124376,0.772866726,1.064249396
1.963481562,0.105662234,0.717539787,1.026934266
1.973481562,0.255708188,0.745342851,0.95265305
1.983481562,0.283720732,0.888547122,0.86515969
1.993483125,0.18216002,1.099679589,0.795747936
2.003483125,0.000226893,1.291980028,0.793287039
2.013481562,-0.177116007,1.380572915,0.872350454
2.023481562,-0.253910512,1.400399804,1.008329034
2.033481562,-0.207467288,1.433456421,1.133504033
2.043481562,-0.073757611,1.492169261,1.209268808
2.053481562,0.083758354,1.572052956,1.210961819
2.063483125,0.20195204,1.689059854,1.145634174
2.073483125,0.239528984,1.793343306,1.054231167
2.083481562,0.180275053,1.819802403,0.991347015
2.093481562,0.040264744,1.747196794,0.99759531
2.103481562,-0.113481306,1.579400778,1.09135437
2.113481562,-0.205111086,1.39106226,1.258015871
2.123481562,-0.202231303,1.204294682,1.472534299
2.133483125,-0.121457465,1.001626968,1.681921482
2.143481562,0.015707964,0.754610538,1.842648864
2.153481562,0.208130509,0.466317058,1.941190124
2.163481562,0.46933648,0.222616747,1.979936361
2.173481562,0.782919765,0.104649939,1.951958776
2.183481562,1.084809422,0.152157798,1.856384516
2.193481562,1.307687879,0.318121165,1.714559078
2.203483125,1.395460486,0.504068553,1.558212519
2.213483125,1.335124493,0.692773521,1.423228741
2.223481562,1.152283788,0.883154035,1.325315714
2.233481562,0.898774743,1.08009696,1.261105061
2.243481562,0.61871922,1.273758769,1.22015965
2.253481562,0.364424735,1.417504072,1.192478776
2.26348,0.176033914,1.488800764,1.175967932
2.273483125,0.084997535,1.490511179,1.162040234
2.283483125,0.083426736,1.431012869,1.146995425
2.293481562,0.167534158,1.323762417,1.127325654
2.303481562,0.324683607,1.211101413,1.101285338
2.313481562,0.533128262,1.111338377,1.069520354
2.323481562,0.751119912,1.0340029,1.034543872
2.333481562,0.937224329,0.989147902,0.991608799
2.343483125,1.051613212,0.905790985,0.941814542
2.353483125,1.078194618,0.741433322,0.90886277
2.363481562,1.028522491,0.502410471,0.884724855
2.373481562,0.937363982,0.196890593,0.86585784
2.383481562,0.843116224,-0.093828902,0.842453003
2.393481562,0.759916365,-0.262829125,0.809256792
2.403481562,0.678165138,-0.295239896,0.763598979
2.413483125,0.601405561,-0.236719012,0.711937249
2.423483125,0.515238643,-0.139678702,0.66127032
2.433483125,0.416575193,-0.035447638,0.616083741
2.443481562,0.321489662,0.055379298,0.569954693
2.453481562,0.23883085,0.108053334,0.513039529
2.463481562,0.159924522,0.116134211,0.441812634
2.473481562,0.080477133,0.089064151,0.352242351
2.483481562,0.014137167,0.030421089,0.251327425
2.493483125,-0.033370696,-0.035901424,0.145089224
2.503483125,-0.073408552,-0.097406827,0.035831608
2.513481562,-0.112887897,-0.156119704,-0.065414943
2.523481562,-0.146171331,-0.224082828,-0.168092653
2.533481562,-0.197571278,-0.300528228,-0.275430411
2.543481562,-0.282115012,-0.370777756,-0.374198586
2.553481562,-0.381755859,-0.422561675,-0.45964992
2.563483125,-0.496947587,-0.449387372,-0.551855683
2.573483125,-0.618614495,-0.45601964,-0.664202511
2.583481562,-0.718813837,-0.446996272,-0.784368396
2.593481562,-0.77288413,-0.409558952,-0.894812822
2.603481562,-0.77379173,-0.381336987,-0.976860762
2.613481562,-0.775432348,-0.454728067,-1.038994551
2.623481562,-0.793287039,-0.577965796,-1.087898612
2.633483125,-0.813497961,-0.713857114,-1.103554249
2.643481562,-0.822381675,-0.843814313,-1.101686716
2.653481562,-0.813201249,-0.940435767,-1.099295616
2.663481562,-0.779970169,-0.99726367,-1.099958897
2.673481562,-0.728866935,-1.009236693,-1.120658398
2.683481562,-0.703001142,-0.988589406,-1.176177382
2.693481562,-0.718464792,-0.969320953,-1.242569685
2.703483125,-0.75309211,-0.96233964,-1.301177859
2.713483125,-0.789901137,-0.967593074,-1.341041207
2.723481562,-0.807912886,-0.99384284,-1.355003834
2.733481562,-0.774158239,-1.029953718,-1.345980406
2.743481562,-0.669665396,-1.076850653,-1.324303508
2.753481562,-0.4943645,-1.111879468,-1.293952227
2.76348,-0.275954008,-1.106713295,-1.261628747
2.773483125,-0.079517201,-1.057425141,-1.241016388
2.783483125,0.022043508,-1.01115644,-1.248067498
2.793481562,0.00832522,-1.002429843,-1.285766602
2.803481562,-0.081018187,-1.00464642,-1.345823407
2.813481562,-0.190328151,-0.996949494,-1.415706396
2.823481562,-0.314281434,-0.976424456,-1.491872549
2.833481562,-0.417500198,-0.960629225,-1.560725808
2.843483125,-0.46558404,-0.932826102,-1.612213016
2.853483125,-0.462477356,-0.888896167,-1.659389257
2.863483125,-0.436908275,-0.834843338,-1.694871783
2.873481562,-0.403048873,-0.789115727,-1.716688395
2.883481562,-0.390168339,-0.769777477,-1.743618846
2.893481562,-0.422614038,-0.773529947,-1.778001785
2.903481562,-0.47820276,-0.786951482,-1.823781848
2.913483125,-0.518013716,-0.795817792,-1.882075787
2.923483125,-0.541052043,-0.802624583,-1.941696286
2.933483125,-0.54215163,-0.793217242,-1.998785973
2.943481562,-0.535903335,-0.771208644,-2.036554813
2.953481562,-0.526146948,-0.754401088,-2.046224117
2.963481562,-0.493282408,-0.725498438,-2.018595457
2.973481562,-0.433784127,-0.664743543,-1.966270447
2.983481562,-0.372051835,-0.590985954,-1.905131578
2.993526875,-0.34143877,-0.526304007,-1.847186685
3.003481562,-0.347756863,-0.482932597,-1.795036197
3.013481562,-0.389033884,-0.458759785,-1.760478735
3.023481562,-0.455024779,-0.439962596,-1.746079683
3.033481562,-0.524070024,-0.43202135,-1.742641449
3.043481562,-0.567511261,-0.439212114,-1.741402268
3.053481562,-0.575679421,-0.462634414,-1.739255548
3.063483125,-0.569884896,-0.498867452,-1.735119104
3.073483125,-0.556184053,-0.558679879,-1.72145319
3.083481562,-0.536234975,-0.652997494,-1.686337113
3.093481562,-0.515849531,-0.775502145,-1.619630575
3.103481562,-0.483700544,-0.893905282,-1.530688643
3.113481562,-0.424062639,-0.971223354,-1.440263152
3.123481562,-0.339449078,-0.982358575,-1.368948936
3.133483125,-0.254119933,-0.926350951,-1.323221326
3.143483125,-0.190363064,-0.835785806,-1.296395659
3.153481562,-0.146904364,-0.732409954,-1.274456859
3.163481562,-0.123743847,-0.619487166,-1.242936254
3.173481562,-0.119781949,-0.532726824,-1.193037271
3.183481562,-0.130637899,-0.468812883,-1.127988815
3.193481562,-0.151110604,-0.400535613,-1.065698028
3.203483125,-0.175807014,-0.324788332,-1.014507532
3.213483125,-0.185982287,-0.240995064,-0.984836936
3.223481562,-0.169174761,-0.170815378,-0.972096026
3.233481562,-0.124162726,-0.129032195,-0.958377719
3.243481562,-0.03939208,-0.128665671,-0.935845554
3.253481562,0.083199844,-0.147829384,-0.900816798
3.26348,0.217171311,-0.180187792,-0.858335495
3.273483125,0.321908534,-0.213610843,-0.82046181
3.283481562,0.378247768,-0.262672037,-0.784752369
3.293481562,0.392419815,-0.274522841,-0.745761752
3.303481562,0.371266425,-0.243770137,-0.71532321
3.313481562,0.318417877,-0.185353965,-0.700156271
3.323481562,0.260315865,-0.119537599,-0.697573185
3.333481562,0.229755148,-0.06075491,-0.689021051
3.343483125,0.220016211,0.004852016,-0.681411445
3.353483125,0.207118228,0.073478363,-0.675407529
3.363483125,0.164863795,0.119380519,-0.666122377
3.373481562,0.100530967,0.132156327,-0.637324452
3.383481562,0.053040557,0.11747811,-0.59575069
3.393481562,0.054558992,0.078103483,-0.552850485
3.403481562,0.120131008,0.034644786,-0.515011728
3.413483125,0.23460716,0.006370452,-0.488290757
3.423483125,0.356134444,0.006475172,-0.469737917
3.433483125,0.437047899,0.004782202,-0.436297417
3.443481562,0.462198079,-0.008342674,-0.375210881
3.453481562,0.435180396,-0.015114551,-0.299603224
3.463481562,0.373709887,0.002321288,-0.225339457
3.473481562,0.29888764,0.029722957,-0.156922549
3.483481562,0.247435331,0.038170349,-0.088802353
3.493483125,0.232984006,0.045919612,-0.032620203
3.503483125,0.223419592,0.076009087,-0.001972222
3.513481562,0.197571278,0.109519407,-0.001256637
3.523481562,0.152821034,0.151250228,-0.025010569
3.533481562,0.098593652,0.221883714,-0.05544911
3.543481562,0.05466371,0.2966187,-0.0604233
3.553481562,0.045727625,0.338873118,-0.028989919
3.563483125,0.08915142,0.338506609,0.030682888
3.573483125,0.181653872,0.326010048,0.101595618
3.583481562,0.276407778,0.314543247,0.150185585
3.593481562,0.312344134,0.297561169,0.166312426
3.603481562,0.257156819,0.273772359,0.16166985
3.613481562,0.140359372,0.243543237,0.145752445
3.623481562,0.012130038,0.232093886,0.118280962
3.633483125,-0.085468777,0.26305601,0.08339183
3.643483125,-0.123429686,0.310284644,0.055326939
3.653481562,-0.088941976,0.362766683,0.046355944
3.663481562,-0.010663962,0.40538761,0.075764745
3.673481562,0.07202974,0.417447835,0.148736954
3.683481562,0.137915924,0.40493384,0.250664175
3.693481562,0.182369456,0.380062908,0.365262508
3.703483125,0.20867157,0.352207452,0.478132933
3.713483125,0.240471467,0.337668836,0.58981657
3.723481562,0.276529968,0.344545454,0.706142783
3.733481562,0.311611086,0.385159254,0.823044896
3.743481562,0.362976134,0.459684819,0.968762457
3.753481562,0.445495278,0.523860574,1.146576643
3.76348,0.553600967,0.59971261,1.32777667
3.773481562,0.665895462,0.68163836,1.509692311
3.783483125,0.766461313,0.731746733,1.692253828
3.793481562,0.855769813,0.7484321,1.865303159
3.803481562,0.9285326,0.760387599,2.024634361
3.813481562,0.982498169,0.766705692,2.170823097
3.823481562,1.021122336,0.747943401,2.30446291
3.833481562,1.04958868,0.724363983,2.407035828
3.843483125,1.048995256,0.721990347,2.466795921
3.853483125,1.020720959,0.720367193,2.492330074
3.863483125,0.969320953,0.75115478,2.482765675
3.873481562,0.880396426,0.782047153,2.463043451
3.883481562,0.758624792,0.787998676,2.47627306
3.893481562,0.646033645,0.786392987,2.530133963
3.903481562,0.563828588,0.786201,2.602792025
3.913483125,0.542081833,0.747315049,2.665641308
3.923483125,0.596832812,0.721239865,2.674071312
3.933483125,0.685373366,0.757839441,2.603402853
3.943481562,0.733404815,0.815801799,2.471508503
3.953481562,0.691935778,0.826500654,2.334901571
3.963481562,0.558662415,0.765745759,2.252399683
3.973481562,0.37091738,0.660799086,2.235138416
3.983481562,0.183818072,0.525850236,2.283955336
3.993483125,0.064385198,0.372243822,2.358358622
4.003483125,0.036582101,0.242722943,2.394085646
4.013481562,0.073426001,0.191898957,2.345984221
4.023481562,0.135786623,0.267000467,2.220215797
4.033481562,0.191462621,0.48628363,2.054915667
4.043481562,0.208689019,0.831754088,1.90555048
4.053481562,0.165527031,1.267423153,1.828721046
4.063483125,0.052342422,1.610502601,1.892547727
4.073481562,-0.095329881,1.71143496,2.104291201
4.083481562,-0.211254656,1.571913362,2.396127701
4.093481562,-0.271520883,1.329487085,2.672430754
4.103481562,-0.270351499,1.149508715,2.844101191
4.113481562,-0.217433125,1.094478488,2.912431002
4.123481562,-0.164287835,1.114026189,2.88607645
4.133483125,-0.139556527,1.080201745,2.834554434
4.143483125,-0.129939765,0.98646009,2.781583548
4.153481562,-0.113830373,0.882141769,2.725750446
4.163481562,-0.084526293,0.804701507,2.66499567
4.173481562,-0.014172073,0.731258035,2.588218451
4.183481562,0.068242371,0.649663925,2.504966259
4.193481562,0.131039321,0.532115996,2.444769859
4.203483125,0.198845357,0.416243583,2.41150403
4.213483125,0.287281185,0.368770629,2.356264353
4.223481562,0.396224648,0.398947358,2.262051344
4.233481562,0.519759059,0.475549847,2.114204645
4.243481562,0.628458142,0.520684063,1.923666954
4.253481562,0.709476352,0.481693417,1.717124701
4.26348,0.763459384,0.389784366,1.49105227
4.273483125,0.821945369,0.300109357,1.224348426
4.283483125,0.889384866,0.290335506,0.897937
4.293481562,0.977017879,0.398301601,0.517071247
4.303481562,1.061753631,0.578960598,0.109781213
4.313481562,1.116556883,0.712268889,-0.266703755
4.323481562,1.132683754,0.7556054,-0.575277984
4.333481562,1.147379398,0.718325138,-0.809117198
4.343483125,1.163680792,0.66947341,-0.979112267
4.353483125,1.16507709,0.626660466,-1.088684082
4.363483125,1.141166091,0.554037333,-1.145668983
4.373481562,1.095839858,0.470802575,-1.184258223
4.383481562,1.052276492,0.43041566,-1.225029111
4.393481562,1.036917567,0.41301471,-1.276080012
4.403481562,1.060165286,0.374006599,-1.322104335
4.413483125,1.117639065,0.307561934,-1.35861659
4.423483125,1.189930558,0.194220245,-1.398183227
4.433483125,1.236967206,0.046722464,-1.451311111
4.443481562,1.2197932,-0.122679196,-1.508173943
4.453481562,1.132195115,-0.29410544,-1.5498873
4.463481562,0.995116949,-0.402438015,-1.583083391
4.473481562,0.845158219,-0.45259878,-1.612579465
4.48348,0.723456442,-0.480401874,-1.628723741
4.493483125,0.664761007,-0.503562391,-1.62109673
4.503483125,0.684395969,-0.512952268,-1.596749425
4.513481562,0.770388305,-0.468865246,-1.612753987
4.523481562,0.898233712,-0.394060433,-1.708223581
4.533481562,0.996495724,-0.324683607,-1.90975666
4.543481562,0.975848496,-0.330809712,-2.19396615
4.553481562,0.773669541,-0.426279217,-2.492714167
4.563483125,0.441777736,-0.607531667,-2.739102364
4.573481562,0.093113318,-0.780371606,-2.90792799
4.583481562,-0.179699093,-0.880396426,-2.974163294
4.593481562,-0.329919577,-0.977157474,-2.923182249
4.603481562,-0.334405094,-1.124253869,-2.768371344
4.613481562,-0.188041776,-1.293830037,-2.569299221
4.623481562,0.033423055,-1.382597446,-2.426059961
4.633483125,0.253980309,-1.323919535,-2.365898609
4.643483125,0.319639593,-1.194590569,-2.393265247
4.653481562,0.214466065,-1.09316957,-2.445328474
4.663483125,0.007243116,-0.983266115,-2.483725786
4.673481562,-0.217956722,-0.836850464,-2.480339766
4.683481562,-0.395212352,-0.686472893,-2.432011604
4.693481562,-0.509548903,-0.608072698,-2.335145712
4.703483125,-0.562938511,-0.619836211,-2.1883986
4.713483125,-0.581910253,-0.686752141,-2.025332451
4.723481562,-0.625735462,-0.757839441,-1.885688663
4.733481562,-0.710157037,-0.793636143,-1.782295346
4.743481562,-0.796673,-0.778085232,-1.720563054
4.753481562,-0.858771801,-0.709563613,-1.678622723
4.76348,-0.888250411,-0.640675485,-1.640085936
4.773481562,-0.905651331,-0.615054011,-1.598634362
4.783483125,-0.925565541,-0.644968987,-1.553116083
4.793481562,-0.9342224,-0.705828607,-1.481330752
4.803481562,-0.908548594,-0.759986162,-1.385110736
4.813481562,-0.870378256,-0.796620607,-1.300898552
4.823481562,-0.845786572,-0.865997493,-1.247282147
4.833481562,-0.835855603,-0.972427666,-1.214260459
4.843483125,-0.824284077,-1.083500385,-1.183821917
4.853483125,-0.789848745,-1.173664093,-1.131043196
4.863483125,-0.713944376,-1.212515116,-1.04323566
4.873481562,-0.605123103,-1.217611551,-0.93319267
4.883481562,-0.531103671,-1.201903582,-0.841126502
4.893481562,-0.525047421,-1.196213722,-0.749618888
4.903481562,-0.585348547,-1.15155077,-0.654638112
4.913481562,-0.66877526,-1.062189937,-0.548085749
4.923483125,-0.745307922,-0.985151112,-0.445983976
4.933483125,-0.817285299,-0.971956432,-0.373413205
4.943481562,-0.901724339,-1.009829998,-0.320180655
4.953481562,-1.010545611,-1.105072618,-0.306689262
4.963481562,-1.143330336,-1.243232965,-0.334719241
4.973481562,-1.284789205,-1.338475585,-0.423312157
4.983481562,-1.397764325,-1.400940895,-0.611720443
4.993483125,-1.425916553,-1.452323318,-0.868179142
5.003483125,-1.347114921,-1.493809819,-1.123782635
5.013481562,-1.218239784,-1.498539686,-1.282904267
5.023481562,-1.08554244,-1.458379626,-1.261192322
5.033481562,-0.980595767,-1.376122355,-1.036201954
5.043481562,-0.910049558,-1.254036546,-0.683924735
5.053481562,-0.877219915,-1.098457813,-0.33962363
5.063483125,-0.870203733,-0.901602209,-0.089430667
5.073483125,-0.870116413,-0.659245789,0.023335053
5.083481562,-0.874217987,-0.426820278,-0.024556782
5.093481562,-0.875893474,-0.233856663,-0.187343642
5.103481562,-0.865491331,-0.10791371,-0.38947022
5.113481562,-0.842802048,-0.06815511,-0.567371607
5.123481562,-0.828106344,-0.087249011,-0.66935122
5.133483125,-0.853553295,-0.1979727,-0.641548097
5.143481562,-0.921987653,-0.378788799,-0.519863784
5.153481562,-1.006112456,-0.646033645,-0.33348006
5.163481562,-1.019638777,-0.877411902,-0.165108144
5.173481562,-0.911812365,-1.010528207,-0.093636915
5.183481562,-0.701081276,-1.009184241,-0.144548163
5.193481562,-0.473734707,-0.923593342,-0.319569796
5.203483125,-0.310598791,-0.824860036,-0.560931385
5.213483125,-0.238045454,-0.791576624,-0.787859082
5.223481562,-0.222948357,-0.817023516,-0.949685991
5.233481562,-0.242373869,-0.853623092,-1.026864409
5.243481562,-0.286548167,-0.910067022,-1.039622784
5.253481562,-0.351422042,-0.9815557,-1.034997702
5.26348,-0.446804285,-1.042450309,-1.049117446
5.273483125,-0.520108104,-1.083727241,-1.091319442
5.283483125,-0.519706666,-1.125353336,-1.193752885
5.293481562,-0.423643768,-1.174885869,-1.346346974
5.303481562,-0.206210643,-1.20148468,-1.513043404
5.313481562,0.104126342,-1.183141232,-1.640906215
5.323481562,0.431218505,-1.152615428,-1.697734118
5.333481562,0.706195116,-1.121670723,-1.677313805
5.343483125,0.894079804,-1.084687233,-1.612282753
5.353483125,0.969931841,-1.039291263,-1.55660677
5.363483125,0.929143488,-1.016776443,-1.5331496
5.373481562,0.83819437,-0.971397877,-1.517912865
5.383481562,0.76504761,-0.853134394,-1.481138706
5.393481562,0.746966004,-0.684343576,-1.406997204
5.403481562,0.783233941,-0.502619922,-1.298141003
5.413481562,0.860866189,-0.311663449,-1.142405272
5.423483125,0.979967475,-0.129346356,-0.93446672
5.433483125,1.130833745,0.055309486,-0.697485924
5.443481562,1.276516318,0.237364784,-0.46979028
5.453522187,1.377815247,0.387550354,-0.283197135
5.463481562,1.414205432,0.518223166,-0.155543745
5.473481562,1.38001442,0.647150636,-0.090844385
5.483481562,1.288943052,0.764628768,-0.07566002
5.493483125,1.172110796,0.849294662,-0.083444193
5.503483125,1.055662394,0.904691398,-0.093444929
5.513481562,0.958761692,0.923209369,-0.10183996
5.523481562,0.887761712,0.890606582,-0.110653877
5.533481562,0.837356627,0.831073403,-0.123691484
5.543481562,0.80883795,0.744784355,-0.127025068
5.553481562,0.804736435,0.636015415,-0.104876831
5.563483125,0.828228533,0.534332573,-0.050719269
5.573483125,0.882316291,0.458044201,0.031276301
5.583481562,0.978169799,0.407691449,0.130410999
5.593481562,1.087828755,0.415667623,0.210905582
5.603481562,1.128494978,0.484503388,0.250681639
5.613481562,1.056395411,0.583411217,0.250891089
5.623481562,0.906890512,0.694257081,0.239179924
5.633483125,0.744697094,0.828769565,0.238185078
5.643483125,0.586866975,0.926350951,0.268571258
