Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
2.703483125,-0.310878038,0.182927951,0.133971468
2.713483125,-0.407255113,0.33747685,0.10421361
2.723483125,-0.553269386,0.483421296,0.15655604
2.733481562,-0.700819492,0.599764943,0.303966552
2.743481562,-0.804526985,0.689090908,0.516320765
2.753481562,-0.841353416,0.703891277,0.743370652
2.763481562,-0.796184301,0.643799603,0.935513914
2.773481562,-0.679002881,0.590532124,1.06121254
2.783483125,-0.52450633,0.5821895,1.149124742
2.793481562,-0.37672931,0.577302575,1.261017799
2.803481562,-0.268414199,0.529934347,1.419563532
2.813481562,-0.18875736,0.492828608,1.621969342
2.823481562,-0.119624868,0.4509058,1.836592555
2.833481562,-0.047961649,0.405335277,1.998803377
2.843481562,0.020036379,0.444727331,2.067167997
2.853483125,0.056269415,0.622244775,2.050761938
2.863483125,0.021642083,0.829258263,2.023464918
2.873481562,-0.069202304,0.925408483,2.076592684
2.883481562,-0.154461637,0.885754585,2.227441549
2.893481562,-0.151948363,0.794543684,2.427316666
2.903481562,-0.024888394,0.768067062,2.601797104
2.913481562,0.161460415,0.816639543,2.681715727
2.923483125,0.322449565,0.922005057,2.655413628
2.933483125,0.430293471,1.105543852,2.54566741
2.943481562,0.416540265,1.278418779,2.412778139
2.953481562,0.29888764,1.328771472,2.349876404
2.963481562,0.187378541,1.272362471,2.412760496
2.973481562,0.180920824,1.177660942,2.552666187
2.983481562,0.303390592,1.116015911,2.678207636
2.993483125,0.52145201,1.141131163,2.725785494
3.003481562,0.759218216,1.252430797,2.661923885
3.01348625,0.907588661,1.412756801,2.488472939
3.023481562,0.905075371,1.539642215,2.265123129
3.033481562,0.740508318,1.565036774,2.074585676
3.043481562,0.487208664,1.508784771,1.966148257
3.053481562,0.2507689,1.418184757,1.942568898
3.063483125,0.111404367,1.306309104,1.963216186
3.073481562,0.096010558,1.205917835,1.981594443
3.083481562,0.186156824,1.159125566,1.952988505
3.093481562,0.320023566,1.166927099,1.86526823
3.103481562,0.430328369,1.18511343,1.738557339
3.113481562,0.479895741,1.196458101,1.613853574
3.123481562,0.462704241,1.180104375,1.516307116
3.133483125,0.397743076,1.108214259,1.452393174
3.143481562,0.313984722,0.977087677,1.409510493
3.153483125,0.236719012,0.793932796,1.369699478
3.163481562,0.185668126,0.600463092,1.315088153
3.173481562,0.165753916,0.443313628,1.226233363
3.183481562,0.165928453,0.354999959,1.115335226
3.193481562,0.167795956,0.303600013,0.972986162
3.203483125,0.153763503,0.257226616,0.833377242
3.213483125,0.118507855,0.182526529,0.739670515
3.223481562,0.09351474,0.084735736,0.698114216
3.233481562,0.094753921,-0.006597345,0.696421266
3.243481562,0.124791041,-0.11599458,0.708865464
3.253481562,0.150953531,-0.221778989,0.695339143
3.263481562,0.155735731,-0.328313887,0.644480288
3.273481562,0.152332336,-0.418303072,0.557423234
3.283483125,0.146607652,-0.47115162,0.449055761
3.293483125,0.14198254,-0.47366491,0.314578146
3.303481562,0.125105202,-0.436751187,0.154601261
3.313481562,0.083304562,-0.389941454,-0.025080381
3.323481562,-0.004991642,-0.347931385,-0.216455728
3.333481562,-0.162263259,-0.328069538,-0.403799385
3.343481562,-0.369154602,-0.323234975,-0.583306491
3.353483125,-0.609102428,-0.303739637,-0.769061863
3.363481562,-0.845123351,-0.264155567,-0.950855374
3.373481562,-1.025066733,-0.212773085,-1.129350185
3.383481562,-1.130502105,-0.138858393,-1.302783608
3.393481562,-1.159142971,-0.060807269,-1.473040462
3.403481562,-1.12219429,0.01870993,-1.623993993
3.413481562,-1.032850981,0.085957468,-1.743898034
3.423483125,-0.916297853,0.129800141,-1.830850363
3.433483125,-0.809920013,0.125105202,-1.902077317
3.443481562,-0.745360315,0.05708972,-1.96574688
3.453481562,-0.732881188,-0.065414943,-2.04264617
3.463481562,-0.755797386,-0.227468759,-2.121831656
3.473481562,-0.778608859,-0.383047402,-2.201593161
3.483481562,-0.775554478,-0.495690972,-2.286293983
3.493483125,-0.762743771,-0.553321719,-2.37760973
3.503481562,-0.751503885,-0.594214797,-2.453479052
3.513481562,-0.744243324,-0.672737181,-2.49116087
3.523481562,-0.730769336,-0.81794858,-2.485872507
3.533481562,-0.69314003,-0.978501379,-2.457877398
3.543481562,-0.628143966,-1.109907269,-2.443530798
3.553483125,-0.562886119,-1.17909205,-2.471927166
3.563481562,-0.558383167,-1.159579277,-2.561916351
3.573483125,-0.655109346,-1.077339411,-2.67640996
3.583481562,-0.814667344,-0.96382314,-2.760011196
3.593481562,-0.989270091,-0.813847005,-2.79779768
3.603481562,-1.153435707,-0.668304026,-2.787988901
3.613481562,-1.261750817,-0.562327623,-2.72349906
3.623481562,-1.308735132,-0.512149394,-2.637332201
3.633483125,-1.314058423,-0.539900124,-2.551653862
3.643483125,-1.267615199,-0.61748004,-2.483673334
3.653483125,-1.171988606,-0.681812882,-2.448836565
3.663481562,-1.062504053,-0.722653568,-2.442082167
3.673481562,-0.937660694,-0.741398394,-2.441384077
3.683481562,-0.793740809,-0.728832066,-2.422743797
3.693481562,-0.643450558,-0.685704947,-2.356648207
3.703483125,-0.504574656,-0.654585719,-2.243515968
3.713483125,-0.353708416,-0.667780399,-2.068599224
3.723483125,-0.227608383,-0.718098283,-1.900244713
3.733481562,-0.178826436,-0.779324412,-1.787827969
3.743481562,-0.225444183,-0.812974334,-1.745399117
3.753481562,-0.345069051,-0.768782616,-1.750984073
3.763481562,-0.482321739,-0.668146968,-1.747772694
3.773481562,-0.559482753,-0.525291741,-1.698519468
3.783483125,-0.542989373,-0.369747996,-1.594620109
3.793483125,-0.445757091,-0.270456225,-1.457070708
3.803481562,-0.322851002,-0.222250223,-1.315594316
3.813481562,-0.240035132,-0.187204018,-1.204748392
3.823481562,-0.210504159,-0.192474917,-1.112804532
3.833481562,-0.204971462,-0.211115032,-1.023478508
3.843481562,-0.197134942,-0.204622403,-0.943926394
3.853483125,-0.174166411,-0.174323484,-0.864810646
3.863483125,-0.129451066,-0.135105938,-0.773739338
3.873481562,-0.064367741,-0.109170347,-0.671777248
3.883481562,-0.000663225,-0.07770206,-0.571001887
3.893481562,0.059672806,-0.04845034,-0.470261514
3.903484687,0.111910515,-0.036355209,-0.365786105
3.913481562,0.142069802,-0.034382988,-0.270857632
3.923483125,0.149888873,-0.024958208,-0.196646243
3.933481562,0.156032428,-0.003682645,-0.138788581
3.943481562,0.166836023,0.027227135,-0.098314397
3.953484687,0.172281444,0.066497043,-0.078644536
3.963481562,0.164828897,0.087406091,-0.073600531
3.97348625,0.1521229,0.100129537,-0.066374868
3.983481562,0.139678702,0.10274753,-0.033719759
3.993483125,0.13426818,0.096743599,0.02755875
4.003483125,0.126257122,0.061156336,0.121946156
4.013481562,0.125140101,-0.009773844,0.245899439
4.023481562,0.150831357,-0.07754498,0.383012503
4.033481562,0.211359367,-0.112346843,0.519951046
4.043481562,0.289497763,-0.138142809,0.636556506
4.053481562,0.364634186,-0.164427474,0.729285836
4.063490937,0.414323717,-0.181566596,0.8062374
4.073483125,0.42723915,-0.19648917,0.880117178
4.08348,0.412124604,-0.191898957,0.956021547
4.093481562,0.384269148,-0.142872646,1.026393175
4.103481562,0.344685078,-0.07663741,1.091616154
4.113484687,0.286792487,-0.019739674,1.158706665
4.123481562,0.205198362,-0.003804818,1.247142434
4.133483125,0.119886667,-0.046024334,1.36636591
4.143483125,0.054890607,-0.152384698,1.542295098
4.153483125,0.056391589,-0.309045464,1.759623528
4.16352375,0.14917329,-0.396643519,1.960737824
4.173481562,0.283371657,-0.38423422,2.100625992
4.183481562,0.397481292,-0.354458928,2.170125008
4.193481562,0.464344859,-0.316655099,2.188154221
4.203483125,0.476754129,-0.271747768,2.190056562
4.213483125,0.425563633,-0.276774317,2.185553551
4.223483125,0.327057242,-0.350828618,2.202029467
4.233481562,0.238045454,-0.524890304,2.262435436
4.243481562,0.252409518,-0.677170277,2.324115276
4.253481562,0.388806999,-0.741939485,2.364956141
4.263481562,0.611004889,-0.691673994,2.348742008
4.273481562,0.849469185,-0.541488409,2.270498753
4.283481562,1.028644681,-0.305118471,2.146912098
4.293483125,1.084722161,-0.045814894,2.008332968
4.303481562,1.014786839,0.149120927,1.8929317
4.313481562,0.858702004,0.242583305,1.830065012
4.323481562,0.67800808,0.214274079,1.832333922
4.333481562,0.577023327,0.154461637,1.849507928
4.34348,0.599555492,0.158685341,1.831653237
4.353483125,0.716038764,0.247906566,1.758506536
4.363483125,0.853256583,0.382733256,1.621375918
4.373481562,0.945985913,0.526094615,1.461399078
4.383481562,0.967086911,0.643520355,1.334670782
4.393481562,0.91636765,0.700732231,1.27557385
4.403481562,0.826221406,0.720628977,1.27351439
4.413481562,0.721728563,0.722636104,1.307024717
4.423483125,0.621075392,0.716841638,1.350047112
4.433483125,0.532115996,0.667466283,1.393401027
4.443481562,0.489407778,0.573951542,1.430908203
4.453481562,0.51848495,0.482705712,1.454138517
4.463481562,0.60552454,0.398615748,1.457349896
4.473481562,0.715393007,0.288747281,1.444626451
4.483481562,0.807703495,0.172682881,1.428080797
4.493483125,0.879523754,0.061295964,1.407049537
4.503483125,0.905162632,0.009162978,1.420069695
4.513481562,0.893573642,-0.072396256,1.449600697
4.523481562,0.85753262,-0.19741419,1.497509956
4.533481562,0.847985685,-0.258343637,1.56432116
4.543481562,0.890117943,-0.272760063,1.647765398
4.553481562,0.980665624,-0.279078156,1.712691545
4.563483125,1.084914088,-0.28445375,1.736881852
4.573483125,1.170051217,-0.272201538,1.715588808
4.583481562,1.235588431,-0.237312421,1.652076364
4.593481562,1.275661111,-0.182631254,1.558037996
4.603481562,1.274561644,-0.145019412,1.438657403
4.613481562,1.242953658,-0.186226636,1.314808846
4.623481562,1.205184698,-0.276442707,1.196999192
4.633483125,1.188342333,-0.370306492,1.075733662
4.643483125,1.190611243,-0.393938273,0.912999153
4.653483125,1.186160684,-0.341578394,0.695426464
4.663481562,1.154954195,-0.260699838,0.426924974
4.673481562,1.088858604,-0.198705733,0.153693691
4.683481562,1.005815744,-0.167132735,-0.08066912
4.693481562,0.932442129,-0.16999507,-0.252880752
4.703481562,0.908688247,-0.192265466,-0.369154602
4.713483125,0.955340862,-0.190275788,-0.451342136
4.723483125,1.058036089,-0.186104462,-0.520335019
4.733481562,1.191606045,-0.17418386,-0.607514203
4.743481562,1.289641261,-0.14062117,-0.729250908
4.753481562,1.32608366,-0.123290055,-0.914168537
4.763481562,1.279343843,-0.157568321,-1.127901554
4.773481562,1.17031312,-0.212965071,-1.331808329
4.783483125,1.046324849,-0.252968013,-1.495816946
4.793483125,0.93207562,-0.282289565,-1.606261373
4.803481562,0.858160913,-0.313792735,-1.654205561
4.813481562,0.838107109,-0.32210052,-1.665934205
4.823481562,0.833324909,-0.293128043,-1.67514956
4.833481562,0.788103402,-0.252968013,-1.700107813
4.843481562,0.660240591,-0.250158042,-1.754928589
4.853483125,0.456647933,-0.312501192,-1.819784999
4.863483125,0.239092648,-0.361073703,-1.876630306
4.873481562,0.095678948,-0.346901655,-1.91033268
4.883481562,0.053808499,-0.297386646,-1.926319838
4.893481562,0.083548911,-0.261083812,-1.931171894
4.903481562,0.145054311,-0.226822987,-1.937455058
4.913481562,0.189542755,-0.186872408,-1.95721221
4.923483125,0.166364789,-0.197484002,-1.976044297
4.933483125,0.068940505,-0.283458918,-1.98735404
4.943481562,-0.069516465,-0.40811035,-1.986551166
4.953481562,-0.183050126,-0.466212362,-1.971663594
4.963481562,-0.227835283,-0.444360822,-1.962640166
4.973481562,-0.226020142,-0.371912211,-1.960231662
4.983481562,-0.19832176,-0.298695654,-1.957107544
4.993483125,-0.166102991,-0.263649434,-1.954594254
5.003483125,-0.148405343,-0.267349541,-1.946426034
5.013481562,-0.15132004,-0.310441703,-1.940404654
5.023481562,-0.19238764,-0.372540534,-1.957159877
5.033481562,-0.280212611,-0.476823956,-1.97824347
5.043481562,-0.395753413,-0.614460588,-1.978173614
5.053481562,-0.48401472,-0.720925689,-1.953599334
5.063483125,-0.519601941,-0.74876368,-1.915306807
5.073481562,-0.517804265,-0.721606374,-1.873733163
5.083481562,-0.504976094,-0.707486689,-1.843364358
5.093481562,-0.513598025,-0.727139056,-1.829960227
5.103481562,-0.542570531,-0.780807972,-1.813257456
5.113481562,-0.573951542,-0.839538276,-1.771107793
5.123481562,-0.588716984,-0.879488885,-1.698798776
5.133483125,-0.581945121,-0.900380433,-1.610380411
5.143483125,-0.563200295,-0.896383643,-1.530130148
5.153483125,-0.556288779,-0.870640039,-1.475291848
5.163481562,-0.581002653,-0.815121114,-1.435742736
5.173481562,-0.635579109,-0.729565084,-1.413018584
5.183481562,-0.712094307,-0.66502279,-1.415898323
5.193481562,-0.812538028,-0.652526259,-1.455482364
5.203481562,-0.926106632,-0.692773521,-1.517738342
5.213483125,-1.01627028,-0.777352214,-1.569330215
5.223483125,-1.063271999,-0.855804741,-1.595021486
5.233481562,-1.066989541,-0.893992543,-1.587865591
5.243481562,-1.019953012,-0.883729994,-1.552994013
5.253481562,-0.937765419,-0.803654313,-1.51405561
5.263481562,-0.855804741,-0.66230011,-1.484350204
5.273481562,-0.787475109,-0.45647341,-1.440891504
5.283483125,-0.761312604,-0.264365017,-1.356155753
5.293483125,-0.771662414,-0.155334309,-1.240492821
5.303481562,-0.795137107,-0.146572754,-1.113101125
5.313481562,-0.806429386,-0.222564384,-0.982777417
5.323481562,-0.788679361,-0.363761514,-0.869313598
5.333481562,-0.752847791,-0.50562191,-0.780563593
5.343481562,-0.718150616,-0.604669333,-0.704606891
5.353483125,-0.689998448,-0.671672523,-0.616083741
5.363483125,-0.651705921,-0.713124096,-0.508972943
5.373481562,-0.57559216,-0.74616313,-0.38023743
5.383481562,-0.459754616,-0.771627486,-0.260246038
5.393481562,-0.349484742,-0.743108809,-0.179140598
5.403481562,-0.303739637,-0.600934327,-0.112887897
5.413481562,-0.342171788,-0.368334293,0.004276057
5.423483125,-0.427413672,-0.098070048,0.201428443
5.433483125,-0.504120886,0.173538089,0.470313877
5.443481562,-0.52384311,0.403136164,0.752551079
5.453481562,-0.478220224,0.566690981,0.979670763
5.463481562,-0.388231039,0.656191409,1.129611969
5.473481562,-0.26886797,0.689090908,1.213248134
5.483481562,-0.156590939,0.713874578,1.243023515
5.493483125,-0.079412483,0.732025981,1.284003854
5.503483125,-0.013124876,0.719703972,1.376750588
5.513481562,0.045902159,0.698166609,1.507702708
5.523481562,0.096987948,0.710366428,1.63474524
5.533481562,0.155561194,0.757438004,1.760339022
5.543481562,0.213488668,0.837531149,1.86448288
5.553481562,0.256441236,0.943141043,1.916755438
5.563483125,0.242146984,1.05210197,1.899389505
5.573483125,0.147532687,1.109296322,1.895863891
5.583483125,0.030613074,1.080114484,1.96641016
5.593481562,-0.015079645,1.001731753,2.108549833
5.603481562,0.054349553,0.904010713,2.279574633
