Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
1.119998437,1.362369061,1.274282336,-0.227765471
1.13,1.358895898,1.276498914,-0.444570273
1.14,1.280757546,1.184502602,-0.655545652
1.149998437,1.166996956,1.045085669,-0.882019579
1.159998437,1.059833765,0.914674699,-1.123747706
1.169998437,1.000981212,0.788435042,-1.369804263
1.179998437,1.002063274,0.663294911,-1.593101621
1.189998437,1.051002383,0.587861776,-1.787025213
1.2,1.096869588,0.597845078,-1.974508405
1.21,1.080323935,0.632420063,-2.147034168
1.219998437,0.98303926,0.623431623,-2.284723282
1.229998437,0.829764426,0.598403573,-2.388779879
1.239998437,0.635317326,0.543233752,-2.475033998
1.249998437,0.435808718,0.440119684,-2.555755377
1.259996875,0.267314613,0.281765968,-2.616475344
1.27,0.182561442,0.099675752,-2.649811268
1.28,0.197798163,-0.00715585,-2.66263938
1.289998437,0.274243593,0.024975661,-2.671819925
1.299998437,0.340496272,0.131109133,-2.687510252
1.309998437,0.338820755,0.212197125,-2.699151754
1.319998437,0.245323479,0.242740393,-2.718332767
1.329998437,0.077038832,0.198025063,-2.731911421
1.34,-0.118856922,0.091821775,-2.731736898
1.35,-0.29843384,-0.008150687,-2.716413021
1.36,-0.43952626,-0.085800387,-2.680755854
1.369998437,-0.548103213,-0.162193447,-2.625586033
1.379998437,-0.627044439,-0.228987202,-2.556663036
1.389998437,-0.686053991,-0.265708923,-2.502680063
1.399998437,-0.735167563,-0.272236466,-2.475295782
1.409998437,-0.783513188,-0.269566089,-2.469885111
1.42,-0.827757299,-0.278886169,-2.471770287
1.43,-0.8520872,-0.275709659,-2.475208521
1.439998437,-0.867376268,-0.255673289,-2.465870857
1.449998437,-0.890292466,-0.256441236,-2.443548203
1.459998437,-0.942861736,-0.292255372,-2.40981102
1.469998437,-1.02946496,-0.342032164,-2.356438875
1.479998437,-1.110500693,-0.372086734,-2.274111748
1.49,-1.148269534,-0.376572251,-2.16996789
1.5,-1.143888831,-0.38934806,-2.057621002
1.509998437,-1.10454905,-0.457660228,-1.951435208
1.519998437,-1.039553046,-0.59847337,-1.86093986
1.529998437,-0.955515385,-0.775571942,-1.770950675
1.539998437,-0.850376785,-0.944135845,-1.677819967
1.549998437,-0.723892748,-1.054353356,-1.581687212
1.56,-0.602540016,-1.122840166,-1.48263979
1.57,-0.520544469,-1.185654521,-1.408882141
1.579998437,-0.50438267,-1.215447307,-1.381480455
1.589998437,-0.562030911,-1.235326529,-1.403401852
1.599998437,-0.670241356,-1.245100379,-1.456163049
1.609998437,-0.789656758,-1.258609295,-1.513968349
1.619998437,-0.894655764,-1.286482215,-1.5528543
1.63,-0.954991817,-1.329853654,-1.54910183
1.64,-0.968954444,-1.360571384,-1.469916344
1.649998437,-0.946980715,-1.414833665,-1.314529657
1.659998437,-0.913784564,-1.515190125,-1.137675405
1.669998437,-0.873135865,-1.653158426,-0.989217699
1.679998437,-0.824702978,-1.785768509,-0.886697054
1.689998437,-0.772325635,-1.91944325,-0.855036795
1.7,-0.715550065,-2.054304838,-0.862000644
1.71,-0.644585013,-2.1353755,-0.8802917
1.719998437,-0.584598005,-2.161276102,-0.916804016
1.729998437,-0.557545424,-2.142182112,-0.94366461
1.739996875,-0.5473876,-2.043065071,-0.940732479
1.749996875,-0.553653359,-1.87355864,-0.920783341
1.759998437,-0.597653091,-1.674416542,-0.874759018
1.77,-0.668356359,-1.508592844,-0.809972405
1.78,-0.719354928,-1.334810376,-0.749618888
1.79,-0.75127697,-1.169353127,-0.739600718
1.799998437,-0.797196567,-1.084844351,-0.807267129
1.809998437,-0.827635109,-1.040128946,-0.922074914
1.819998437,-0.804457128,-1.001225591,-1.060985684
1.829998437,-0.758642256,-0.979478776,-1.194643021
1.84,-0.715864241,-0.970979035,-1.280617833
1.85,-0.653329074,-0.945706666,-1.302783608
1.860001562,-0.580444157,-0.908234417,-1.295645118
1.869998437,-0.540528476,-0.899263442,-1.308839798
1.879998437,-0.552466512,-0.92671746,-1.373835921
1.889998437,-0.60733968,-0.991172493,-1.48445487
1.899998437,-0.683872342,-1.093256831,-1.59495163
1.909998437,-0.722234666,-1.201118112,-1.664660096
1.92,-0.676175475,-1.289972901,-1.680298328
1.93,-0.54181999,-1.33371079,-1.657923102
1.939998437,-0.35306266,-1.3354038,-1.624779344
1.949998437,-0.166993096,-1.300968409,-1.598424911
1.959998437,-0.010663962,-1.24712503,-1.573292136
1.969998437,0.092397727,-1.186195612,-1.571075559
1.979998437,0.120759331,-1.133922935,-1.58947134
1.99,0.106220737,-1.077182293,-1.594934225
2,0.102415919,-1.011470675,-1.580448031
2.01,0.12833406,-0.934588909,-1.545087576
2.019998437,0.206559718,-0.836518884,-1.499621749
2.029998437,0.328610599,-0.719546914,-1.451852083
2.039998437,0.466526508,-0.615176201,-1.410662413
2.049998437,0.590951025,-0.526792705,-1.378251553
2.06,0.681865215,-0.459667355,-1.358756304
2.07,0.748257577,-0.402455479,-1.340674639
2.079998437,0.80656898,-0.330216289,-1.307687879
2.089998437,0.851441443,-0.251763731,-1.24939394
2.099998437,0.884131432,-0.185074717,-1.155023932
2.110004687,0.92547828,-0.110968031,-1.032327294
2.119998437,0.986966252,-0.016231561,-0.896732688
2.13,1.056151032,0.083618723,-0.771452963
2.14,1.110954404,0.174829632,-0.662282646
2.149998437,1.135231972,0.227730557,-0.56866318
2.159998437,1.144639254,0.245323479,-0.479476839
2.169998437,1.154517889,0.263527274,-0.390028715
2.179998437,1.168253541,0.267489165,-0.312797904
2.189998437,1.180610538,0.250786364,-0.255568564
2.2,1.162895441,0.217101499,-0.218881741
2.21,1.101966023,0.173730075,-0.191846594
2.219998437,1.019953012,0.15222761,-0.156346589
2.229998437,0.955061615,0.145665184,-0.099710658
2.239998437,0.940749943,0.156102255,-0.03021165
2.249996875,0.988537014,0.202789798,0.032271139
2.260003125,1.069485426,0.282481551,0.069830626
2.27,1.1549716,0.381686062,0.087336272
2.28,1.25244832,0.497017413,0.115680419
2.29,1.337864637,0.571124077,0.157289073
2.299998437,1.368215919,0.593394518,0.212424025
2.309998437,1.344776154,0.59777528,0.273370922
2.319998437,1.297373056,0.605158031,0.334125817
2.329998437,1.268452883,0.610882699,0.379539311
2.34,1.28546989,0.586884439,0.396486431
2.349998437,1.343065739,0.543600261,0.37603119
2.360001562,1.416003108,0.495917857,0.337005615
2.369998437,1.46363306,0.472163916,0.326516181
2.379998437,1.476339102,0.475619674,0.390482515
2.389998437,1.462341547,0.483700544,0.537840664
2.399998437,1.424939156,0.475776762,0.750631213
2.410001562,1.353555202,0.431672275,0.973544657
2.42,1.259150386,0.367985219,1.151638031
2.43,1.182652593,0.364704013,1.279500842
2.439998437,1.166752577,0.429752409,1.392510891
2.449998437,1.216965675,0.50199157,1.519186974
2.459998437,1.321615696,0.551768363,1.660506248
2.469998437,1.464226484,0.611598253,1.807236075
2.479998437,1.621637821,0.680364251,1.947560549
2.49,1.761473536,0.736511469,2.066487312
2.5,1.856332183,0.768817544,2.153893471
2.509998437,1.91078651,0.801961362,2.216009617
2.519998437,1.91214776,0.836099982,2.259712696
2.529998437,1.840816259,0.883223891,2.286939859
2.539998437,1.681275606,0.98270762,2.308773994
2.549998437,1.479026914,1.118721128,2.34998107
2.56,1.283392906,1.273130417,2.402533054
2.57,1.109418511,1.444207549,2.460285902
2.579998437,0.979758024,1.600606561,2.520098448
2.589998437,0.903207898,1.700997829,2.578095675
2.599998437,0.86528188,1.751088858,2.63394618
2.609998437,0.853082001,1.740983367,2.689273119
2.619998437,0.864321947,1.662495971,2.751459122
2.63,0.892840624,1.540602088,2.825845242
2.64,0.93310535,1.410383105,2.896757841
2.649998437,0.972619653,1.327794075,2.948314905
2.659998437,0.98406899,1.321249127,2.971230984
2.669998437,0.953979492,1.34826684,2.96449399
2.679998437,0.871512711,1.406682968,2.946744204
2.689998437,0.759829104,1.475361705,2.946552038
2.7,0.66081655,1.528297544,2.961352587
2.71,0.594284594,1.571808577,2.983081818
2.719998437,0.565399408,1.597988605,3.008039951
2.729998437,0.552012742,1.626821399,3.017290354
2.739998437,0.509513974,1.661029816,2.987148523
2.749998437,0.414986938,1.638253331,2.933130503
2.759998437,0.297281921,1.544930577,2.884732485
2.77,0.214850023,1.439826846,2.8661623
2.78,0.226229578,1.336450934,2.869862318
2.79,0.328383684,1.291281819,2.86480093
2.799998437,0.50504595,1.336485863,2.825949907
2.809998437,0.683401108,1.473965406,2.735437155
2.819998437,0.770126522,1.669756532,2.579020739
2.829998437,0.700121403,1.841392159,2.37191987
2.84,0.525710642,1.901169658,2.171433926
2.85,0.360707194,1.88348949,2.01431942
2.86,0.272445887,1.874483585,1.91305542
2.869998437,0.284279227,1.900628686,1.85285902
2.879998437,0.373378277,1.95094645,1.806171417
2.89,0.475113541,2.01068902,1.746236801
2.899998437,0.542011976,2.030777931,1.651587605
2.909998437,0.56251961,1.978470325,1.51574862
2.92,0.579274774,1.866542339,1.356085896
2.93,0.631983697,1.760269284,1.199861526
2.939998437,0.716649652,1.700736046,1.056831717
2.949998437,0.806080341,1.680629849,0.927310884
2.959998437,0.891985416,1.672287226,0.813428164
2.969998437,0.960524499,1.646770477,0.707189977
2.979998437,0.999584973,1.574862957,0.587024033
2.99,1.040774703,1.467123747,0.448340178
3,1.097183824,1.381305933,0.3109653
3.009998437,1.143365145,1.31470418,0.164601997
3.019998437,1.167485595,1.213038683,0.004956735
3.029998437,1.185497403,1.086659431,-0.167953029
3.039998437,1.221730471,0.953054488,-0.351998001
3.049998437,1.286447287,0.840306222,-0.527700305
3.06,1.37045002,0.713734925,-0.736790717
3.07,1.447384119,0.541034639,-0.941482961
3.079998437,1.48103404,0.33995524,-1.113450289
3.089998437,1.455709338,0.044924773,-1.288314819
3.099998437,1.406944871,-0.301872134,-1.472359776
3.109998437,1.374708533,-0.56046015,-1.682671905
3.119998437,1.354899049,-0.713542938,-1.897138
3.13,1.365301251,-0.829083741,-2.088373661
3.14,1.394797325,-0.90816462,-2.238646507
3.149998437,1.436371088,-1.03866291,-2.349230528
3.159998437,1.477752805,-1.260948062,-2.435764074
3.169998437,1.485536933,-1.434695601,-2.521372557
3.179998437,1.431763411,-1.515643954,-2.631014109
3.189998437,1.312278152,-1.589645863,-2.765997887
3.2,1.133661151,-1.69618082,-2.918295145
3.21,0.941779673,-1.823851585,-3.059893847
3.219998437,0.818995774,-2.026955605,-3.197094202
3.229998437,0.758171022,-2.148256063,-3.267954588
3.239998437,0.803008556,-2.228907585,-3.322897434
3.249998437,0.930679381,-2.278998613,-3.353737354
3.259996875,1.0417521,-2.230967045,-3.356215715
3.27,1.006426692,-2.102720261,-3.308690548
3.28,0.722182333,-2.028491497,-3.209835052
3.29,0.340339214,-1.949026585,-3.195732832
3.299998437,0.015009832,-1.784180284,-3.136373997
3.309998437,-0.212685823,-1.610101104,-3.095062256
3.319998437,-0.3500956,-1.389055133,-3.117769003
3.329998437,-0.448532164,-1.090551496,-3.113684893
3.34,-0.553443909,-0.863868177,-3.08200717
3.35,-0.691708863,-0.712164164,-3.009680748
3.36,-0.894952476,-0.545310676,-2.86413765
3.369998437,-1.102576852,-0.376659513,-2.697825193
3.379998437,-1.213998675,-0.280474424,-2.542176723
3.389998437,-1.206231952,-0.262916386,-2.425169945
3.399998437,-1.113118649,-0.349362552,-2.325145006
3.409998437,-0.986652076,-0.501258552,-2.225574017
3.42,-0.845262945,-0.722548842,-2.110958338
3.43,-0.699021816,-0.996879697,-1.939305186
3.439998437,-0.553356647,-1.407642961,-1.606854796
3.449998437,-0.434586972,-1.629997849,-1.325978994
3.459998437,-0.357687771,-1.674259424,-1.16792202
3.469998437,-0.30094713,-1.464191556,-1.084547639
3.479998437,-0.222005874,-1.25838244,-1.037685513
3.49,-0.161006629,-1.140625,-1.005868196
3.5,-0.174881995,-1.227559924,-0.961274981
3.509998437,-0.270334035,-1.56023705,-0.920608819
3.519998437,-0.42996186,-1.958503723,-0.884375811
3.53,-0.596780419,-2.228418827,-0.839381218
3.539998437,-0.729687274,-2.316924572,-0.7933743
3.549998437,-0.82351613,-2.286189318,-0.75173074
3.56,-0.894900143,-2.223025799,-0.684203982
3.57,-0.95640552,-2.212798119,-0.586151361
3.58000625,-1.011732459,-2.250567198,-0.470628023
3.59,-1.044719219,-2.293624401,-0.355418861
3.599998437,-1.017806172,-2.372879744,-0.273336023
3.609998437,-0.945130706,-2.584954739,-0.227468759
3.619998437,-0.84569931,-3.016400099,-0.135385185
3.630001562,-0.79176861,-3.294186831,0.030421089
3.64,-0.776723862,-3.429973364,0.167970493
3.649998437,-0.737977564,-3.494742632,0.239790782
3.659998437,-0.643921793,-3.48545742,0.251117975
3.669998437,-0.558121383,-3.411822081,0.221587002
3.679998437,-0.60507077,-3.257918835,0.157934844
3.689998437,-0.783321202,-3.082513332,0.067945667
3.7,-1.06393528,-3.027919292,0.035779249
3.71,-1.425968885,-3.068603039,0.096569069
3.719998437,-1.743601322,-3.012193918,0.212040052
3.729998437,-1.929321885,-2.89324975,0.245375842
3.739998437,-1.929862857,-2.836701155,0.116675258
3.749998437,-1.796746612,-2.771233797,-0.136484742
3.759998437,-1.602020264,-2.659864426,-0.503702044
3.77,-1.427016139,-2.536137819,-0.878738344
3.780003125,-1.293655515,-2.435153246,-1.08599627
3.79,-1.152999401,-2.300396204,-1.087182999
3.799998437,-1.009847522,-2.114396572,-0.964242041
3.809998437,-0.923017383,-1.950562477,-0.838019848
3.819998437,-0.938655496,-1.823450208,-0.814894199
3.830003125,-1.025503159,-1.728888273,-0.922947586
3.839998437,-1.111774683,-1.681223273,-1.139420748
3.85,-1.094897389,-1.633942366,-1.385564566
3.86,-0.948987842,-1.534563303,-1.592525721
3.869998437,-0.687136114,-1.442305207,-1.724071145
3.879998437,-0.354424,-1.354462743,-1.780724525
3.889998437,-0.019669861,-1.218414307,-1.777809858
3.899998437,0.289061427,-1.031402349,-1.739360213
3.909998437,0.570425928,-0.853273988,-1.688222051
3.92,0.838560879,-0.706230044,-1.651255965
3.930003125,1.061352134,-0.57513833,-1.636839628
3.939998437,1.219618678,-0.443837225,-1.629317164
3.949998437,1.327479959,-0.31175071,-1.60130465
3.959998437,1.413943529,-0.188774809,-1.521525621
3.969998437,1.506847501,-0.07457792,-1.37193346
3.980003125,1.6278162,0.008360127,-1.168812037
3.99,1.780811787,0.071680672,-0.961571693
4,1.944366574,0.080389865,-0.822975099
4.009998437,2.093243122,-0.028675759,-0.802973628
4.019998437,2.173057079,-0.133081362,-0.890833497
4.030001562,2.189201355,-0.223279968,-1.046604156
4.039998437,2.214683294,-0.358246267,-1.205271959
4.049998437,2.294793844,-0.478935808,-1.334147096
4.06,2.42222023,-0.530388117,-1.416561604
4.069998437,2.570171833,-0.562222898,-1.431833148
4.080003125,2.723795652,-0.593551576,-1.386524439
4.089998437,2.847312689,-0.590933561,-1.299275398
4.099998437,2.917876244,-0.595820487,-1.132788539
4.109998437,2.879391909,-0.634078085,-0.904569268
4.119998437,2.769313812,-0.66968286,-0.703053534
4.13,2.649549484,-0.79724896,-0.595471442
4.139998437,2.578182936,-1.09852767,-0.524227083
4.149998437,2.600575447,-1.370153308,-0.436402112
4.159998437,2.7273736,-1.542748928,-0.295449346
4.169998437,2.936533928,-1.656736374,-0.089535393
4.179998437,3.19465065,-1.663996935,0.131109133
4.189996875,3.442522287,-1.582001328,0.36522761
4.2,3.641315222,-1.585352421,0.513440967
4.21,3.754499912,-1.721871972,0.549918354
4.219998437,3.758060455,-1.798160315,0.496825427
4.229998437,3.717882872,-1.95663631,0.345819533
4.239998437,3.627614498,-2.170212269,0.174306035
4.249998437,3.451615572,-2.40036869,0.082274817
4.259998437,3.192625999,-2.590173244,0.119293258
4.27,2.920127869,-2.640229464,0.283354193
4.28,2.688644886,-2.589510202,0.508449316
4.29,2.525665998,-2.495105267,0.69256407
4.300001562,2.447056293,-2.379354954,0.755500674
4.309998437,2.458348513,-2.183057785,0.654585719
4.319998437,2.526870251,-1.949881792,0.427815109
4.329998437,2.670545816,-1.674137235,0.208427221
4.339998437,2.792875767,-1.429005742,0.049427725
4.35,2.870787382,-1.292904973,0.033789575
4.36,2.844589949,-1.195026994,0.077475168
4.369998437,2.690285444,-1.18066287,0.115191728
4.379998437,2.500760078,-1.191152334,0.118822016
4.389998437,2.410858154,-1.162092566,0.093340211
4.399998437,2.479257584,-1.114584684,0.068416908
4.409998437,2.677387476,-1.042834282,0.0320617
4.42,2.945382833,-0.942477822,-0.026686084
4.43,3.185435295,-0.898024261,-0.104876831
4.439998437,3.302215338,-0.980613232,-0.141284406
4.449998437,3.290015459,-1.054213762,-0.108472213
4.459998437,3.206815481,-1.067024469,-0.061889376
4.469998437,3.143372774,-1.055924177,-0.040997785
4.479998437,3.170599937,-1.033479214,-0.090373151
4.49,3.307468653,-0.985639811,-0.215635434
4.5,3.502160311,-0.931412399,-0.357356161
4.509998437,3.684424877,-0.922615945,-0.487610072
4.519998437,3.823405504,-0.906576395,-0.60552454
4.529998437,3.951058865,-0.879157245,-0.705985665
4.539998437,4.150113583,-0.887203217,-0.815086186
4.549998437,4.477031231,-0.81431824,-0.901200771
4.56,4.850915909,-0.623117447,-0.876329839
4.57,5.085523129,-0.380987912,-0.779062629
4.579998437,5.075434685,-0.119939029,-0.673662186
4.589998437,4.846081257,0.114249252,-0.625072241
4.599998437,4.534033775,0.268274546,-0.693192422
4.609998437,4.297384739,0.454012483,-0.889315069
4.619998437,4.161248684,0.643380702,-1.191798091
4.63,4.106497765,0.735970438,-1.510023952
4.64,4.034956932,0.740002155,-1.689566016
4.649998437,3.873531342,0.610551059,-1.698083162
4.659998437,3.681807041,0.493544191,-1.640818954
4.67,3.556265354,0.515221179,-1.595684767
4.679998437,3.501025677,0.620499432,-1.622475505
4.689998437,3.483851671,0.730106115,-1.752502561
4.7,3.457654238,0.827355862,-1.961366057
4.71,3.339652538,0.851423979,-2.190999031
4.72,3.112166405,0.865124822,-2.340975285
4.729998437,2.772699833,0.822940171,-2.4343853
4.739998437,2.457179308,0.834302306,-2.560136318
4.749996875,2.234475136,0.952042222,-2.679185152
4.759998437,2.052070856,0.97347486,-2.785929441
4.77,1.839454889,0.864618659,-2.899166346
4.78,1.587446809,0.692040503,-2.99781251
4.79,1.310358286,0.540022314,-3.086108685
4.799998437,1.019743562,0.440730542,-3.156166077
4.809998437,0.7001912,0.42872268,-3.212034225
4.819998437,0.345069051,0.533215523,-3.277623653
4.829998437,-0.015865043,0.839817524,-3.400896311
4.839998437,-0.387672544,1.400696516,-3.591922522
4.85,-0.852122068,2.16291666,-3.854856253
4.86,-1.486427069,2.984024286,-4.152696609
4.869998437,-2.197474241,3.694792271,-4.379258156
4.879998437,-2.92408967,4.332989216,-4.516179085
4.889998437,-3.510258436,4.857652664,-4.58489275
4.899998437,-3.83258605,5.163067818,-4.598628521
4.909998437,-3.900950432,5.21771431,-4.513054848
4.92,-3.766891718,5.002113819,-4.325309753
4.93,-3.536630392,4.601298809,-4.04637146
4.939998437,-3.230587006,4.135400772,-3.786928177
4.949998437,-2.921942949,3.418925524,-3.541430235
4.959998437,-2.639217138,2.662901163,-3.355221033
4.969998437,-2.404156208,2.070047855,-3.250954866
4.979998437,-2.279923677,1.767564774,-3.2169559
4.99,-2.325145006,1.703441381,-3.24153018
5,-2.523658752,1.71201086,-3.281620502
5.009998437,-2.816943884,1.647643209,-3.295408487
5.019998437,-3.115412712,1.454627156,-3.250902653
5.029998437,-3.342183352,1.161621332,-3.126844645
5.039998437,-3.450882435,0.901497483,-2.961143017
5.049998437,-3.481286049,0.833778679,-2.797937393
5.06,-3.45973134,0.940680087,-2.588951588
5.07,-3.429554462,1.083378196,-2.35690999
5.08,-3.434284449,1.151917338,-2.140070438
5.089998437,-3.456240654,1.121374011,-1.95276165
5.100003125,-3.486312628,0.958779156,-1.81817925
5.109998437,-3.498844147,0.656976819,-1.721784711
5.119998437,-3.484043598,0.295030445,-1.640644431
5.13,-3.455245733,-0.003176499,-1.537739754
5.14,-3.458945751,-0.17203711,-1.394256234
5.149998437,-3.495405674,-0.290963829,-1.211206079
5.159998437,-3.524552822,-0.332781941,-0.974103153
5.169998437,-3.547835588,-0.253264725,-0.689055979
5.179998437,-3.595098972,-0.124092907,-0.382436544
5.189998437,-3.663166761,0.039584067,-0.069760807
5.2,-3.754307985,0.237207696,0.237085521
5.21,-3.856182814,0.427326411,0.532482505
5.22,-3.950168848,0.573986411,0.801245749
5.229998437,-4.006438255,0.67846185,1.032676458
5.239998437,-3.991183996,0.79712677,1.164780378
5.249998437,-3.827698946,0.850254595,1.166717649
5.259998437,-3.507396221,0.881757796,1.153924465
5.27,-3.150476456,0.966615677,1.224854589
5.28,-2.84888339,0.939022064,1.448029876
5.29,-2.647734165,0.757577598,1.868968368
5.299998437,-2.538022995,0.665686011,2.458243847
5.309998437,-2.511895418,0.746006072,3.053086996
5.319998437,-2.526747942,0.972445071,3.445646524
5.329998437,-2.546801805,1.272711515,3.52368021
5.339998437,-2.519016266,1.545279622,3.286612034
5.350003125,-2.466865778,1.724175811,2.766922712
5.36,-2.376195908,1.783098221,2.020009279
5.369998437,-2.253342152,1.569749117,1.301561832
5.379998437,-2.116874933,1.112333179,0.850917816
5.389998437,-1.978435397,0.578855872,0.648215294
5.399998437,-1.861131787,-0.075241141,0.597077131
5.409998437,-1.724210739,-0.689300358,0.709703207
5.42,-1.564722538,-1.026113987,0.937084734
5.43,-1.442968369,-1.147274733,1.196318507
5.439998437,-1.335019827,-1.259516835,1.440577269
5.449998437,-1.24996984,-1.481505275,1.631760716
5.459998437,-1.218658686,-1.899441838,1.7839185
5.47,-1.214661837,-2.557675362,1.888324022
5.479998437,-1.199948788,-3.316561937,1.921450377
5.49,-1.198011398,-3.989316463,1.883786201
5.5,-1.224470615,-4.296703815,1.757913113
5.509998437,-1.383627176,-4.149206161,1.505695581
5.519998437,-1.758157372,-3.690236807,1.20717442
5.529998437,-2.289505482,-3.212348223,0.960908473
5.539998437,-2.813296318,-2.92532897,0.841318488
5.549998437,-3.164892673,-2.883929729,0.844652116
5.56,-3.27884531,-3.13139987,0.868091881
5.57,-3.179658175,-3.534134626,0.844303012
